PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
4779332,2021,article,17,2,"['Faturachman Alputra Sudirman', 'Rahim Rifai']","['Haluoleo University', 'Haluoleo University']","[{'item': 66144749}, {'item': 36647783}, {'item': 69366459}, {'item': 86470381}, {'item': 57231231}, {'item': 20060229}, {'item': 43204301}, {'item': 58100721}, {'item': 90336693}, {'item': 95642142}, {'item': 72429987}, {'item': 25394608}]",Documentation,Sustainable development,General partnership,"[{'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals', 'score': 0.41}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.461242554371424
91144225,2021,article,8,3,"['Xiahui Che', 'Minxing Jiang', 'Cheng Fan']","['Nanjing University of Information Science and Technology', 'Nanjing University of Information Science and Technology', 'Nanjing University of Information Science and Technology']","[{'item': 26070318}, {'item': 12585314}, {'item': 37169405}, {'item': 99454013}, {'item': 38794927}, {'item': 58964721}, {'item': 89778481}, {'item': 9341572}, {'item': 14640980}, {'item': 73830700}, {'item': 41902020}, {'item': 37568131}, {'item': 3777241}, {'item': 68803616}, {'item': 22326981}, {'item': 90574097}, {'item': 4211452}, {'item': 67603634}, {'item': 41406522}, {'item': 39280439}, {'item': 65502462}]",Energy poverty,Poverty,Index (typography),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2490, 'currency': 'USD', 'value_usd': 2490, 'provenance': 'doaj'}",Missing,-3.265568552860183
35794347,2021,article,7,2,"['Karli Manko', 'Todd A. Watkins']",[],"[{'item': 28710082}, {'item': 54815660}, {'item': 69865829}, {'item': 83916306}, {'item': 55979809}, {'item': 49432067}, {'item': 98950517}, {'item': 88170640}, {'item': 29337640}]",Microfinance,Energy poverty,Poverty,"[{'id': 'https://metadata.un.org/sdg/8', 'display_name': 'Decent work and economic growth', 'score': 0.69}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-5.098150016608493
39793037,2021,article,6,4,"['Francisco Javier Vela-Cobos', 'Ronald Cavero', 'Carlos A. Platero', 'José A. Sánchez']","['Universidad Politécnica de Madrid', 'Universidad Politécnica de Madrid', 'Universidad Politécnica de Madrid']","[{'item': 5356501}, {'item': 166630}, {'item': 48391886}, {'item': 20503505}, {'item': 66695194}, {'item': 77441048}, {'item': 55817299}, {'item': 39624280}, {'item': 16617214}, {'item': 1433896}, {'item': 29223269}, {'item': 37349091}, {'item': 33020575}, {'item': 68029135}, {'item': 80681280}, {'item': 91180469}, {'item': 41994306}, {'item': 97733368}, {'item': 72189581}, {'item': 87086063}, {'item': 21205856}]",Rural electrification,Key (lock),Electrification,"[{'id': 'https://metadata.un.org/sdg/9', 'display_name': 'Industry, innovation and infrastructure', 'score': 0.54}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-3.265568552860183
5927923,2021,article,5,2,"['Stuart Bruce', 'Jorge E. Viñuales']","['University of Cambridge', 'University of Cambridge']","[{'item': 45676686}, {'item': 89100881}, {'item': 13358969}, {'item': 76472872}, {'item': 20051849}, {'item': 75892805}, {'item': 37044742}, {'item': 26905371}, {'item': 86652797}, {'item': 54824906}, {'item': 17501136}, {'item': 33231543}, {'item': 46137853}, {'item': 21039724}, {'item': 63245199}, {'item': 24984507}, {'item': 21452664}, {'item': 75181231}, {'item': 57200863}, {'item': 66583368}, {'item': 3821826}, {'item': 22013841}, {'item': 50230499}, {'item': 35011831}, {'item': 43052227}]",Sustainable energy,Affordable housing,Business,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.9009254392722736
20089184,2021,book-chapter,4,4,"['Narendra N. Dalei', 'Pramod Kumar Painuly', 'Atul Rawat', 'Githa S. Heggde']","['University of Petroleum and Energy Studies', 'University of Petroleum and Energy Studies', 'University of Petroleum and Energy Studies', 'University of Petroleum and Energy Studies']","[{'item': 51331578}, {'item': 25903474}, {'item': 5145723}, {'item': 53719684}, {'item': 12603961}, {'item': 64388177}, {'item': 62600199}, {'item': 5416928}, {'item': 95305542}, {'item': 98126694}, {'item': 24113996}, {'item': 91974910}, {'item': 81629445}, {'item': 46421968}, {'item': 31724194}, {'item': 76141565}, {'item': 49851008}, {'item': 2797068}, {'item': 448210}, {'item': 98831982}, {'item': 38132926}, {'item': 45106496}, {'item': 89747033}, {'item': 50450223}, {'item': 65467783}, {'item': 27397540}, {'item': 24682004}, {'item': 71971519}, {'item': 91529267}, {'item': 73942841}, {'item': 56851445}, {'item': 15590734}, {'item': 11487759}, {'item': 34913086}, {'item': 3433166}, {'item': 44356254}]",Sustainable energy,Sustainable development,Energy (signal processing),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.1463369769893377
30990859,2021,book-chapter,2,2,"['Newton Tawanda Runyowa', 'Willem Fourie']","['University of Pretoria', 'University of Pretoria']","[{'item': 15680676}, {'item': 5774101}, {'item': 11515180}, {'item': 21551241}, {'item': 36913921}, {'item': 17215397}, {'item': 19419310}, {'item': 61591492}, {'item': 45275967}, {'item': 93945570}, {'item': 90256476}, {'item': 12222181}, {'item': 33653221}, {'item': 63812592}, {'item': 85264328}, {'item': 39841738}, {'item': 69796926}, {'item': 42045014}, {'item': 62844629}, {'item': 76542089}, {'item': 40864862}, {'item': 946537}, {'item': 2872101}, {'item': 21090555}, {'item': 17812186}, {'item': 83095471}, {'item': 96918821}, {'item': 74641748}, {'item': 44707480}, {'item': 69920758}, {'item': 1462927}, {'item': 65770125}, {'item': 55056482}, {'item': 20719871}, {'item': 69664133}, {'item': 77198552}]",Transformative learning,Transformational leadership,Political science,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.1463369769893377
38824194,2021,book-chapter,1,2,"['Tatenda Mangondo', 'Andani Thakhathi']",['University of Pretoria'],"[{'item': 54518204}, {'item': 39900787}, {'item': 30196862}, {'item': 65223455}, {'item': 1485206}, {'item': 43876387}, {'item': 9250190}, {'item': 10543540}, {'item': 77250135}, {'item': 20138154}, {'item': 1264329}, {'item': 91641390}, {'item': 21737765}, {'item': 28078779}, {'item': 74051372}, {'item': 11362123}, {'item': 23728694}, {'item': 74753731}, {'item': 41276324}, {'item': 68724562}, {'item': 78447730}, {'item': 40608378}, {'item': 3667009}, {'item': 59961896}, {'item': 23700312}, {'item': 31763757}, {'item': 12136321}, {'item': 15335419}, {'item': 36272708}, {'item': 41200902}, {'item': 75323259}, {'item': 58629009}, {'item': 62911017}, {'item': 59813740}, {'item': 69034401}, {'item': 22829372}, {'item': 91141319}, {'item': 95789278}, {'item': 44304824}, {'item': 84672228}, {'item': 58504576}, {'item': 87512956}, {'item': 84575175}, {'item': 68092123}, {'item': 29874243}, {'item': 1638765}, {'item': 40660141}, {'item': 18684967}, {'item': 69664133}, {'item': 67257048}, {'item': 5943220}]",Transformational leadership,Realisation,Documentation,"[{'id': 'https://metadata.un.org/sdg/7', 'display_name': 'Affordable and clean energy', 'score': 0.8}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.432987089111873
40316245,2021,preprint,0,4,"['Khalil Raza', 'Sardar Mohazzam', 'Saadia QAYYUM', 'Manzoor Hussain Soomro']",[],"[{'item': 738092}, {'item': 38311076}, {'item': 95419231}, {'item': 61874292}, {'item': 10645974}, {'item': 89592388}, {'item': 2000624}]",Renewable energy,Business,Sustainable development,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-5.673514161512055
63218441,2021,article,0,1,['Hamid Reza Soltani Motlagh'],['Oman Medical College'],"[{'item': 9723219}, {'item': 7906944}, {'item': 88721993}, {'item': 65502791}, {'item': 81738702}, {'item': 28529496}, {'item': 69729023}, {'item': 94278994}]",Sustainable development,Sustainability,Business,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1200, 'currency': 'USD', 'value_usd': 1200, 'provenance': 'doaj'}",Missing,-5.365212801857538
58375950,2022,article,91,5,"['Jianjian He', 'Yi Yang', 'Zhongju Liao', 'Anqi Xu', 'Kai Fang']","['Zhejiang University', 'Chongqing University', 'Zhejiang Sci-Tech University', 'Zhejiang University', 'Zhejiang University']","[{'item': 2592466}, {'item': 70748081}, {'item': 53654796}, {'item': 29835742}, {'item': 35885653}, {'item': 85553981}, {'item': 83816053}, {'item': 99646499}, {'item': 58900138}, {'item': 64832973}, {'item': 95169733}, {'item': 67397903}, {'item': 92668495}, {'item': 91572943}, {'item': 88346817}, {'item': 81626397}, {'item': 48667240}, {'item': 83399600}, {'item': 54233025}, {'item': 24315942}, {'item': 56665118}, {'item': 90354989}, {'item': 69475071}, {'item': 88136380}, {'item': 86447336}, {'item': 91133792}, {'item': 75857510}, {'item': 44269051}, {'item': 43823015}, {'item': 12101891}, {'item': 30328173}, {'item': 48891202}, {'item': 59971466}, {'item': 85788573}, {'item': 83628887}, {'item': 6840684}, {'item': 50553113}, {'item': 88803760}, {'item': 12542285}, {'item': 43377751}, {'item': 2498092}, {'item': 3933507}, {'item': 96476994}, {'item': 84470947}, {'item': 55035753}, {'item': 48505818}, {'item': 23029723}, {'item': 95458784}, {'item': 55760179}, {'item': 47874291}, {'item': 79246189}, {'item': 83141434}, {'item': 23360153}, {'item': 29163777}, {'item': 54058876}, {'item': 44219}, {'item': 73909599}, {'item': 57662050}, {'item': 59532011}, {'item': 4184513}, {'item': 90531703}, {'item': 93970177}, {'item': 69497764}, {'item': 52496390}, {'item': 18364151}, {'item': 10067835}, {'item': 16989853}, {'item': 59361774}, {'item': 44041679}, {'item': 50102473}, {'item': 1949778}, {'item': 44250537}, {'item': 80133435}, {'item': 35575919}, {'item': 46713090}, {'item': 53622164}, {'item': 86832899}, {'item': 72475752}, {'item': 3427363}, {'item': 38858010}, {'item': 56453900}, {'item': 6508894}, {'item': 77997039}, {'item': 58875094}, {'item': 96803367}, {'item': 44135431}, {'item': 59699024}, {'item': 11904984}, {'item': 72073459}, {'item': 4304756}, {'item': 9128439}, {'item': 42329137}]",Renewable energy,Per capita,Environmental economics,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.6323451791677375
13171097,2022,article,46,2,"['Herlev Gebara Caroline', 'Alexis Laurent']","['Technical University of Denmark', 'Technical University of Denmark']","[{'item': 58697268}, {'item': 6578771}, {'item': 5096609}, {'item': 79529492}, {'item': 32297826}, {'item': 31598752}, {'item': 17264176}, {'item': 46391133}, {'item': 50925422}, {'item': 56665118}, {'item': 8904930}, {'item': 65034462}, {'item': 46534075}, {'item': 26751378}, {'item': 79525675}, {'item': 64103607}, {'item': 56045413}, {'item': 85884664}, {'item': 38670763}, {'item': 28079538}, {'item': 18071548}, {'item': 3933507}, {'item': 15136626}, {'item': 74379835}, {'item': 90837020}, {'item': 55590290}, {'item': 23029723}, {'item': 59389851}, {'item': 30111561}, {'item': 54841892}, {'item': 21978787}, {'item': 53647343}, {'item': 79699164}, {'item': 91163973}, {'item': 42200460}, {'item': 86446994}, {'item': 98138555}, {'item': 80974238}, {'item': 31447775}, {'item': 70686180}, {'item': 63777970}, {'item': 29003158}, {'item': 29304891}, {'item': 4846271}, {'item': 82816522}, {'item': 23842746}, {'item': 34915793}, {'item': 38669009}, {'item': 69936218}, {'item': 53484088}, {'item': 66175101}, {'item': 31319839}, {'item': 91232229}]",Sustainability,Benchmarking,Sustainable development,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 4830, 'currency': 'USD', 'value_usd': 4830, 'provenance': 'doaj'}",Missing,-0.7399758433601027
88812804,2022,article,37,3,"['Dmitriy Li', 'Jeong Hwan Bae', 'Meenakshi Rishi']","['Chonnam National University', 'Chonnam National University', 'Seattle University']","[{'item': 94070591}, {'item': 18099278}, {'item': 35048100}, {'item': 59022373}, {'item': 72720515}, {'item': 92576629}, {'item': 44240711}, {'item': 71105094}, {'item': 35197762}, {'item': 38996613}, {'item': 2461185}, {'item': 46713471}, {'item': 71121293}, {'item': 11700023}, {'item': 61607381}, {'item': 35278599}, {'item': 3247996}, {'item': 49521355}, {'item': 65199131}, {'item': 54469001}, {'item': 22744433}, {'item': 67486264}, {'item': 68170364}, {'item': 43080339}, {'item': 63031589}, {'item': 87319364}, {'item': 11335920}, {'item': 9727840}, {'item': 94936735}, {'item': 17705010}, {'item': 48968878}, {'item': 39885359}, {'item': 18462634}, {'item': 66814624}, {'item': 15334455}, {'item': 43134851}, {'item': 7421298}, {'item': 67226941}, {'item': 20023087}, {'item': 64437021}, {'item': 42364647}, {'item': 3775727}, {'item': 22816920}, {'item': 71023257}, {'item': 29715324}, {'item': 93373084}, {'item': 38741231}, {'item': 33545826}, {'item': 6541202}, {'item': 75316578}, {'item': 44723863}, {'item': 5122039}, {'item': 69925816}, {'item': 51385141}, {'item': 34219894}, {'item': 78753458}, {'item': 11819577}, {'item': 50437205}, {'item': 14900763}, {'item': 13104313}, {'item': 32383097}]",Per capita,Sustainable development,Energy poverty,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.4653750677572361
33528129,2022,article,21,2,"['Jana Chovancová', 'Roman Vavrek']","['University of Prešov', 'VSB - Technical University of Ostrava']","[{'item': 75415442}, {'item': 60410944}, {'item': 59038163}, {'item': 24260726}, {'item': 44806118}, {'item': 18729481}, {'item': 93482166}, {'item': 23075094}, {'item': 3667009}, {'item': 58478660}, {'item': 78651244}, {'item': 129903}, {'item': 90184569}, {'item': 49094735}, {'item': 49439772}, {'item': 77997048}, {'item': 91194495}, {'item': 92100174}, {'item': 74542855}, {'item': 82070908}, {'item': 56241525}, {'item': 94260054}, {'item': 3933507}, {'item': 97558216}, {'item': 43308275}, {'item': 15504984}, {'item': 21938761}, {'item': 23946353}, {'item': 8942306}, {'item': 15477524}, {'item': 83303427}, {'item': 36341532}, {'item': 267760}, {'item': 92529346}, {'item': 22678748}, {'item': 33953082}, {'item': 58024570}, {'item': 29648935}, {'item': 40365466}, {'item': 19509995}, {'item': 87187854}, {'item': 89519421}, {'item': 87585221}, {'item': 99004192}, {'item': 56146054}, {'item': 55647415}, {'item': 97717566}, {'item': 15874319}, {'item': 65101992}, {'item': 76692981}, {'item': 67697319}, {'item': 79058948}, {'item': 35845144}, {'item': 69936218}, {'item': 8095085}, {'item': 85455058}, {'item': 54582963}, {'item': 64374362}, {'item': 10627827}, {'item': 36813021}, {'item': 46400701}, {'item': 70686630}]",Clean energy,Environmental planning,Environmental science,"[{'id': 'https://metadata.un.org/sdg/9', 'display_name': 'Industry, innovation and infrastructure', 'score': 0.61}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.432316463854815
15889910,2022,article,14,3,"['Raquel Chuliá-Jordán', 'Amparo Vilches', 'María Calero']","['Universitat de València', 'Universitat de València', 'Universitat de València']","[{'item': 43075235}, {'item': 15526682}, {'item': 5751465}, {'item': 11095463}, {'item': 97874941}, {'item': 7516722}, {'item': 59353778}, {'item': 72729747}, {'item': 77794998}, {'item': 94798214}, {'item': 80536559}, {'item': 2557013}, {'item': 90537344}, {'item': 40571450}, {'item': 57992883}, {'item': 25279659}, {'item': 36826542}, {'item': 57193435}, {'item': 14966436}, {'item': 23922874}, {'item': 61143265}, {'item': 65177723}, {'item': 88566932}, {'item': 98467059}, {'item': 36214093}, {'item': 20440315}, {'item': 35996662}, {'item': 67466799}, {'item': 99571133}, {'item': 91151035}, {'item': 70974946}, {'item': 49552614}, {'item': 94388597}, {'item': 31327509}, {'item': 39432030}, {'item': 52286763}, {'item': 62999122}]",Sustainability,Seriousness,Sustainable development,"[{'id': 'https://metadata.un.org/sdg/4', 'display_name': 'Quality education', 'score': 0.52}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-2.4870263152892176
1713793,2022,article,13,2,"['Whitney Pailman', 'Jiska de Groot']","['University of Cape Town', 'University of Cape Town']","[{'item': 89987134}, {'item': 63499960}, {'item': 94858517}, {'item': 80240422}, {'item': 67551575}, {'item': 69421919}, {'item': 40110306}, {'item': 4286154}, {'item': 41375737}, {'item': 71997023}, {'item': 55588617}, {'item': 23566272}, {'item': 29882914}, {'item': 30631305}, {'item': 71698748}, {'item': 69926631}, {'item': 15704238}, {'item': 19756953}, {'item': 60611705}, {'item': 175152}, {'item': 83248782}, {'item': 97809793}, {'item': 77239404}, {'item': 25757789}, {'item': 89253963}]",Curriculum,Cognitive reframing,Mainstream,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.2979565315055464
78560519,2022,article,12,2,"['Matthew J. Burke', 'Rigo Melgar']","['University of Vermont', 'University of Vermont']","[{'item': 92145715}, {'item': 44944504}, {'item': 73413741}, {'item': 58697268}, {'item': 34818426}, {'item': 4448897}, {'item': 39831887}, {'item': 81952775}, {'item': 93734766}, {'item': 35647348}, {'item': 37001974}, {'item': 23023048}, {'item': 89708551}, {'item': 16038719}, {'item': 71044180}, {'item': 96476994}, {'item': 68137735}, {'item': 36038081}, {'item': 24553794}, {'item': 74327691}, {'item': 25837512}, {'item': 22329793}, {'item': 12370179}, {'item': 93565215}, {'item': 54715094}, {'item': 57142619}, {'item': 50745761}, {'item': 66552515}, {'item': 80514142}, {'item': 48990171}, {'item': 33002012}, {'item': 73597499}, {'item': 48947267}, {'item': 86170186}, {'item': 7387240}, {'item': 19082299}, {'item': 83027034}, {'item': 42957036}, {'item': 1069672}, {'item': 74664806}, {'item': 45871481}, {'item': 45777753}, {'item': 87685705}, {'item': 62177310}, {'item': 89095734}, {'item': 45898064}, {'item': 50366214}, {'item': 63349213}, {'item': 35506578}]",Per capita,Equity (law),Sustainable development,"[{'id': 'https://metadata.un.org/sdg/13', 'display_name': 'Climate action', 'score': 0.49}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1150, 'currency': 'USD', 'value_usd': 1150, 'provenance': 'doaj'}",Missing,-1.9116621703856556
43967023,2022,article,11,1,['James Kwame Mensah'],['University of Ghana'],"[{'item': 6149352}, {'item': 55025181}, {'item': 46574372}, {'item': 63178626}, {'item': 19419310}, {'item': 52822893}, {'item': 92138411}, {'item': 24514047}, {'item': 46808312}, {'item': 83885182}, {'item': 51664953}, {'item': 75546222}, {'item': 14829388}, {'item': 17521731}, {'item': 13625640}, {'item': 19201406}, {'item': 80150437}, {'item': 55399659}, {'item': 74939000}, {'item': 8174437}, {'item': 4822607}, {'item': 79282407}, {'item': 85999900}, {'item': 7780046}, {'item': 26261302}, {'item': 34330351}]",Informal settlements,Developing country,Human settlement,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.216312542465036
25362619,2022,book-chapter,10,1,['Sinan Küfeoğlu'],['University of Cambridge'],"[{'item': 84201632}, {'item': 46209234}, {'item': 47211558}, {'item': 63212917}, {'item': 69193645}, {'item': 34680237}]",Clean energy,Renewable energy,Business,"[{'id': 'https://metadata.un.org/sdg/9', 'display_name': 'Industry, innovation and infrastructure', 'score': 0.5}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-6.435188367333237
39313181,2022,article,9,3,"['Isa Ferrall', 'Duncan S. Callaway', 'Daniel M. Kammen']","['University of California, Berkeley', 'University of California, Berkeley', 'University of California, Berkeley']","[{'item': 12889452}, {'item': 67067938}, {'item': 49124248}, {'item': 45327081}, {'item': 64809335}, {'item': 35831267}, {'item': 21176214}, {'item': 59562640}, {'item': 81091178}, {'item': 63178626}, {'item': 76317012}, {'item': 67285371}, {'item': 31213849}, {'item': 88918213}, {'item': 91864635}, {'item': 8805879}, {'item': 26927806}, {'item': 48593224}, {'item': 35719616}, {'item': 20881065}, {'item': 28746667}, {'item': 95674148}, {'item': 6930609}, {'item': 15871014}, {'item': 44493854}, {'item': 12799774}, {'item': 17526727}, {'item': 55919250}, {'item': 96161852}, {'item': 12116591}, {'item': 13175213}, {'item': 8506357}, {'item': 27187252}, {'item': 67088229}, {'item': 24783287}, {'item': 59309326}, {'item': 25479456}, {'item': 13476674}, {'item': 74188605}, {'item': 48461185}, {'item': 79311974}, {'item': 28654882}, {'item': 84825226}, {'item': 91556096}, {'item': 2459543}, {'item': 14348454}, {'item': 80096491}, {'item': 28511175}, {'item': 96398916}, {'item': 24373611}, {'item': 76730949}, {'item': 73861378}, {'item': 58596794}, {'item': 43295321}, {'item': 50308644}, {'item': 15051651}, {'item': 8499616}, {'item': 93798830}, {'item': 1276000}, {'item': 79661616}, {'item': 70927495}, {'item': 3431881}, {'item': 66514953}]",Reliability (semiconductor),Environmental economics,Electricity,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1100, 'currency': 'GBP', 'value_usd': 1349, 'provenance': 'doaj'}",Missing,-1.3997954221112543
27372256,2022,article,6,4,"['Om Raj Katoch', 'Shallu Sehgal', 'Romesh Sharma', 'Ashraz Nawaz']","['University of Jammu', 'University of Jammu', 'University of Jammu', 'University of Jammu']","[{'item': 18773435}, {'item': 10543540}, {'item': 4204579}, {'item': 29871569}, {'item': 88501427}, {'item': 7223052}, {'item': 96693131}, {'item': 58792489}, {'item': 48322887}, {'item': 41341856}, {'item': 24616107}, {'item': 58375950}, {'item': 52202332}, {'item': 4267781}]",Index (typography),Government (linguistics),Economic growth,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.524165477278364
52836231,2022,article,6,4,"['Rick van Loenhout', 'Champika Ranasinghe', 'Auriol Degbelo', 'Nacir Bouali']","['University of Twente', 'University of Twente', 'University of Münster', 'University of Twente']","[{'item': 91061987}, {'item': 16596379}, {'item': 17222361}, {'item': 18993767}, {'item': 66705400}, {'item': 80479803}, {'item': 64388044}, {'item': 24271204}, {'item': 37225746}, {'item': 40284742}, {'item': 42502996}, {'item': 20106102}, {'item': 47867665}, {'item': 17712308}, {'item': 21535799}, {'item': 2188969}, {'item': 29076427}, {'item': 8003042}, {'item': 27383488}, {'item': 93501229}, {'item': 23550651}, {'item': 11515494}, {'item': 86688889}, {'item': 96200362}, {'item': 44958177}]",Prosperity,Modalities,Modality (human–computer interaction),"[{'id': 'https://metadata.un.org/sdg/9', 'display_name': 'Industry, innovation and infrastructure', 'score': 0.45}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.2979565315055464
18864013,2022,book-chapter,2,1,['Maria Vasileva Ilieva'],[],"[{'item': 43637828}, {'item': 2636305}, {'item': 93743379}, {'item': 93669421}, {'item': 82566133}, {'item': 46168569}, {'item': 69546199}, {'item': 32804934}, {'item': 82195302}, {'item': 3527860}, {'item': 66925006}, {'item': 20813743}, {'item': 19583394}, {'item': 59296131}, {'item': 69081499}, {'item': 36214093}, {'item': 444836}, {'item': 21243009}, {'item': 98160186}, {'item': 16948246}, {'item': 64319348}, {'item': 72700008}, {'item': 3831705}, {'item': 74370965}, {'item': 88821797}, {'item': 99851960}, {'item': 74517905}, {'item': 19733833}, {'item': 86848685}, {'item': 37775724}, {'item': 18864013}, {'item': 25200382}, {'item': 33009998}, {'item': 36652378}]",Interconnection,Sociology,Business,"[{'id': 'https://metadata.un.org/sdg/15', 'display_name': 'Life on land', 'score': 0.51}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.661049069268477
46959125,2022,book-chapter,0,5,"['Federico Alberto Sanchez Santillano', 'Margaret Koli', 'Ambe Emmanuel Cheo', 'Axel Nguedia Nguedoung', 'Erick Gankam Tambo']","['United Nations University', 'United Nations University', 'United Nations University', 'United Nations University', 'United Nations University']","[{'item': 28511584}, {'item': 38919627}, {'item': 34675421}, {'item': 16769001}, {'item': 88411905}, {'item': 32297822}, {'item': 367133}, {'item': 65180912}, {'item': 1433896}, {'item': 96520827}, {'item': 89141753}, {'item': 87242256}, {'item': 10194680}, {'item': 43709626}, {'item': 61233757}, {'item': 62302165}, {'item': 2294231}, {'item': 98579743}, {'item': 40171586}, {'item': 79377512}, {'item': 20958335}]",Nexus (standard),Livelihood,Agriculture,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.6625996450934553
89729416,2022,article,0,4,"['Carlos Alirio Díaz González', 'Yilber Manuel Mendez Calderón', 'Nicolas Alberto Mojica Cruz', 'Leonardo Esteban Pacheco Sandoval']","['Universidad Autónoma de Bucaramanga', 'Universidad Autónoma de Bucaramanga', 'Universidad Autónoma de Bucaramanga', 'Universidad Autónoma de Bucaramanga']","[{'item': 42572729}, {'item': 53388582}, {'item': 34663036}, {'item': 42444741}, {'item': 77748704}, {'item': 26180189}, {'item': 13929700}, {'item': 15941972}, {'item': 71241797}, {'item': 29768473}, {'item': 27237234}, {'item': 64440958}, {'item': 86277455}, {'item': 44557085}, {'item': 40691847}, {'item': 9252842}, {'item': 80020031}, {'item': 76081983}, {'item': 45283946}, {'item': 84234351}, {'item': 4129834}, {'item': 90734580}, {'item': 90367432}, {'item': 85778602}, {'item': 10719597}, {'item': 8300507}, {'item': 20903617}, {'item': 89227034}, {'item': 53635832}, {'item': 97366974}, {'item': 54599374}, {'item': 82961265}, {'item': 42028026}, {'item': 52545016}, {'item': 44447194}, {'item': 20802851}, {'item': 53793331}, {'item': 66729080}]",Principal component analysis,Cluster analysis,Grid,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.4322283669129887
