PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude,Continent
65747888,2019,Mary Menton,University of Sussex,Falmer,England,United Kingdom,50.8677123,-0.0875492,Europe
65747888,2019,Fiona Nunan,University of Birmingham,Birmingham,England,United Kingdom,52.4506089,-1.9305745,Europe
41468787,2019,David Mickler,University of Western Australia,Crawley,Western Australia,Australia,-31.9789061,115.8180721,Oceania
85359966,2020,Nidhi Nagabhatla,"United Nations University Institute for Water, Environment, and Health",Shibuya,Tokyo,Japan,35.662312,139.7082801,Asia
85359966,2020,Rupal Brahmbhatt,McMaster University,,,,,,
73980637,2020,Anthony Lawrence,Rivers State University,Port Harcourt,Rivers,Nigeria,4.806206599999999,6.9864462,Africa
39980059,2020,Louise Lutéine Ngo Kobhio Balôck,,,,,,,
13723737,2020,Anggun Puspitasari,Universitas Budi Luhur,,,,,,
13723737,2020,Denik Iswardani Witarti,Universitas Budi Luhur,,,,,,
13723737,2020,Arin Fithriana,National Nuclear Energy Agency of Indonesia,,Central Kalimantan,Indonesia,-0.789275,113.921327,Asia
61286719,2021,David González Vázquez,Universitat de Barcelona,Barcelona,Catalunya,Spain,41.38667239999999,2.1638661,Europe
61286719,2021,María Feliu Torruella,Universitat de Barcelona,Barcelona,Catalunya,Spain,41.38667239999999,2.1638661,Europe
61286719,2021,David Íñiguez-Gracia,Universitat de Barcelona,Barcelona,Catalunya,Spain,41.38667239999999,2.1638661,Europe
70585404,2021,Robin Ramcharan,Webster University Thailand,Tambon Sampraya,Chang Wat Phetchaburi,Thailand,12.6570634,99.8512878,Asia
65556243,2021,Denik Iswardani Witarti,Universitas Budi Luhur,,,,,,
65556243,2021,Anggun Puspitasari,Universitas Budi Luhur,,,,,,
65556243,2021,Arin Fithriana,Universitas Budi Luhur,,,,,,
94504720,2021,Oya Dursun-Özkanca,Elizabethtown College,Elizabethtown,Pennsylvania,United States,40.14932990000001,-76.58968349999999,North America
47682575,2021,Oya Dursun-Özkanca,Elizabethtown College,Elizabethtown,Pennsylvania,United States,40.14932990000001,-76.58968349999999,North America
12990815,2021,Alexander Ignatov,,,,,,,
30762233,2021,Fahmi Salsabila,Universitas Muhammadiyah Riau,,Riau,Indonesia,0.512844,101.437411,Asia
91827109,2022,Sacha Amaruzaman,WWF-Indonesia,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.296570600000001,106.8301646,Asia
91827109,2022,Trong Hoan,World Agroforestry Centre,,,,,,
91827109,2022,Delia Catacutan,WWF-Indonesia,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.296570600000001,106.8301646,Asia
91827109,2022,Beria Leimona,World Agroforestry Centre,,,,,,
89143445,2022,Endah Susilowati,University of Pembangunan Nasional Veteran Jawa Timur,,Jawa Timur,Indonesia,-7.333721199999999,112.7883247,Asia
89143445,2022,Corina Joseph,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
89143445,2022,Vicky Vendy,Universiti Teknologi MARA,Shah Alam,Selangor,Malaysia,3.0697652,101.5036823,Asia
89143445,2022,Indrawati Yuhertiana,University of Pembangunan Nasional Veteran Jawa Timur,,Jawa Timur,Indonesia,-7.333721199999999,112.7883247,Asia
77068576,2022,Corina Joseph,Universiti Teknologi MARA,Shah Alam,Selangor,Malaysia,3.0697652,101.5036823,Asia
77068576,2022,Mariam Rahmat,Universiti Teknologi MARA,Shah Alam,Selangor,Malaysia,3.0697652,101.5036823,Asia
77068576,2022,Sharifah Norzehan Syed Yusuf,Universiti Teknologi MARA,Shah Alam,Selangor,Malaysia,3.0697652,101.5036823,Asia
77068576,2022,Jennifer Tunga Janang,Universiti Teknologi MARA,Shah Alam,Selangor,Malaysia,3.0697652,101.5036823,Asia
77068576,2022,Nero Madi,Universiti Teknologi MARA,Shah Alam,Selangor,Malaysia,3.0697652,101.5036823,Asia
96002388,2022,Suyu Liu,Food and Agriculture Organization of the United Nations,,,,,,
90789010,2022,Sinan Küfeoğlu,University of Cambridge,Cambridge,England,United Kingdom,52.205356,0.113168,Europe
65448875,2022,Bima Cahyo Priasmoro,Universitas 17 Agustus 1945 Surabaya,,Jawa Timur,Indonesia,-7.2984521,112.7667651,Asia
65448875,2022,Mochammad Erga Firmansyah,Universitas 17 Agustus 1945 Surabaya,,Jawa Timur,Indonesia,-7.2984521,112.7667651,Asia
65448875,2022,Wiwik Afifah,Universitas 17 Agustus 1945 Surabaya,,Jawa Timur,Indonesia,-7.2984521,112.7667651,Asia
65448875,2022,Erny Herlin Setyorini,Universitas 17 Agustus 1945 Surabaya,,Jawa Timur,Indonesia,-7.2984521,112.7667651,Asia
65448875,2022,Tatik Meiyurtaningsih,Universitas 17 Agustus 1945 Surabaya,,Jawa Timur,Indonesia,-7.2984521,112.7667651,Asia
9964267,2022,Sultan Kowkas,An-Najah National University,Nablus,,,32.227551,35.2206254,
9964267,2022,Shaheen Shayeb,An-Najah National University,Nablus,,,32.227551,35.2206254,
9964267,2022,Narmeen Bransi,An-Najah National University,Nablus,,,32.227551,35.2206254,
40920243,2023,Alva Linner,Lund University,Lund,Skåne län,Sweden,55.7119483,13.203493,Europe
40920243,2023,Ayyoob Sharifi,Hiroshima University,Higashihiroshima,Hiroshima,Japan,34.3991292,132.7140406,Asia
40920243,2023,Dahlia Simangan,Hiroshima University,Higashihiroshima,Hiroshima,Japan,34.3991292,132.7140406,Asia
40920243,2023,Letícia Sarmento dos Muchangos,The University of Tokyo,Bunkyo City,Tokyo,Japan,35.7138159,139.7627345,Asia
40920243,2023,Remi Chandran,Remote Sensing Technology Center of Japan,Nagawa,Nagano,Japan,36.204824,138.252924,Asia
28978288,2023,Maskun Maskun,Hasanuddin University,,,,,,
28978288,2023,Nur Azisa,Hasanuddin University,,,,,,
28978288,2023,Moh. Aris Munandar,Hasanuddin University,,,,,,
28978288,2023,Hijrah Adhyanti Mirzana,Hasanuddin University,,,,,,
28978288,2023,Nurul Hidayat Ab Rahman,National University of Malaysia,Bangi,Selangor,Malaysia,2.9289681,101.7800927,Asia
28978288,2023,Normiati Normiati,University of Birmingham,Birmingham,England,United Kingdom,52.4506089,-1.9305745,Europe
28978288,2023,Ismail Iskandar,Hasanuddin University,,,,,,
28978288,2023,Muhammad Mutawalli,Institut Agama Islam Negeri Bengkulu,,Bengkulu,Indonesia,-3.8348004,102.326671,Asia
70620923,2023,Ankit,,,,,,,
88858615,2023,Gerry O’Reilly,Dublin City University,Dublin 9,County Dublin,Ireland,53.38533169999999,-6.2588403,Europe
50347810,2023,Aam Slamet Rusydiana,Airlangga University,,East Java,Indonesia,-7.269580499999999,112.7825799,Asia
50347810,2023,Raditya Sukmana,Airlangga University,,East Java,Indonesia,-7.269580499999999,112.7825799,Asia
66312434,2023,Syed Abdul Rehman Khan,Xuzhou University of Technology,Xu Zhou Shi,Jiang Su Sheng,China,34.213947,117.215626,Asia
66312434,2023,Muhammad Jawad Sajid,Xuzhou University of Technology,Xu Zhou Shi,Jiang Su Sheng,China,34.213947,117.215626,Asia
66312434,2023,Zhang Yu,Chang'an University,Xi An Shi,Shan Xi Sheng,China,34.231185,108.956646,Asia
64158145,2023,Apoorva Bhatnagar,Sri Balaji Vidyapeeth University,Pillayarkuppam,Puducherry,India,11.8125708,79.778221,Asia
57509940,2023,Immanuel Ferdinand Barmandi,University of Indonesia,,Jawa Barat,Indonesia,-6.3606229,106.8272343,Asia
57509940,2023,Ellya Dameria Enesca,University of Bristol,Bristol,England,United Kingdom,51.4585376,-2.6021758,Europe
29542815,2023,Syed Abdul Rehman Khan,Xuzhou University of Technology,Xu Zhou Shi,Jiang Su Sheng,China,34.213947,117.215626,Asia
29542815,2023,Muhammad Jawad Sajid,Xuzhou University of Technology,Xu Zhou Shi,Jiang Su Sheng,China,34.213947,117.215626,Asia
29542815,2023,Zhang Yu,Chang'an University,Xi An Shi,Shan Xi Sheng,China,34.231185,108.956646,Asia
84460895,2023,Loreen Maseno,Maseno University,Kisumu,Kisumu County,Kenya,-0.006416,34.59738,Africa
79439614,2024,John Amanesi Abubakar,Covenant University,Ota,Ogun State,Nigeria,6.672644699999999,3.161213,Africa
22265095,2024,Luther F. Castillo,Nueva Vizcaya State University,Bayombong,Cagayan Valley,Philippines,16.3871346,121.1002829,Asia
22265095,2024,Annie Anablon Tumitit,Ifugao State University,Lamut,Cordillera Administrative Region,Philippines,16.7176413,121.172558,Asia
49557947,2024,Stacey Cram,,,,,,,
77715825,2024,Sultan Kowkas,,,,,,,
77715825,2024,Shaheen Shayeb,,,,,,,
77715825,2024,Narmeen Bransi,,,,,,,
67994494,2024,Jumas,Hasanuddin University,,,,,,
71578367,2024,Taous Madi,,,,,,,
71578367,2024,Charalambos Konstantinou,,,,,,,
71578367,2024,Paulo Esteves-Veríssimo,,,,,,,
50741924,2024,Azizul Ahmad,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
50741924,2024,Tarmiji Masron,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
50741924,2024,Asykal Syakinah Mohd Ali,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
50741924,2024,Mohamad Hardyman Barawi,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
50741924,2024,Zaimuariffudin Shukri Nordin,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
50741924,2024,Azizul Ahmad,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
50741924,2024,Mohd Sofian Redzuan,Universiti Malaysia Sarawak,,Sarawak,Malaysia,2.5574285,113.0011989,Asia
42957716,2024,Aries A. Arugay,University of the Philippines Diliman,Quezon City,Metro Manila,Philippines,14.6538817,121.0685049,Asia
42957716,2024,Justin Keith A. Baquisal,University of the Philippines Diliman,Quezon City,Metro Manila,Philippines,14.6538817,121.0685049,Asia
76613925,2024,Sarah Kaddu,Makerere University,Kampala,Central Region,Uganda,0.3326347,32.5685861,Africa
76613925,2024,Francis Ssekitto,Makerere University,Kampala,Central Region,Uganda,0.3326347,32.5685861,Africa
76613925,2024,Elizabeth Nalunkuma,Uganda Institute of Information & Communications Technology,Kampala,Central Region,Uganda,0.3271722,32.6147603,Africa
76613925,2024,Tlou Maggie Masenya,Durban University of Technology,Durban,KwaZulu-Natal,South Africa,-29.8496477,31.01027929999999,Africa
16075384,2024,Muhammad Ibrahim Soejoeti,Syarif Hidayatullah State Islamic University Jakarta,,Banten,Indonesia,-6.306661,106.756196,Asia
16075384,2024,Adlin Khairunnisa,Syarif Hidayatullah State Islamic University Jakarta,,Banten,Indonesia,-6.306661,106.756196,Asia
16075384,2024,Yogi Andreansyah,Syarif Hidayatullah State Islamic University Jakarta,,Banten,Indonesia,-6.306661,106.756196,Asia
32280247,2024,Ayesha Hanif,,,,,,,
32280247,2024,Muhammad Zeeshan Hanif,,,,,,,
34262266,2024,Marcos Alan S. V. Ferreira,,,,,,,
34262266,2024,Ana Andreasi,,,,,,,
31632795,2024,Meenakshi Verma,,,,,,,
31632795,2024,Anuj Verma,,,,,,,
31632795,2024,Prachita Patil,,,,,,,
31632795,2024,Rajani Ganesh Pillai,,,,,,,
31632795,2024,Gangu Naidu Mandala,,,,,,,
31632795,2024,Saket Narendra Bansod,,,,,,,
50969496,2024,Rediyanto Putra,,,,,,,
50969496,2024,Rohmawati Kusumaningtias,,,,,,,
50969496,2024,Merlyanan Dwinda Yanthi,,,,,,,
50969496,2024,Rendra Arief Hidayat,,,,,,,
50969496,2024,Bayu Rama Laksono,,,,,,,
79009839,2024,Mona Omran,,,,,,,
72425400,2024,Priyanka Mitra,,,,,,,
72425400,2024,Rajib Shaw,,,,,,,
72425400,2024,Bijon Kumer Mitra,,,,,,,
72425400,2024,Vibhas Sukhwani,,,,,,,
62085567,2024,In Han Song,,,,,,,
62085567,2024,Kyeong Won Lee,,,,,,,
85773753,2024,Fara Azmat,,,,,,,
85773753,2024,Habib Zafarullah,,,,,,,
3588933,2024,Gintarė Pauliukevičienė,,,,,,,
3588933,2024,Jelena Stankevičienė,,,,,,,
3588933,2024,Binh Do,,,,,,,
33645174,2024,Sansom Milton,Doha Institute for Graduate Studies,Doha,Al Daayen Municipality,Qatar,25.3864363,51.4838903,Asia
33645174,2024,Mohammad Alhamawi,Doha Institute for Graduate Studies,Doha,Al Daayen Municipality,Qatar,25.3864363,51.4838903,Asia
4894699,2024,José Manuel Santos Jaén,,,,,,,
4894699,2024,Ester Gras Gil,,,,,,,
4894699,2024,María del Rocío Moreno‐Enguix,,,,,,,
4894699,2024,Mercedes Palacios Manzano,,,,,,,
10553792,2024,Joycia Thorat,University of KwaZulu-Natal,Durban,KwaZulu-Natal,South Africa,-29.8674219,30.9807272,Africa
10553792,2024,Nirmala Gopal,University of KwaZulu-Natal,Durban,KwaZulu-Natal,South Africa,-29.8674219,30.9807272,Africa
