PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
73980637,2020,article,8,3,"['Anthony Lawrence', 'Noel Ihebuzor', 'Damiete Onyema Lawrence']",['Rivers State University'],"[{'item': 81219985}, {'item': 44219351}, {'item': 58755776}, {'item': 58478660}, {'item': 30340718}]",Enabling,Psychological intervention,Sustainable development,"[{'score': 0.42, 'display_name': 'No poverty', 'id': 'https://metadata.un.org/sdg/1'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.8421368779639797
39980059,2020,article,4,1,['Louise Lutéine Ngo Kobhio Balôck'],[],"[{'item': 71726027}, {'item': 49028543}, {'item': 85807052}, {'item': 43172892}, {'item': 88823379}, {'item': 46266522}]",Originality,Public relations,Economic Justice,"[{'score': 0.5, 'display_name': 'Quality education', 'id': 'https://metadata.un.org/sdg/4'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.3958497753355603
13723737,2020,article,1,3,"['Anggun Puspitasari', 'Denik Iswardani Witarti', 'Arin Fithriana']","['Universitas Budi Luhur', 'Universitas Budi Luhur', 'National Nuclear Energy Agency of Indonesia', 'Universitas Budi Luhur']","[{'item': 75783229}, {'item': 24678112}, {'item': 67997764}, {'item': 53289877}, {'item': 26437812}, {'item': 58208637}, {'item': 72730979}, {'item': 41733532}, {'item': 50912920}, {'item': 96039884}, {'item': 85838090}, {'item': 6349782}, {'item': 63391003}, {'item': 10510496}]",Humanities,Political science,Physics,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.4848268852806874
61286719,2021,article,6,3,"['David González Vázquez', 'María Feliu Torruella', 'David Íñiguez-Gracia']","['Universitat de Barcelona', 'Universitat de Barcelona', 'Universitat de Barcelona']","[{'item': 79382321}, {'item': 28754201}, {'item': 20015904}, {'item': 64230962}, {'item': 54937810}, {'item': 41477066}]",Empathy,Socioemotional selectivity theory,Solidarity,"[{'score': 0.47, 'display_name': 'Quality education', 'id': 'https://metadata.un.org/sdg/4'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-6.42564667931364
70585404,2021,article,4,1,['Robin Ramcharan'],['Webster University Thailand'],"[{'item': 2593150}, {'item': 55385009}, {'item': 42304151}, {'item': 15271570}, {'item': 59322077}, {'item': 88170640}, {'item': 86670954}, {'item': 90173936}, {'item': 70341289}, {'item': 31763173}, {'item': 33367557}, {'item': 60791292}, {'item': 23702146}, {'item': 66638839}, {'item': 16022641}, {'item': 12124680}, {'item': 69014933}, {'item': 65375692}, {'item': 18611193}, {'item': 77989752}, {'item': 65596839}]",Human rights,Fundamental rights,Political science,"[{'score': 0.79, 'display_name': 'Peace, justice, and strong institutions', 'id': 'https://metadata.un.org/sdg/16'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.6530579570738593
65556243,2021,article,1,3,"['Denik Iswardani Witarti', 'Anggun Puspitasari', 'Arin Fithriana']","['Universitas Budi Luhur', 'Universitas Budi Luhur', 'Universitas Budi Luhur']","[{'item': 30143566}, {'item': 27593807}, {'item': 46358433}, {'item': 59666391}, {'item': 81629542}, {'item': 72983725}, {'item': 76620963}, {'item': 71275043}, {'item': 29741220}, {'item': 43774633}, {'item': 23381913}, {'item': 93140180}, {'item': 79946730}, {'item': 60505121}]",Political science,Humanities,Art,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.514623789258768
94504720,2021,book-chapter,0,1,['Oya Dursun-Özkanca'],['Elizabethtown College'],"[{'item': 84962957}, {'item': 26285835}, {'item': 4374473}, {'item': 25343481}, {'item': 34477400}, {'item': 641533}, {'item': 21462751}, {'item': 877967}, {'item': 54814470}, {'item': 51493232}, {'item': 4849878}, {'item': 34719563}, {'item': 86482990}, {'item': 61394770}, {'item': 340883}, {'item': 33136935}, {'item': 16995204}, {'item': 82618858}, {'item': 79225350}, {'item': 6431112}, {'item': 38974118}, {'item': 5478589}, {'item': 45730724}, {'item': 47462750}, {'item': 37123472}, {'item': 64302206}, {'item': 85409175}, {'item': 76342697}, {'item': 72705868}, {'item': 17304913}, {'item': 53258507}, {'item': 44965929}, {'item': 47446500}, {'item': 65775360}, {'item': 68338161}, {'item': 72456891}, {'item': 64256723}, {'item': 70714333}, {'item': 60759965}, {'item': 60759103}, {'item': 39264638}, {'item': 47362168}, {'item': 62510591}, {'item': 59257064}, {'item': 4391027}, {'item': 26763916}, {'item': 95416642}, {'item': 54546843}, {'item': 60342074}, {'item': 39844704}, {'item': 28913982}, {'item': 7698177}, {'item': 96845613}, {'item': 92721032}, {'item': 66811170}, {'item': 65151356}, {'item': 22302257}, {'item': 58000204}, {'item': 28946150}, {'item': 39374306}, {'item': 72157924}, {'item': 53665705}, {'item': 84753336}, {'item': 71613751}, {'item': 50315683}, {'item': 2271729}, {'item': 58478660}, {'item': 6526331}, {'item': 29192690}, {'item': 67070512}, {'item': 98641237}, {'item': 99292119}, {'item': 33147125}, {'item': 8412018}, {'item': 10690672}, {'item': 23333782}, {'item': 82070908}, {'item': 79509797}, {'item': 40564206}, {'item': 33868337}, {'item': 48445634}, {'item': 48142871}, {'item': 41667046}, {'item': 89327844}, {'item': 10146178}, {'item': 70995963}, {'item': 46568429}, {'item': 23702146}, {'item': 8868788}, {'item': 78194894}, {'item': 3487918}, {'item': 92850062}, {'item': 95129904}, {'item': 14843766}, {'item': 53907443}, {'item': 97032533}, {'item': 91975148}, {'item': 17441083}, {'item': 84853728}, {'item': 24010285}, {'item': 37228334}, {'item': 73088782}, {'item': 71639474}, {'item': 49522191}, {'item': 22909281}, {'item': 45226191}, {'item': 51811049}, {'item': 82871380}, {'item': 6215408}, {'item': 520623}, {'item': 7927872}, {'item': 46217190}, {'item': 35329512}, {'item': 38556793}, {'item': 14654160}, {'item': 97827746}, {'item': 65140089}, {'item': 45758364}, {'item': 84862105}, {'item': 54390047}, {'item': 90342490}, {'item': 46796482}, {'item': 53234182}]",Nexus (standard),Human security,Political science,"[{'score': 0.45, 'display_name': 'Partnerships for the goals', 'id': 'https://metadata.un.org/sdg/17'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.6566667658446173
47682575,2021,book-chapter,0,1,['Oya Dursun-Özkanca'],['Elizabethtown College'],"[{'item': 84962957}, {'item': 26285835}, {'item': 4374473}, {'item': 25343481}, {'item': 34477400}, {'item': 641533}, {'item': 21462751}, {'item': 877967}, {'item': 54814470}, {'item': 51493232}, {'item': 4849878}, {'item': 34719563}, {'item': 86482990}, {'item': 61394770}, {'item': 340883}, {'item': 33136935}, {'item': 16995204}, {'item': 82618858}, {'item': 79225350}, {'item': 6431112}, {'item': 38974118}, {'item': 5478589}, {'item': 45730724}, {'item': 47462750}, {'item': 37123472}, {'item': 64302206}, {'item': 85409175}, {'item': 76342697}, {'item': 72705868}, {'item': 17304913}, {'item': 53258507}, {'item': 44965929}, {'item': 47446500}, {'item': 65775360}, {'item': 68338161}, {'item': 72456891}, {'item': 64256723}, {'item': 70714333}, {'item': 60759965}, {'item': 60759103}, {'item': 39264638}, {'item': 47362168}, {'item': 62510591}, {'item': 59257064}, {'item': 4391027}, {'item': 26763916}, {'item': 95416642}, {'item': 54546843}, {'item': 60342074}, {'item': 39844704}, {'item': 28913982}, {'item': 7698177}, {'item': 96845613}, {'item': 92721032}, {'item': 66811170}, {'item': 65151356}, {'item': 22302257}, {'item': 58000204}, {'item': 28946150}, {'item': 39374306}, {'item': 72157924}, {'item': 53665705}, {'item': 84753336}, {'item': 71613751}, {'item': 50315683}, {'item': 2271729}, {'item': 58478660}, {'item': 6526331}, {'item': 29192690}, {'item': 67070512}, {'item': 98641237}, {'item': 99292119}, {'item': 33147125}, {'item': 8412018}, {'item': 10690672}, {'item': 23333782}, {'item': 82070908}, {'item': 79509797}, {'item': 40564206}, {'item': 33868337}, {'item': 48445634}, {'item': 48142871}, {'item': 41667046}, {'item': 89327844}, {'item': 10146178}, {'item': 70995963}, {'item': 46568429}, {'item': 23702146}, {'item': 8868788}, {'item': 78194894}, {'item': 3487918}, {'item': 92850062}, {'item': 95129904}, {'item': 14843766}, {'item': 53907443}, {'item': 97032533}, {'item': 91975148}, {'item': 17441083}, {'item': 84853728}, {'item': 24010285}, {'item': 37228334}, {'item': 73088782}, {'item': 71639474}, {'item': 49522191}, {'item': 22909281}, {'item': 45226191}, {'item': 51811049}, {'item': 82871380}, {'item': 6215408}, {'item': 520623}, {'item': 7927872}, {'item': 46217190}, {'item': 35329512}, {'item': 38556793}, {'item': 14654160}, {'item': 97827746}, {'item': 65140089}, {'item': 45758364}, {'item': 84862105}, {'item': 54390047}, {'item': 90342490}, {'item': 46796482}, {'item': 53234182}]",Nexus (standard),Human security,Political science,"[{'score': 0.43, 'display_name': 'Partnerships for the goals', 'id': 'https://metadata.un.org/sdg/17'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.6566667658446173
12990815,2021,article,0,1,['Alexander Ignatov'],[],"[{'item': 90291315}, {'item': 85207801}, {'item': 97598444}, {'item': 62377685}, {'item': 78029846}, {'item': 81727085}, {'item': 90146254}, {'item': 92136522}, {'item': 80372085}, {'item': 43918840}, {'item': 47260402}, {'item': 12449220}, {'item': 52871033}, {'item': 17441083}, {'item': 38028109}]",Sustainable development,Political science,Politics,"[{'score': 0.55, 'display_name': 'Partnerships for the goals', 'id': 'https://metadata.un.org/sdg/17'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.4525055896449652
30762233,2021,article,0,1,['Fahmi Salsabila'],['Universitas Muhammadiyah Riau'],"[{'item': 45403954}, {'item': 17327534}, {'item': 99665997}, {'item': 88469490}, {'item': 1229540}]",Humanities,Physics,Art,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-6.87193378194206
91827109,2022,article,19,5,"['Sacha Amaruzaman', 'Trong Hoan', 'Delia Catacutan', 'Beria Leimona', 'Maimbo Malesu']","['WWF-Indonesia', 'World Agroforestry Centre', 'WWF-Indonesia', 'World Agroforestry Centre']","[{'item': 28054470}, {'item': 91794127}, {'item': 4252118}, {'item': 32654747}, {'item': 25710871}, {'item': 61438458}, {'item': 83215811}, {'item': 50955828}, {'item': 25335878}, {'item': 66790810}, {'item': 75779687}, {'item': 56250542}, {'item': 85176354}, {'item': 28849409}, {'item': 96844640}, {'item': 83903039}, {'item': 96398451}, {'item': 36453453}, {'item': 54390370}, {'item': 51153302}, {'item': 98349705}, {'item': 36583186}, {'item': 15084085}, {'item': 9547227}, {'item': 96826225}, {'item': 28678332}, {'item': 78422737}, {'item': 8322386}, {'item': 84083446}, {'item': 38052088}, {'item': 24861529}, {'item': 46402698}, {'item': 61450745}, {'item': 85747441}, {'item': 23463645}, {'item': 59538558}, {'item': 76152856}, {'item': 87721674}, {'item': 4071999}, {'item': 53254572}, {'item': 61297429}, {'item': 76022026}, {'item': 71911948}, {'item': 99260634}, {'item': 45721228}, {'item': 81727085}, {'item': 96889422}, {'item': 92136522}, {'item': 6616761}, {'item': 66638839}, {'item': 83583944}, {'item': 62430123}, {'item': 96507117}, {'item': 3667279}, {'item': 80346056}, {'item': 26014996}, {'item': 48672004}, {'item': 79953217}, {'item': 5425619}, {'item': 26715568}, {'item': 45938869}, {'item': 50892512}, {'item': 26888391}, {'item': 18391779}]",Corporate governance,Environmental governance,Natural resource,"[{'score': 0.42, 'display_name': 'Responsible consumption and production', 'id': 'https://metadata.un.org/sdg/12'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2000, 'currency': 'CHF', 'value_usd': 2165, 'provenance': 'doaj'}",Missing,0.041935404926970614
89143445,2022,article,16,4,"['Endah Susilowati', 'Corina Joseph', 'Vicky Vendy', 'Indrawati Yuhertiana']","['University of Pembangunan Nasional Veteran Jawa Timur', 'Universiti Malaysia Sarawak', 'Universiti Teknologi MARA', 'University of Pembangunan Nasional Veteran Jawa Timur', 'University of Pembangunan Nasional Veteran Jawa Timur']","[{'item': 62800097}, {'item': 87699224}, {'item': 7205003}, {'item': 90524500}, {'item': 54844728}, {'item': 32938876}, {'item': 35049130}, {'item': 60027344}, {'item': 37504463}, {'item': 68967110}, {'item': 44150661}, {'item': 26467200}, {'item': 6406893}, {'item': 83219836}, {'item': 81593103}, {'item': 41171031}, {'item': 9706041}, {'item': 33200899}, {'item': 53090134}, {'item': 39890476}, {'item': 18945285}, {'item': 43974258}, {'item': 84544591}, {'item': 42563558}, {'item': 55105734}, {'item': 70808098}, {'item': 43719703}, {'item': 28858469}, {'item': 5458302}, {'item': 28272918}, {'item': 9408882}, {'item': 55615688}, {'item': 98331613}, {'item': 90940276}, {'item': 90281049}, {'item': 88005147}, {'item': 77068576}, {'item': 4474190}]",Corporate governance,Business,Indonesian,"[{'score': 0.52, 'display_name': 'Partnerships for the goals', 'id': 'https://metadata.un.org/sdg/17'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-0.3159280216755599
77068576,2022,article,10,5,"['Corina Joseph', 'Mariam Rahmat', 'Sharifah Norzehan Syed Yusuf', 'Jennifer Tunga Janang', 'Nero Madi']","['Universiti Teknologi MARA', 'Universiti Teknologi MARA', 'Universiti Teknologi MARA', 'Universiti Teknologi MARA', 'Universiti Teknologi MARA']","[{'item': 25776956}, {'item': 87195897}, {'item': 65107964}, {'item': 97294115}, {'item': 44046583}, {'item': 780347}, {'item': 61232152}, {'item': 89796099}, {'item': 83420990}, {'item': 96102327}, {'item': 96969182}, {'item': 93224429}, {'item': 48360412}, {'item': 7304837}, {'item': 73597291}, {'item': 59057942}, {'item': 32750527}, {'item': 45336447}, {'item': 54597476}, {'item': 15559514}, {'item': 98215414}, {'item': 81593103}, {'item': 86213479}, {'item': 54899804}, {'item': 874488}, {'item': 50114434}, {'item': 38393408}, {'item': 73654007}, {'item': 36350336}, {'item': 25518341}, {'item': 13465588}, {'item': 75515803}, {'item': 39436266}, {'item': 23484212}, {'item': 84544591}, {'item': 91533830}, {'item': 75276837}, {'item': 46042761}, {'item': 5878809}]",Index (typography),Ethical values,Value (mathematics),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.30250500134341923
96002388,2022,article,4,1,['Suyu Liu'],['Food and Agriculture Organization of the United Nations'],"[{'item': 38625536}, {'item': 47349617}, {'item': 94151750}, {'item': 57816265}, {'item': 77995227}, {'item': 60064749}, {'item': 81330649}, {'item': 24776227}, {'item': 91411595}, {'item': 59584099}, {'item': 12273203}, {'item': 74161403}, {'item': 171536}, {'item': 75560009}, {'item': 40449075}, {'item': 38413428}, {'item': 14788924}, {'item': 11742421}, {'item': 84861490}, {'item': 24550186}]",Sustainable development,Originality,Economic growth,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.355456089523214
90789010,2022,book-chapter,4,1,['Sinan Küfeoğlu'],['University of Cambridge'],"[{'item': 38710867}, {'item': 42866286}, {'item': 20618721}, {'item': 92136522}, {'item': 49067163}]",Economic Justice,Rule of law,Corporate governance,"[{'score': 0.49, 'display_name': 'Partnerships for the goals', 'id': 'https://metadata.un.org/sdg/17'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.653347067345238
65448875,2022,article,0,5,"['Bima Cahyo Priasmoro', 'Mochammad Erga Firmansyah', 'Wiwik Afifah', 'Erny Herlin Setyorini', 'Tatik Meiyurtaningsih']","['Universitas 17 Agustus 1945 Surabaya', 'Universitas 17 Agustus 1945 Surabaya', 'Universitas 17 Agustus 1945 Surabaya', 'Universitas 17 Agustus 1945 Surabaya', 'Universitas 17 Agustus 1945 Surabaya']","[{'item': 47690400}, {'item': 91256509}, {'item': 44476002}, {'item': 83333843}, {'item': 12555091}, {'item': 43388938}, {'item': 33806372}, {'item': 3964398}, {'item': 36256137}, {'item': 71732048}, {'item': 88963427}, {'item': 76628127}, {'item': 80462648}, {'item': 19819333}]",Taboo,Economic Justice,State (computer science),"[{'score': 0.71, 'display_name': 'Gender equality', 'id': 'https://metadata.un.org/sdg/5'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 50, 'currency': 'EUR', 'value_usd': 53, 'provenance': 'doaj'}",Missing,-3.1144353329330214
9964267,2022,article,0,3,"['Sultan Kowkas', 'Shaheen Shayeb', 'Narmeen Bransi']","['An-Najah National University', 'An-Najah National University', 'An-Najah National University']","[{'item': 58697008}, {'item': 40383477}, {'item': 77669063}, {'item': 39915548}, {'item': 81239002}, {'item': 66674189}, {'item': 53629597}, {'item': 23866482}, {'item': 8761344}, {'item': 64782571}, {'item': 69114550}]",Position (finance),Economic Justice,Political science,"[{'score': 0.46, 'display_name': 'Quality education', 'id': 'https://metadata.un.org/sdg/4'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.6391638618680036
