PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
37523661,2017,article,187,3,"['Barbara Neumann', 'Konrad Ott', 'Richard Kenchington']","['Kiel University', 'Kiel University', 'University of Wollongong']","[{'item': 37035628}, {'item': 25334933}, {'item': 90877681}, {'item': 87812521}, {'item': 34392614}, {'item': 98292572}, {'item': 67234933}, {'item': 43580463}, {'item': 6992740}, {'item': 70044020}, {'item': 54132964}, {'item': 66566100}, {'item': 21402530}, {'item': 38470172}, {'item': 26542188}, {'item': 9849993}, {'item': 14822612}, {'item': 80259849}, {'item': 64425525}, {'item': 89505968}, {'item': 98987087}, {'item': 65223455}, {'item': 79315828}, {'item': 2375496}, {'item': 58697268}, {'item': 99931325}, {'item': 11975238}, {'item': 94359808}, {'item': 26569250}, {'item': 73806224}, {'item': 41908698}, {'item': 89290964}, {'item': 24371335}, {'item': 26264116}, {'item': 66128870}, {'item': 28712101}, {'item': 74644934}, {'item': 15647742}, {'item': 63177716}, {'item': 196292}, {'item': 79764715}, {'item': 75163631}, {'item': 50992703}, {'item': 88315251}, {'item': 12825670}, {'item': 57426317}, {'item': 2882682}, {'item': 78380686}, {'item': 46160467}, {'item': 69312416}, {'item': 34267737}, {'item': 69727980}, {'item': 17264176}, {'item': 28317117}, {'item': 1903230}, {'item': 32380278}, {'item': 15449725}, {'item': 44624225}, {'item': 41086501}, {'item': 57985250}, {'item': 80680077}, {'item': 32911400}, {'item': 91866289}, {'item': 8979645}, {'item': 82610165}, {'item': 70187654}, {'item': 26342550}, {'item': 82027400}, {'item': 82016356}, {'item': 36107303}, {'item': 94356169}, {'item': 74820218}, {'item': 94979213}, {'item': 43749935}, {'item': 71043367}, {'item': 58478660}, {'item': 26305404}, {'item': 59399404}, {'item': 90184569}, {'item': 32327019}, {'item': 47690721}, {'item': 86116098}, {'item': 39822096}, {'item': 10166345}, {'item': 689541}, {'item': 16639336}, {'item': 33638037}, {'item': 5879121}, {'item': 69574177}, {'item': 51437210}, {'item': 86136098}, {'item': 48390990}, {'item': 22521375}, {'item': 57156320}, {'item': 93324353}, {'item': 12853699}, {'item': 58512455}, {'item': 44446072}, {'item': 86420888}, {'item': 1566376}, {'item': 10114828}, {'item': 58997243}, {'item': 8105015}, {'item': 98761353}, {'item': 95068083}, {'item': 70647256}, {'item': 2271144}, {'item': 96136749}, {'item': 90533979}, {'item': 90926565}, {'item': 10109365}, {'item': 97815479}, {'item': 28631755}, {'item': 95738409}, {'item': 72776687}, {'item': 71602409}, {'item': 66985665}, {'item': 62666313}, {'item': 27088861}]",Sustainability,Sustainable development,Environmental resource management,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2690, 'currency': 'EUR', 'value_usd': 3390, 'provenance': 'doaj'}",Missing,-0.023984687656919326
81255985,2017,article,139,2,"['Mara Ntona', 'Elisa Morgera']","['University of Strathclyde', 'University of Strathclyde']","[{'item': 41014712}, {'item': 25334933}, {'item': 1468295}, {'item': 6382921}, {'item': 50229902}, {'item': 71429331}, {'item': 59813624}, {'item': 32320241}, {'item': 83614187}, {'item': 31426233}, {'item': 1520842}, {'item': 94083451}, {'item': 83336250}, {'item': 80160745}, {'item': 48029331}, {'item': 36780479}, {'item': 34885105}, {'item': 72342106}, {'item': 72948276}, {'item': 26950170}, {'item': 134691}, {'item': 15077206}, {'item': 52536350}, {'item': 49907175}, {'item': 42340571}, {'item': 45013006}, {'item': 39554460}, {'item': 44913359}, {'item': 41086501}, {'item': 99594601}, {'item': 49958192}, {'item': 25679465}, {'item': 86062728}, {'item': 76131610}, {'item': 65947960}, {'item': 4172709}, {'item': 62402908}, {'item': 60064749}, {'item': 97582377}, {'item': 69753329}, {'item': 19380871}, {'item': 35722723}, {'item': 11189063}, {'item': 47795724}, {'item': 3667009}, {'item': 58478660}, {'item': 76017328}, {'item': 43462199}, {'item': 28387159}, {'item': 80567128}, {'item': 82391776}, {'item': 11277871}, {'item': 66434952}, {'item': 80437577}, {'item': 55141911}, {'item': 18062027}, {'item': 48779301}, {'item': 44570878}, {'item': 48390990}, {'item': 85993019}, {'item': 17009164}, {'item': 24391835}, {'item': 83182257}, {'item': 96678884}, {'item': 25451105}, {'item': 57156320}, {'item': 550020}, {'item': 29396949}, {'item': 82460970}, {'item': 20436218}, {'item': 12537213}, {'item': 74942321}, {'item': 37896719}, {'item': 56324330}, {'item': 74641033}, {'item': 78543001}, {'item': 99546778}, {'item': 90149942}, {'item': 76226125}, {'item': 36857663}, {'item': 26009533}]",Convention on Biological Diversity,Ecosystem services,Sustainable development,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1402, 'currency': 'EUR', 'value_usd': 1512, 'provenance': 'openapc'}",Missing,0.27965668618890327
51714330,2017,article,106,2,"['Roland Cormier', 'Michael Elliott']","['Helmholtz-Zentrum Hereon', 'University of Hull']","[{'item': 55594735}, {'item': 38182521}, {'item': 74969724}, {'item': 97108734}, {'item': 17468261}, {'item': 42102428}, {'item': 49538370}, {'item': 64946479}, {'item': 14676349}, {'item': 10743588}, {'item': 49209955}, {'item': 636725}, {'item': 57587573}, {'item': 13317217}, {'item': 3667009}, {'item': 27400497}, {'item': 91065326}, {'item': 51000614}, {'item': 98677272}, {'item': 51887370}, {'item': 15354923}, {'item': 97295335}, {'item': 33270802}, {'item': 94748082}, {'item': 7511767}, {'item': 36600695}]",Rigour,Performance indicator,Sustainability,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.127602286851847
55809147,2017,article,3,2,"['Joel Atkinson', 'Luisa Cools']","['Hankuk University of Foreign Studies', 'RMIT University', 'Hankuk University of Foreign Studies', 'RMIT University']","[{'item': 43835970}, {'item': 48831658}, {'item': 49409306}, {'item': 24732498}, {'item': 17861}, {'item': 72604623}, {'item': 11553327}, {'item': 39518423}, {'item': 57284792}, {'item': 97658172}, {'item': 21066137}, {'item': 93641874}, {'item': 54624848}, {'item': 2690701}, {'item': 70996789}, {'item': 16195792}, {'item': 20993970}, {'item': 20914020}, {'item': 44905493}, {'item': 60710317}, {'item': 89652410}, {'item': 95416642}, {'item': 58309249}, {'item': 10222932}, {'item': 94623968}, {'item': 53119508}, {'item': 80270324}, {'item': 98580579}, {'item': 54561740}, {'item': 96278184}, {'item': 31807738}, {'item': 27794065}, {'item': 12904078}, {'item': 67743629}, {'item': 95663894}, {'item': 18975374}, {'item': 95535499}, {'item': 12987656}, {'item': 42112136}, {'item': 88600531}, {'item': 43749935}, {'item': 97905156}, {'item': 36593499}, {'item': 90683251}, {'item': 16832753}, {'item': 88455571}, {'item': 4317889}, {'item': 97502358}, {'item': 96479448}, {'item': 16024292}, {'item': 29006117}, {'item': 93704054}, {'item': 58344758}, {'item': 85250523}, {'item': 14060424}, {'item': 94864849}, {'item': 56333414}]",Sustainability,Sustainable development,Millennium Development Goals,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.5146505551179503
94873571,2017,article,3,2,"['Elisa Morgera', 'Mara Ntona']","['University of Strathclyde', 'University of Strathclyde']","[{'item': 25334933}, {'item': 1468295}, {'item': 71429331}, {'item': 59813624}, {'item': 83614187}, {'item': 31426233}, {'item': 1520842}, {'item': 94083451}, {'item': 83336250}, {'item': 48029331}, {'item': 36780479}, {'item': 72342106}, {'item': 72948276}, {'item': 26950170}, {'item': 134691}, {'item': 15077206}, {'item': 52536350}, {'item': 49907175}, {'item': 45013006}, {'item': 39554460}, {'item': 44913359}, {'item': 41086501}, {'item': 99594601}, {'item': 49958192}, {'item': 25679465}, {'item': 86062728}, {'item': 76131610}, {'item': 65947960}, {'item': 62402908}, {'item': 97582377}, {'item': 35722723}, {'item': 11189063}, {'item': 3667009}, {'item': 58478660}, {'item': 43462199}, {'item': 11277871}, {'item': 66434952}, {'item': 55141911}, {'item': 18062027}, {'item': 48779301}, {'item': 44570878}, {'item': 85993019}, {'item': 17009164}, {'item': 24391835}, {'item': 83182257}, {'item': 57156320}, {'item': 550020}, {'item': 82460970}, {'item': 20436218}, {'item': 37896719}, {'item': 56324330}, {'item': 66085723}, {'item': 74641033}, {'item': 99546778}, {'item': 72828230}, {'item': 90149942}, {'item': 55201423}, {'item': 70966668}, {'item': 95754037}, {'item': 15710342}, {'item': 33579464}, {'item': 95541930}, {'item': 91194129}, {'item': 50831438}, {'item': 57957623}]",Sustainable development,Convention on Biological Diversity,Sustainability,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.16187365053251984
68577684,2018,article,139,1,['Laura Recuero Virto'],"[""Muséum national d'Histoire naturelle"", ""Ministère de l'Europe et des Affaires étrangères""]","[{'item': 74890297}, {'item': 17940522}, {'item': 6313857}, {'item': 11358620}, {'item': 47047660}, {'item': 7555149}, {'item': 59969324}, {'item': 35347603}, {'item': 49907175}, {'item': 78380686}, {'item': 49032217}, {'item': 34354282}, {'item': 77250135}, {'item': 16792665}, {'item': 75353336}, {'item': 9045876}, {'item': 80750056}, {'item': 6332488}, {'item': 36765186}, {'item': 64248621}, {'item': 62553208}, {'item': 28387159}, {'item': 98677272}, {'item': 48390990}, {'item': 19474798}, {'item': 97054189}, {'item': 37523661}, {'item': 39471322}, {'item': 62837837}, {'item': 22127766}, {'item': 71097716}, {'item': 33968230}, {'item': 23995866}]",Sustainable development,Sustainability,Context (archaeology),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.39367715235612216
12550866,2018,article,39,4,"['Zhu Mao', 'Xiongzhi Xue', 'Tian Hai-yan', 'Adi Uchenna Michael']","['Fujian Institute of Oceanography', 'Xiamen University', 'Fujian Institute of Oceanography', 'Xiamen University', 'Fujian Institute of Oceanography', 'Xiamen University', 'Xiamen University', 'Fujian Institute of Oceanography']","[{'item': 11352577}, {'item': 83188436}, {'item': 1956121}, {'item': 63606010}, {'item': 21035825}, {'item': 31741103}, {'item': 12189318}, {'item': 60469676}, {'item': 62409350}, {'item': 51420298}, {'item': 51947329}, {'item': 78460223}, {'item': 3009835}, {'item': 44336124}, {'item': 14442714}, {'item': 86158836}, {'item': 48077155}, {'item': 64958346}, {'item': 96147391}, {'item': 45826392}, {'item': 30182368}, {'item': 97258463}, {'item': 83516468}, {'item': 16516371}, {'item': 56834286}, {'item': 52239011}, {'item': 36583186}, {'item': 77047944}, {'item': 1655514}, {'item': 76879765}, {'item': 94349362}, {'item': 55136952}, {'item': 71105232}, {'item': 82090093}, {'item': 62789314}, {'item': 63715401}, {'item': 92547702}, {'item': 77452439}, {'item': 46718959}, {'item': 92937441}, {'item': 31861911}, {'item': 24923083}, {'item': 28735252}, {'item': 63286460}, {'item': 80422574}]",China,Context (archaeology),Work (physics),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.24323030988094713
57208379,2019,book-chapter,22,6,"['Daniel A. Friess', 'Toe Aung', 'Mark Huxham', 'Catherine E. Lovelock', 'Nibedita Mukherjee', 'Sigit D. Sasmito']",[],"[{'item': 78539472}, {'item': 99043328}, {'item': 8185232}, {'item': 99791875}, {'item': 92790020}, {'item': 17513621}, {'item': 82651369}, {'item': 96416569}, {'item': 89505968}, {'item': 22957695}, {'item': 98987087}, {'item': 11055697}, {'item': 47545028}, {'item': 56425153}, {'item': 65008569}, {'item': 55864833}, {'item': 79315828}, {'item': 87390065}, {'item': 60469938}, {'item': 9721237}, {'item': 9560576}, {'item': 66861624}, {'item': 52397843}, {'item': 58471429}, {'item': 85151258}, {'item': 85394393}, {'item': 30416980}, {'item': 46736719}, {'item': 79961175}, {'item': 5223721}, {'item': 45652281}, {'item': 91072852}, {'item': 3577329}, {'item': 42537243}, {'item': 98954577}, {'item': 49806489}, {'item': 80218820}, {'item': 85484817}, {'item': 35790830}, {'item': 11269352}, {'item': 8463888}, {'item': 38569762}, {'item': 68149021}, {'item': 83830186}, {'item': 36674232}, {'item': 94057180}, {'item': 37931726}, {'item': 62445685}, {'item': 48336040}, {'item': 24607267}, {'item': 27440878}, {'item': 53772285}, {'item': 89595642}, {'item': 66358291}, {'item': 58275849}, {'item': 85442591}, {'item': 12760704}, {'item': 10166345}, {'item': 70155667}, {'item': 77332943}, {'item': 62665175}, {'item': 42040186}, {'item': 7719851}, {'item': 83182257}, {'item': 93798543}, {'item': 32426527}, {'item': 47581190}, {'item': 23160001}, {'item': 91595819}, {'item': 70454915}, {'item': 15312378}, {'item': 57790599}, {'item': 43498051}, {'item': 92088761}]",Mangrove,Geography,Environmental science,"[{'display_name': 'Life below water', 'score': 0.57, 'id': 'https://metadata.un.org/sdg/14'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.6539553374338039
83521104,2019,book-chapter,10,2,"['Erika Techera', 'Krishnee Appadoo']","['University of Western Australia', 'University of Mauritius']","[{'item': 10366589}, {'item': 76890191}, {'item': 90547811}, {'item': 67140671}, {'item': 13457029}, {'item': 49065931}, {'item': 59929108}, {'item': 68666491}, {'item': 44310927}, {'item': 7384451}, {'item': 71097716}]",Indian ocean,Oceanography,Geography,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.321793358874887
63373576,2019,book-chapter,9,1,['Elisa Palomino'],['University of the Arts London'],"[{'item': 25387087}, {'item': 42621469}, {'item': 82277800}, {'item': 21196926}, {'item': 46754486}, {'item': 58890026}]",Dispose pattern,Sustainability,Fish <Actinopterygii>,"[{'display_name': 'Responsible consumption and production', 'score': 0.48, 'id': 'https://metadata.un.org/sdg/12'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.7080877199947775
