PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
95905171,2021,article,12,4,"['Fehmina Khalique', 'Poornima Madan', 'Geetika Puri', 'Daleep Parimoo']","['Sharda University', 'Sharda University']","[{'item': 83312804}, {'item': 61998083}, {'item': 87634796}, {'item': 4735486}, {'item': 27786820}, {'item': 91028297}, {'item': 21247953}, {'item': 72185567}, {'item': 99211597}, {'item': 17843285}, {'item': 89049960}, {'item': 44838048}]",Multinational corporation,Subsidiary,Workforce,"[{'score': 0.49, 'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-6.317373514182001
91157105,2021,article,8,1,['Lars Carlsen'],[],"[{'item': 70703711}, {'item': 3092369}, {'item': 41353713}, {'item': 80349377}, {'item': 1188440}, {'item': 17590548}, {'item': 35475291}, {'item': 84720333}, {'item': 92463744}, {'item': 15248395}, {'item': 94041719}, {'item': 41960838}, {'item': 8163632}, {'item': 16762158}, {'item': 90926565}, {'item': 54060286}, {'item': 55997385}, {'item': 16117537}]",European union,Investment (military),Order (exchange),"[{'score': 0.65, 'id': 'https://metadata.un.org/sdg/8', 'display_name': 'Decent work and economic growth'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.098167165430441
4089726,2021,article,7,2,"['R R Arriani', 'Chotib']","['University of Indonesia', 'University of Indonesia']","[{'item': 72249222}, {'item': 23023924}, {'item': 52715169}, {'item': 39105902}, {'item': 99793665}, {'item': 22568195}, {'item': 34549504}, {'item': 18683025}]",Human Development Index,Java,Sustainable development,"[{'score': 0.48, 'id': 'https://metadata.un.org/sdg/1', 'display_name': 'No poverty'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-7.221343761668115
95587466,2021,article,5,2,"['Fabian Sebastian Achana', 'Augustine Tanle']","['University of Cape Coast', 'University of Cape Coast']","[{'item': 16576677}, {'item': 23132637}, {'item': 17199808}, {'item': 56790973}, {'item': 43469568}, {'item': 97155049}, {'item': 718862}, {'item': 62730555}, {'item': 13913728}, {'item': 43524646}, {'item': 69210674}, {'item': 78239207}, {'item': 23610119}, {'item': 28785687}, {'item': 79481361}, {'item': 67678864}, {'item': 5223278}, {'item': 16485990}, {'item': 26867738}, {'item': 75733624}, {'item': 93662176}, {'item': 46808246}, {'item': 76704696}, {'item': 95447774}, {'item': 32564158}, {'item': 60738433}, {'item': 42625137}, {'item': 44176339}, {'item': 53691825}]",Harassment,Informal sector,Livelihood,"[{'score': 0.49, 'id': 'https://metadata.un.org/sdg/5', 'display_name': 'Gender equality'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.448755039428335
16050552,2021,book-chapter,4,3,"['Mikovhe Maphiri', 'Matsietso Agnes Matasane', 'Godknows Mudimu']","['University of Cape Town', 'University of Pretoria', 'University of Cape Town']","[{'item': 85926800}, {'item': 23501895}, {'item': 12541581}, {'item': 38676957}, {'item': 85792679}, {'item': 11814591}, {'item': 2586561}, {'item': 83998427}, {'item': 40461971}, {'item': 69072086}, {'item': 66556828}, {'item': 64095230}, {'item': 84741703}, {'item': 98804211}, {'item': 56579204}, {'item': 30009427}, {'item': 58740648}, {'item': 11355432}, {'item': 35108758}, {'item': 73802701}, {'item': 14606429}, {'item': 62509089}, {'item': 90338054}, {'item': 31733341}, {'item': 9560271}, {'item': 76446921}, {'item': 60270953}, {'item': 88973801}, {'item': 6243233}, {'item': 16563189}, {'item': 55375401}, {'item': 83593961}, {'item': 3684412}, {'item': 25911352}, {'item': 51831217}, {'item': 46066376}, {'item': 20926095}, {'item': 6099991}, {'item': 26124007}, {'item': 69846496}, {'item': 90926565}, {'item': 84491813}, {'item': 28520581}, {'item': 34766851}]",Work (physics),Sustainable development,Normative,"[{'score': 0.71, 'id': 'https://metadata.un.org/sdg/8', 'display_name': 'Decent work and economic growth'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.5907638283916175
43254186,2021,book-chapter,3,1,['Philipp Aerni'],[],"[{'item': 47719250}, {'item': 25182642}, {'item': 73008461}, {'item': 26525544}, {'item': 42166173}, {'item': 12241194}, {'item': 36810294}, {'item': 50238196}, {'item': 87854278}, {'item': 26359033}, {'item': 93011961}, {'item': 40854478}, {'item': 84856951}, {'item': 63412151}, {'item': 93203133}, {'item': 28000856}, {'item': 49825816}, {'item': 61769729}, {'item': 10062127}, {'item': 968390}, {'item': 70967385}, {'item': 91316151}, {'item': 9036829}, {'item': 46104134}, {'item': 83749561}, {'item': 95221837}, {'item': 21731733}, {'item': 12106124}, {'item': 28585593}, {'item': 69572233}, {'item': 97765114}, {'item': 1241575}, {'item': 27529754}, {'item': 25128708}, {'item': 6840603}, {'item': 14644906}, {'item': 99760512}, {'item': 37823099}, {'item': 12775102}, {'item': 45159008}, {'item': 67331671}, {'item': 1508284}, {'item': 29715376}, {'item': 92706023}, {'item': 33760992}, {'item': 4679171}, {'item': 90662790}, {'item': 81883782}, {'item': 95410147}, {'item': 60170778}, {'item': 42731537}, {'item': 90044727}, {'item': 15211830}, {'item': 27361558}, {'item': 46800162}, {'item': 32919634}, {'item': 72033522}, {'item': 49388661}, {'item': 99269870}, {'item': 34413679}, {'item': 11920194}, {'item': 97574581}, {'item': 28231127}, {'item': 664391}, {'item': 74459995}, {'item': 6684264}, {'item': 7945612}, {'item': 49897803}, {'item': 5855889}, {'item': 80687194}, {'item': 8590954}, {'item': 24013001}, {'item': 66233417}, {'item': 33622590}, {'item': 92586266}, {'item': 56398506}, {'item': 61305483}, {'item': 75915391}, {'item': 31328043}, {'item': 89133353}, {'item': 59073187}, {'item': 50691065}, {'item': 89465316}, {'item': 31091979}, {'item': 29465856}, {'item': 93116929}, {'item': 15244052}, {'item': 11355432}, {'item': 86296129}, {'item': 42308428}, {'item': 75822253}, {'item': 90643562}, {'item': 30024794}, {'item': 62621525}, {'item': 57259588}, {'item': 74448717}, {'item': 63287843}, {'item': 7387972}, {'item': 56136970}, {'item': 42888464}, {'item': 97844094}, {'item': 28524183}, {'item': 17477657}, {'item': 13453675}, {'item': 56199941}, {'item': 86090411}, {'item': 39311605}, {'item': 27374731}, {'item': 28198803}, {'item': 32554290}, {'item': 83325679}, {'item': 94880365}, {'item': 70453420}, {'item': 65697683}, {'item': 96735341}, {'item': 98904180}, {'item': 52344285}, {'item': 75678856}, {'item': 49015236}, {'item': 65682937}, {'item': 42276430}, {'item': 2761538}, {'item': 37102101}, {'item': 60064749}, {'item': 73016825}, {'item': 42015102}, {'item': 14210152}, {'item': 87018056}, {'item': 20547714}, {'item': 27900160}, {'item': 70436128}, {'item': 38953725}, {'item': 31977220}, {'item': 32095317}, {'item': 85798042}, {'item': 16814956}, {'item': 45217949}, {'item': 50234149}, {'item': 16382784}, {'item': 25873229}, {'item': 56943234}, {'item': 63383345}, {'item': 96039352}, {'item': 13585295}, {'item': 48841611}, {'item': 44089446}, {'item': 8941358}, {'item': 7058308}, {'item': 12922188}, {'item': 69961185}, {'item': 88600531}, {'item': 8736279}, {'item': 10327153}, {'item': 64494612}, {'item': 84034971}, {'item': 3667009}, {'item': 47948033}, {'item': 59284855}, {'item': 58478660}, {'item': 60946235}, {'item': 71555478}, {'item': 58634039}, {'item': 31111907}, {'item': 84698628}, {'item': 36144719}, {'item': 95551976}, {'item': 95681478}, {'item': 51870986}, {'item': 56782875}, {'item': 3444507}, {'item': 20321321}, {'item': 66941513}, {'item': 50744206}, {'item': 44111535}, {'item': 44880437}, {'item': 39277015}, {'item': 98609904}, {'item': 54608275}, {'item': 85502088}, {'item': 59924818}, {'item': 62955221}, {'item': 2352709}, {'item': 2815170}, {'item': 51164093}, {'item': 85839870}, {'item': 81350191}, {'item': 32999235}, {'item': 92152768}, {'item': 73736700}, {'item': 14378221}, {'item': 61443997}, {'item': 26603155}, {'item': 55292096}, {'item': 57156320}, {'item': 82070908}, {'item': 36242736}, {'item': 92497886}, {'item': 217168}, {'item': 97647289}, {'item': 39341341}, {'item': 77841708}, {'item': 30767517}, {'item': 30644498}, {'item': 88986792}, {'item': 59692920}, {'item': 61897872}, {'item': 96283059}, {'item': 18309567}, {'item': 50886981}, {'item': 92264266}, {'item': 5762625}, {'item': 57670017}, {'item': 71698748}, {'item': 18384254}, {'item': 47407043}, {'item': 69926631}, {'item': 68936974}, {'item': 29585035}, {'item': 86783211}, {'item': 88472845}, {'item': 55425492}, {'item': 7472014}, {'item': 44090718}, {'item': 42465467}, {'item': 30963779}, {'item': 63395497}, {'item': 48361324}, {'item': 96114010}, {'item': 88492575}, {'item': 70229940}, {'item': 50392425}, {'item': 70635332}, {'item': 48801451}, {'item': 68141545}, {'item': 57298196}, {'item': 71181820}, {'item': 66847288}, {'item': 81827246}, {'item': 73228670}, {'item': 691526}, {'item': 62984770}, {'item': 42327028}, {'item': 94828319}, {'item': 81651655}, {'item': 5065258}, {'item': 53798261}, {'item': 92617474}, {'item': 58387501}, {'item': 77101271}, {'item': 55239969}, {'item': 84527806}, {'item': 8427867}, {'item': 25930640}, {'item': 13332500}, {'item': 94689231}, {'item': 29143377}, {'item': 7998034}, {'item': 59476784}, {'item': 31990584}, {'item': 1449102}, {'item': 9206855}, {'item': 28377343}, {'item': 25553027}, {'item': 9187377}, {'item': 20670785}, {'item': 6864136}, {'item': 10101447}, {'item': 76948845}, {'item': 84016943}, {'item': 97168038}, {'item': 52985400}, {'item': 29766868}, {'item': 25980959}, {'item': 25626741}, {'item': 61794319}, {'item': 29104297}, {'item': 48610961}, {'item': 37482966}, {'item': 94741053}, {'item': 53989758}, {'item': 82602060}, {'item': 11177526}, {'item': 65907552}, {'item': 71374982}, {'item': 63234313}, {'item': 28763584}, {'item': 69927448}, {'item': 76180275}, {'item': 62251088}, {'item': 953701}, {'item': 5738066}, {'item': 78499403}, {'item': 94878491}, {'item': 36148754}, {'item': 87235365}, {'item': 17805068}, {'item': 80525762}, {'item': 31024753}, {'item': 86889088}, {'item': 61344824}, {'item': 59095938}, {'item': 43025038}, {'item': 94763715}, {'item': 23706723}, {'item': 95806645}, {'item': 62658654}, {'item': 42832526}, {'item': 22773928}, {'item': 51407350}, {'item': 90128489}, {'item': 21026061}, {'item': 36601332}, {'item': 70885475}, {'item': 9316584}, {'item': 58528874}, {'item': 12790397}, {'item': 23094006}, {'item': 36813021}, {'item': 17191266}, {'item': 83179545}, {'item': 27718966}, {'item': 26945487}, {'item': 30113572}, {'item': 22225337}, {'item': 69114550}, {'item': 47296527}, {'item': 85880138}, {'item': 94772317}, {'item': 13604899}, {'item': 65097978}, {'item': 95726331}, {'item': 84012699}, {'item': 82624493}, {'item': 6595098}, {'item': 57249199}, {'item': 74835377}, {'item': 99700552}, {'item': 79887899}, {'item': 37920223}, {'item': 73841056}, {'item': 44726997}]",Sustainability,Business,Political science,"[{'score': 0.44, 'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.5447271754416722
55058152,2021,book-chapter,1,4,"['Peg Thomas', 'Nancy J. Jacobs', 'Jennifer Valorose', 'Laura Schauben']","['WilderShares (United States)', 'WilderShares (United States)']","[{'item': 95085545}, {'item': 70955553}, {'item': 65923070}, {'item': 10281448}, {'item': 24630210}, {'item': 70897040}, {'item': 40653919}, {'item': 49183492}]",Entrepreneurship,Work (physics),Growth model,"[{'score': 0.72, 'id': 'https://metadata.un.org/sdg/8', 'display_name': 'Decent work and economic growth'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-7.221343761668115
27418640,2021,article,0,2,"['Dmitry Ivanov', 'M. M. Levina']","['Moscow State Institute of International Relations', 'Moscow State Institute of International Relations']","[{'item': 12223214}, {'item': 17645732}, {'item': 20113043}]",Sustainable development,Prism,Member states,"[{'score': 0.43, 'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-9.726869698658852
92848881,2022,article,13,3,"['Аrtem Аrtyukhov', 'Iurii Volk', 'Tetiana Anatoliivna Vasylieva']","['Sumy State University', 'Sumy State University', 'Sumy State University']","[{'item': 48158705}, {'item': 67443632}, {'item': 72199337}, {'item': 3993991}, {'item': 24502384}, {'item': 40955258}, {'item': 21578673}, {'item': 40290036}, {'item': 3856905}, {'item': 60978041}, {'item': 16553011}, {'item': 58384431}, {'item': 91736701}, {'item': 99543484}, {'item': 91920947}, {'item': 33186316}, {'item': 38554176}, {'item': 15083609}, {'item': 53199960}, {'item': 3253326}, {'item': 1327547}]",Scrum,Agile software development,Quality assurance,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.4254662223698613
96641102,2022,article,10,2,"['Sandra Bilek-Steindl', 'Thomas Url']","['Austrian Institute of Economic Research', 'Austrian Institute of Economic Research']","[{'item': 77059421}, {'item': 44216109}, {'item': 92231045}, {'item': 35082345}, {'item': 47114397}, {'item': 46579723}, {'item': 42774792}, {'item': 81077654}, {'item': 35587627}, {'item': 36148754}, {'item': 65821594}]",Nowcasting,Exploit,Computer science,"[{'score': 0.52, 'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2390, 'currency': 'EUR', 'value_usd': 2990, 'provenance': 'doaj'}",Missing,-3.8117605834897517
73820868,2022,book-chapter,7,1,['Sinan Küfeoğlu'],['University of Cambridge'],"[{'item': 36018242}, {'item': 61999197}, {'item': 10543540}, {'item': 25648626}, {'item': 61443997}, {'item': 5327017}]",Work (physics),Incentive,Production (economics),"[{'score': 0.65, 'id': 'https://metadata.un.org/sdg/8', 'display_name': 'Decent work and economic growth'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.915672558933116
18466943,2022,article,5,2,"['Holger Schlör', 'Stefanie Schubert']","['Forschungszentrum Jülich', 'SRH Hochschule Heidelberg']","[{'item': 86852397}, {'item': 18221798}, {'item': 77282064}, {'item': 36421451}, {'item': 94398427}, {'item': 32446841}, {'item': 21099310}, {'item': 6346410}, {'item': 69705858}, {'item': 40015930}, {'item': 65160992}, {'item': 22156742}, {'item': 57582111}, {'item': 25932259}, {'item': 49595277}, {'item': 33491137}, {'item': 3667009}, {'item': 56204513}, {'item': 62315122}, {'item': 41118820}, {'item': 86783211}, {'item': 71331539}, {'item': 6156452}, {'item': 13194904}, {'item': 45225080}, {'item': 57721630}, {'item': 40827788}, {'item': 372880}, {'item': 15951769}, {'item': 65819789}, {'item': 53121043}, {'item': 81740819}, {'item': 73089768}, {'item': 7882274}, {'item': 26700175}, {'item': 68898348}, {'item': 36082663}, {'item': 64175215}, {'item': 3158777}, {'item': 96600099}, {'item': 38988567}, {'item': 56635053}]",Computable general equilibrium,Economics,Stylized fact,"[{'score': 0.44, 'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1021, 'currency': 'EUR', 'value_usd': 1101, 'provenance': 'openapc'}",Missing,-0.9897866360692276
96083364,2022,editorial,4,3,"['Sandra Bilek-Steindl', 'Claudia Kettner', 'Christine Mayrhuber']","['Austrian Institute of Economic Research', 'Austrian Institute of Economic Research', 'Austrian Institute of Economic Research']","[{'item': 9912899}, {'item': 86970975}, {'item': 92617474}, {'item': 70611840}, {'item': 40182362}, {'item': 49896543}, {'item': 96641102}]",Public finance,Sustainability,Context (archaeology),"[{'score': 0.4, 'id': 'https://metadata.un.org/sdg/12', 'display_name': 'Responsible consumption and production'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.840981666331527
22291043,2022,article,3,4,"['Ana Clara Borrego', 'Francisco Carreira', 'Pedro Pardal', 'Rute Abreu']","['Polytechnic Institute of Portalegre', 'Polytechnic Institute of Porto', 'Polytechnic Institute of Cávado and Ave', 'Instituto Politecnico de Setubal', 'Instituto Politecnico de Setubal', 'Polytechnic Institute of Cávado and Ave', 'Instituto Politécnico da Guarda', 'Polytechnic Institute of Viseu']","[{'item': 85743463}, {'item': 3817505}, {'item': 96313302}, {'item': 52837308}, {'item': 40397840}, {'item': 36021853}, {'item': 30232615}, {'item': 69541445}, {'item': 14889295}, {'item': 53835175}, {'item': 65658458}, {'item': 48412319}, {'item': 86813941}, {'item': 65047952}, {'item': 92869259}, {'item': 74496625}, {'item': 67963895}, {'item': 11465302}, {'item': 30132022}, {'item': 18448052}, {'item': 58087907}, {'item': 147460}, {'item': 42834497}, {'item': 75319958}, {'item': 48255457}, {'item': 52147801}, {'item': 46853381}, {'item': 15094585}, {'item': 22361014}, {'item': 66319043}, {'item': 89732381}, {'item': 28328014}, {'item': 57210466}, {'item': 84544591}, {'item': 13731853}, {'item': 73757504}, {'item': 65443535}, {'item': 32610661}, {'item': 46367498}, {'item': 20064930}, {'item': 94876746}, {'item': 56185234}, {'item': 99576911}, {'item': 18445006}, {'item': 66025446}, {'item': 5578826}, {'item': 54158845}, {'item': 19028460}, {'item': 6120245}]",Safeguarding,Pandemic,Portuguese,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-0.6745287476620613
56252710,2022,book-chapter,1,3,"['Kester Onor', 'Lawrence U. Okoye', 'M. M. Duruji']","['Covenant University', 'Covenant University', 'Covenant University']","[{'item': 17399339}, {'item': 6107192}, {'item': 75358673}, {'item': 94926807}, {'item': 47686146}, {'item': 94455632}, {'item': 73699329}, {'item': 65702984}, {'item': 80321438}, {'item': 29755970}]",Human security,Elite,Colonialism,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.022481614805405
92572379,2022,article,1,2,"['Salisu Ojonemi Paul', 'Victor Alewo Adoji']","['University of Nigeria', 'University of Nigeria']","[{'item': 14519279}, {'item': 1060678}, {'item': 95639211}, {'item': 7622043}, {'item': 38596205}, {'item': 94703075}, {'item': 23070171}, {'item': 59458601}, {'item': 16460303}, {'item': 33951635}, {'item': 36018801}, {'item': 44944504}, {'item': 31110905}, {'item': 94795602}, {'item': 96856310}, {'item': 96761234}, {'item': 7727593}, {'item': 65966212}, {'item': 89571119}, {'item': 96207315}, {'item': 28231127}, {'item': 94093900}, {'item': 41237432}, {'item': 14826728}, {'item': 94902811}, {'item': 41115604}, {'item': 43142975}, {'item': 42276430}, {'item': 20859231}, {'item': 94078825}, {'item': 53835173}, {'item': 48166852}, {'item': 6499607}, {'item': 53542216}, {'item': 78186265}, {'item': 34876962}, {'item': 57164462}, {'item': 84560981}, {'item': 17618805}, {'item': 76926139}, {'item': 67700573}, {'item': 46166961}, {'item': 15707022}, {'item': 26957214}, {'item': 79129840}, {'item': 9119697}, {'item': 7292336}, {'item': 75713541}, {'item': 84767735}, {'item': 64846356}, {'item': 53140262}, {'item': 94528808}, {'item': 86380645}]",Sustainable development,National accounts,Index (typography),"[{'score': 0.54, 'id': 'https://metadata.un.org/sdg/8', 'display_name': 'Decent work and economic growth'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.5144433323149885
95895431,2022,book-chapter,0,1,['Biswajit Paul'],['University of Gour Banga'],"[{'item': 44390929}, {'item': 61443997}, {'item': 81501790}, {'item': 44332652}, {'item': 71847997}, {'item': 46217190}, {'item': 78621660}]",Context (archaeology),Sustainable development,Work (physics),"[{'score': 0.63, 'id': 'https://metadata.un.org/sdg/8', 'display_name': 'Decent work and economic growth'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.7333510021391616
49120651,2022,book-chapter,0,1,['Xuebing Cao'],['Keele University'],"[{'item': 81315261}, {'item': 83846629}, {'item': 62154916}, {'item': 11355432}, {'item': 5065158}, {'item': 13093257}, {'item': 6171958}, {'item': 3360557}, {'item': 25851990}, {'item': 23479501}, {'item': 95753615}, {'item': 19412462}, {'item': 45815754}, {'item': 987672}, {'item': 61443997}, {'item': 35859267}, {'item': 28336521}, {'item': 68936974}, {'item': 45660286}, {'item': 6243233}, {'item': 64897191}, {'item': 59324623}, {'item': 94041719}, {'item': 42762904}, {'item': 42853884}, {'item': 51831217}, {'item': 8238897}, {'item': 49946239}, {'item': 2905010}, {'item': 48683356}, {'item': 91701579}, {'item': 53007873}, {'item': 53355124}, {'item': 26573458}, {'item': 8009176}, {'item': 98965859}, {'item': 40182362}, {'item': 19115055}, {'item': 80636433}]",Coronavirus disease 2019 (COVID-19),Work (physics),Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.9951549758331962
3043170,2023,article,21,5,"['Jiawei Liu', 'Li Ji', 'Yanan Sun', 'Yung‐ho Chiu', 'Haoxiang Zhao']","['Vrije Universiteit Amsterdam', 'Nanjing Normal University', 'Nantong University', 'Soochow University', 'Jiangxi Agricultural University']","[{'item': 42569057}, {'item': 80598048}, {'item': 38387026}, {'item': 13108512}, {'item': 54419753}, {'item': 14652854}, {'item': 27158906}, {'item': 75922939}, {'item': 49536712}, {'item': 1420405}, {'item': 50313846}, {'item': 91712945}, {'item': 95022501}, {'item': 32272002}, {'item': 27345094}, {'item': 5262394}, {'item': 58675040}, {'item': 78125587}, {'item': 11777565}, {'item': 6431340}, {'item': 1299395}, {'item': 6638043}, {'item': 64603155}, {'item': 75074056}, {'item': 66611962}, {'item': 99997516}, {'item': 61602795}, {'item': 80253590}, {'item': 66258470}, {'item': 34269400}, {'item': 68936974}, {'item': 4149453}, {'item': 56481290}, {'item': 84907158}, {'item': 96459240}, {'item': 79949717}, {'item': 46056216}, {'item': 171536}, {'item': 63725995}, {'item': 72002648}, {'item': 17441083}, {'item': 5696373}, {'item': 63316106}, {'item': 82086744}, {'item': 22753806}, {'item': 37781220}, {'item': 80709247}, {'item': 177491}, {'item': 43270334}, {'item': 4060123}, {'item': 20064930}, {'item': 16772775}, {'item': 92755578}, {'item': 69617622}, {'item': 40182362}, {'item': 14583819}, {'item': 90938263}, {'item': 15325080}, {'item': 7664781}, {'item': 47991963}, {'item': 50545158}, {'item': 61834540}, {'item': 96776286}, {'item': 54867549}, {'item': 78769831}, {'item': 7841226}, {'item': 9126918}, {'item': 89483582}, {'item': 46217190}, {'item': 6442354}, {'item': 29950948}, {'item': 28723170}, {'item': 44858730}, {'item': 93129100}, {'item': 54451501}, {'item': 63247116}, {'item': 89072690}, {'item': 24705192}, {'item': 51920360}, {'item': 16645045}, {'item': 45900221}, {'item': 29490959}, {'item': 90020004}, {'item': 684301}, {'item': 41247970}]",Urban agglomeration,Sustainable development,Data envelopment analysis,"[{'score': 0.81, 'id': 'https://metadata.un.org/sdg/11', 'display_name': 'Sustainable cities and communities'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.3739595286032045
46096168,2023,article,7,4,"['Weihua Liao', 'Qianwen Qu', 'Shiting Liang', 'Weiguo Jiang']","['Guangxi University', 'Bank of China', 'Beijing Normal University', 'State Key Laboratory of Remote Sensing Science']","[{'item': 52762302}, {'item': 97572568}, {'item': 15430852}, {'item': 81255985}, {'item': 56993465}, {'item': 74542855}, {'item': 1660022}, {'item': 82661319}, {'item': 74182415}, {'item': 61421949}, {'item': 67162831}, {'item': 84795242}, {'item': 1528413}, {'item': 65828984}, {'item': 92483105}, {'item': 81236333}, {'item': 3073996}, {'item': 71380597}, {'item': 66823935}, {'item': 5770836}, {'item': 78495826}, {'item': 84262}, {'item': 4184513}, {'item': 95196426}, {'item': 81711351}, {'item': 90000552}, {'item': 24653206}, {'item': 61347601}, {'item': 66157560}, {'item': 60895268}, {'item': 75322714}, {'item': 93916655}]",Sustainable development,China,Similarity (geometry),[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.367618717319539
42943358,2023,article,6,4,"['Ramón Arilla', 'Beata Gavurová', 'Martin Rigelský', 'Domingo Ribeiro Soriano']","['ESIC University', 'Technical University of Košice', 'University of Prešov', 'Universitat de València']","[{'item': 82813943}, {'item': 62576301}, {'item': 88403860}, {'item': 44607991}, {'item': 24660912}, {'item': 32637987}, {'item': 19824059}, {'item': 91224348}, {'item': 17030555}, {'item': 89902899}, {'item': 90711163}, {'item': 78378224}, {'item': 1066268}, {'item': 39326827}, {'item': 37942940}, {'item': 90270944}, {'item': 25017270}, {'item': 38669144}, {'item': 5785478}, {'item': 37379895}, {'item': 92547732}, {'item': 80057429}, {'item': 16124123}, {'item': 46944640}, {'item': 28595474}, {'item': 67830760}, {'item': 47079697}, {'item': 72821062}, {'item': 55891371}, {'item': 9446746}, {'item': 84117151}, {'item': 77781462}, {'item': 17798044}, {'item': 81391896}, {'item': 53776867}, {'item': 72993216}, {'item': 96150371}, {'item': 12544199}, {'item': 44973388}, {'item': 91157105}, {'item': 94969429}, {'item': 27448680}, {'item': 64477171}, {'item': 41102983}, {'item': 49250939}, {'item': 76609735}, {'item': 82410089}, {'item': 20159526}, {'item': 44822861}, {'item': 42880774}, {'item': 52830005}, {'item': 29843644}, {'item': 20865779}, {'item': 27971667}, {'item': 68313229}, {'item': 51823445}, {'item': 87408258}, {'item': 41897745}, {'item': 89858629}, {'item': 70703610}, {'item': 13405207}, {'item': 90800061}, {'item': 59121028}, {'item': 16633365}]",Sustainability,Sustainable development,European union,"[{'score': 0.49, 'id': 'https://metadata.un.org/sdg/9', 'display_name': 'Industry, innovation and infrastructure'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.9493236735067663
