PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude
6481902,2017,Terje Andreas Eikemo,Norwegian University of Science and Technology,Trondheim,Trøndelag,Norway,63.4194872,10.4019939
6481902,2017,Bendik Lund,St Olav's University Hospital,Trondheim,Trøndelag,Norway,63.42102200000001,10.3879895
6481902,2017,Odin Hjemdal,Norwegian University of Science and Technology,Trondheim,Trøndelag,Norway,63.4194872,10.4019939
6481902,2017,Trude Reinfjell,St Olav's University Hospital,Trondheim,Trøndelag,Norway,63.42102200000001,10.3879895
9535175,2017,Qiong Wang,Central South University,Chang Sha Shi,Hu Nan Sheng,China,28.16437,112.93251
9535175,2017,Lini Dong,Second Xiangya Hospital of Central South University,,,,,
9535175,2017,Zaijin Jian,Second Xiangya Hospital of Central South University,,,,,
9535175,2017,Tang Xianghua,Central South University,Chang Sha Shi,Hu Nan Sheng,China,28.16437,112.93251
25982522,2017,Ching Ting Tan,University of Hong Kong,,Hong Kong Island,Hong Kong,22.2830891,114.1365621
5798341,2017,Anastasia Papanthymou,University of the Aegean,,,,,
5798341,2017,Μαρία Δάρρα,University of the Aegean,,,,,
1671676,2017,Elizabeth Talbott,University of Illinois Chicago,Chicago,Illinois,United States,41.8686034,-87.6484377
1671676,2017,Daniel M. Maggin,University of Illinois Chicago,Chicago,Illinois,United States,41.8686034,-87.6484377
1671676,2017,Eryn Y. Van Acker,University of Illinois Chicago,Chicago,Illinois,United States,41.8686034,-87.6484377
1671676,2017,Skip Kumm,University of Illinois Chicago,Chicago,Illinois,United States,41.8686034,-87.6484377
78326268,2017,Karin J. Gerritsen-van Leeuwenkamp,Open University of the Netherlands,Heerlen,Limburg,Netherlands,50.8783644,5.9582757
78326268,2017,Desirée Joosten-ten Brinke,Saxion University of Applied Sciences,Enschede,Overijssel,Netherlands,52.22055169999999,6.887150500000001
78326268,2017,Liesbeth Kester,Fontys University of Applied Sciences,Eindhoven,Noord-Brabant,Netherlands,51.4512481,5.4796619
16621520,2017,Roshni Billaiya,,,,,,
16621520,2017,Soman Malaiya,,,,,,
16621520,2017,Khusboo Singh Parihar,,,,,,
81550639,2017,Sue Webb,Clayton Foundation,,,,,
81550639,2017,John Holford,University of Nottingham,Nottingham,England,United Kingdom,52.9387922,-1.1981057
81550639,2017,Steven Hodge,Griffith University,Nathan,Queensland,Australia,-27.5530181,153.0510796
81550639,2017,Marcella Milana,University of Verona,Verona,Veneto,Italy,45.4365011,11.0032198
81550639,2017,Richard Waller,University of the West of England,Stoke Gifford,England,United Kingdom,51.5006497,-2.5474318
30291593,2017,S. M. Riad Shams,Ural Federal University,Yekaterinburg,Sverdlovskaya oblast',Russia,56.8403246,60.6160252
30291593,2017,Zhanna Belyaeva,Ural Federal University,Yekaterinburg,Sverdlovskaya oblast',Russia,56.8403246,60.6160252
29853900,2017,Elaine A Donoghue,Lehigh Valley Health Network,,,,,
29853900,2017,Dina Lieser,University of South Florida,Tampa,Florida,United States,28.0587031,-82.41385389999999
29853900,2017,Beth DelConte,Lehigh Valley Health Network,,,,,
29853900,2017,Elaine A Donoghue,University of South Florida,Tampa,Florida,United States,28.0587031,-82.41385389999999
29853900,2017,Marian F. Earls,Lehigh Valley Health Network,,,,,
29853900,2017,Danette Glassy,University of South Florida,Tampa,Florida,United States,28.0587031,-82.41385389999999
29853900,2017,Alan L. Mendelsohn,Lehigh Valley Health Network,,,,,
29853900,2017,Terri McFadden,University of South Florida,Tampa,Florida,United States,28.0587031,-82.41385389999999
29853900,2017,Seth J. Scholer,Lehigh Valley Health Network,,,,,
29853900,2017,Jennifer Takagishi,University of South Florida,Tampa,Florida,United States,28.0587031,-82.41385389999999
29853900,2017,Douglas Vanderbilt,Lehigh Valley Health Network,,,,,
29853900,2017,P. Gail Williams,University of South Florida,Tampa,Florida,United States,28.0587031,-82.41385389999999
71851530,2017,David C. Lambert,Charles Sturt University,,,,,
71851530,2017,Rachel Dryer,Charles Sturt University,,,,,
14886095,2017,Ming Cheng,University of East Anglia,Norwich,England,United Kingdom,52.6220523,1.2410838
31077084,2017,Moonkyoung Park,Woosong University,,Daejeon,South Korea,36.3344412,127.451952
31077084,2017,Rhayun Song,Chungnam National University,,Daejeon,South Korea,36.3688066,127.3467804
31077084,2017,Jin‐Ok Jeong,Chungnam National University,,Daejeon,South Korea,36.3688066,127.3467804
67193083,2017,Brent Thoma,University of Saskatchewan,Saskatoon,Saskatchewan,Canada,52.1333989,-106.6313567
67193083,2017,Stefanie S. Sebok‐Syer,MGH Institute of Health Professions,Boston,Massachusetts,United States,42.374754,-71.054238
67193083,2017,Keeth Krishnan,Massachusetts General Hospital,Boston,Massachusetts,United States,42.36256789999999,-71.068767
67193083,2017,Marshall Siemens,Western University,London,Ontario,Canada,43.0095971,-81.2737336
67193083,2017,N. Seth Trueger,University of Toronto,,,,,
67193083,2017,Isabelle N Colmers-Gray,University of Saskatchewan,Saskatoon,Saskatchewan,Canada,52.1333989,-106.6313567
67193083,2017,Rob Woods,Northwestern University,Evanston,Illinois,United States,42.0564594,-87.67526699999999
67193083,2017,Emil Petrusa,University of Alberta,Edmonton,Alberta,Canada,53.5232189,-113.5263186
67193083,2017,Teresa M. Chan,University of Saskatchewan,Saskatoon,Saskatchewan,Canada,52.1333989,-106.6313567
67193083,2017,Charlotte Alexander,MGH Institute of Health Professions,Boston,Massachusetts,United States,42.374754,-71.054238
67193083,2017,Mohammed Alkhalifah,Massachusetts General Hospital,Boston,Massachusetts,United States,42.36256789999999,-71.068767
67193083,2017,Saeed Alqahtani,McMaster University,,,,,
59386762,2017,Timothy Lynch,Ministry of Defence,,,,,
59386762,2017,Gregory J. Soukup,University of the Incarnate Word,San Antonio,Texas,United States,29.4675393,-98.4676824
32711920,2017,Bruce Mwiya,Copperbelt University,Kitwe,Copperbelt Province,Zambia,-12.8054705,28.239582
32711920,2017,Justice Bwalya,Copperbelt University,Kitwe,Copperbelt Province,Zambia,-12.8054705,28.239582
32711920,2017,Beenzu Siachinji,Copperbelt University,Kitwe,Copperbelt Province,Zambia,-12.8054705,28.239582
32711920,2017,Shem Sikombe,Copperbelt University,Kitwe,Copperbelt Province,Zambia,-12.8054705,28.239582
32711920,2017,Hillary Chanda,Copperbelt University,Kitwe,Copperbelt Province,Zambia,-12.8054705,28.239582
37880103,2017,Sarah Gerritsen,University of Auckland,,,,,
37880103,2017,Brianna Dean,University of Auckland,,,,,
37880103,2017,Susan Morton,University of Auckland,,,,,
37880103,2017,Clare Wall,University of Auckland,,,,,
14780741,2017,Martyn Polkinghorne,Bournemouth University,Poole,England,United Kingdom,50.7435102,-1.8983382
14780741,2017,Gelareh Roushan,Bournemouth University,Poole,England,United Kingdom,50.7435102,-1.8983382
14780741,2017,Julia Taylor,Bournemouth and Poole College,Poole,England,United Kingdom,50.7245949,-1.9620281
28334074,2017,Sandro Legey,Universidade Federal do Rio de Janeiro,Rio de Janeiro,State of Rio de Janeiro,Brazil,-22.9068467,-43.1728965
28334074,2017,Filipe de Aquino,Universidade Veiga de Almeida,,,,,
28334074,2017,Murilo Khede Lamego,Universidade Federal do Rio de Janeiro,Rio de Janeiro,State of Rio de Janeiro,Brazil,-22.9068467,-43.1728965
28334074,2017,Flávia Paes,Universidade Veiga de Almeida,,,,,
28334074,2017,Antônio Egídio Nardi,Universidade Federal do Rio de Janeiro,Rio de Janeiro,State of Rio de Janeiro,Brazil,-22.9068467,-43.1728965
28334074,2017,Geraldo de Albuquerque Maranhão Neto,Universidade Federal do Rio de Janeiro,Rio de Janeiro,State of Rio de Janeiro,Brazil,-22.9068467,-43.1728965
28334074,2017,Gioia Mura,Universidade Salgado de Oliveira,,Rio de Janeiro,Brazil,-22.8146695,-43.0130416
28334074,2017,Federica Sancassiani,University of Cagliari,Cagliari,Sardegna,Italy,39.2176552,9.1149673
28334074,2017,Nuno Rocha,University of Cagliari,Cagliari,Sardegna,Italy,39.2176552,9.1149673
28334074,2017,Eric Murillo-Rodrı́guez,Polytechnic Institute of Porto,Porto,Porto,Portugal,41.1791919,-8.5977523
28334074,2017,Sérgio Machado,Universidade Veiga de Almeida,,,,,
57649484,2017,Alex C. Michalos,University of Northern British Columbia,Prince George,British Columbia,Canada,53.8922034,-122.8133607
53411088,2017,Shanley B. Deal,Virginia Mason Medical Center,Seattle,Washington,United States,47.609935,-122.3275125
53411088,2017,Adnan Alseidi,Virginia Mason Medical Center,Seattle,Washington,United States,47.609935,-122.3275125
58026873,2017,Dunja Meštrović,University of Rijeka,Rijeka,Primorsko-goranska županija,Croatia,45.3256265,14.4541092
87533742,2017,Jeonghyeon Cho,Myongji Hospital,Goyang-si,Gyeonggi-do,South Korea,37.6426515,126.8300043
87533742,2017,Seung Hee Lee,Seonam University,,,,,
87533742,2017,Jung Ah Shin,Myongji Hospital,Goyang-si,Gyeonggi-do,South Korea,37.6426515,126.8300043
87533742,2017,Jeong‐Ho Kim,Seonam University,,,,,
87533742,2017,Hong Sub Lee,Myongji Hospital,Goyang-si,Gyeonggi-do,South Korea,37.6426515,126.8300043
20982549,2017,S. M. Riad Shams,University of Newcastle Australia,Callaghan,New South Wales,Australia,-32.8927718,151.7041775
84433527,2017,Chi-Chin Huang,Linkou Chang Gung Memorial Hospital,,Taoyuan City,Taiwan,25.061042,121.3679272
84433527,2017,Han-Pin Kuo,Linkou Chang Gung Memorial Hospital,,Taoyuan City,Taiwan,25.061042,121.3679272
84433527,2017,Yueh-E Lin,Linkou Chang Gung Memorial Hospital,,Taoyuan City,Taiwan,25.061042,121.3679272
84433527,2017,Shu‐Ching Chen,Chang Gung University of Science and Technology,,Taoyuan City,Taiwan,25.030341,121.3897248
54283552,2017,Abeer Alhaj Ali,University of Cincinnati Medical Center,Cincinnati,Ohio,United States,39.1329219,-84.51495039999999
54283552,2017,Eyad Musallam,Miami University,Oxford,Ohio,United States,39.5087485,-84.73449149999999
52282888,2017,Carsten Bendixen,University College Copenhagen,,,,,
52282888,2017,Jens Christian Brings Jacobsen,University of Copenhagen,København,,Denmark,55.6802303,12.5724096
65381571,2017,Jamaal Young,University of North Texas,Denton,Texas,United States,33.207488,-97.1525862
31866934,2017,Olusegun Agboola Sogunro,Central Connecticut State University,New Britain,Connecticut,United States,41.6931245,-72.7638508
40856776,2017,Ans Luyben,Bournemouth University,Poole,England,United Kingdom,50.7435102,-1.8983382
40856776,2017,Mary K. Barger,University of Liverpool,Liverpool,England,United Kingdom,53.40478239999999,-2.965299
40856776,2017,Melissa D. Avery,University of San Diego,San Diego,California,United States,32.7721681,-117.1888625
40856776,2017,Kuldip Bharj,University of Minnesota,Minneapolis,Minnesota,United States,44.97399,-93.2277285
40856776,2017,Rhona O’Connell,University of Leeds,Leeds,England,United Kingdom,53.8066815,-1.5550328
40856776,2017,Valerie Fleming,University College Cork,Cork,County Cork,Ireland,51.893486,-8.492070499999999
40856776,2017,Joyce E. Thompson,ZHAW Zurich University of Applied Sciences,Winterthur,Zürich,Switzerland,47.4998588,8.7203383
27524579,2017,James Puryer,University Of Bristol Dental Hospital,Bristol,England,United Kingdom,51.4586272,-2.5949925
27524579,2017,K Woods,University Of Bristol Dental Hospital,Bristol,England,United Kingdom,51.4586272,-2.5949925
27524579,2017,John R. Terry,University Of Bristol Dental Hospital,Bristol,England,United Kingdom,51.4586272,-2.5949925
27524579,2017,Jonathan Sandy,University Of Bristol Dental Hospital,Bristol,England,United Kingdom,51.4586272,-2.5949925
27524579,2017,Anthony J Ireland,University Of Bristol Dental Hospital,Bristol,England,United Kingdom,51.4586272,-2.5949925
88494678,2017,Jana‐Carina Morfeld,University Hospital Cologne,Köln,Nordrhein-Westfalen,Germany,50.9243699,6.9194606
88494678,2017,Vera Vennedey,University Hospital Cologne,Köln,Nordrhein-Westfalen,Germany,50.9243699,6.9194606
88494678,2017,Dirk Müller,University Hospital Cologne,Köln,Nordrhein-Westfalen,Germany,50.9243699,6.9194606
88494678,2017,Dawid Pieper,Witten/Herdecke University,Witten,Nordrhein-Westfalen,Germany,51.451997,7.3534274
88494678,2017,Stephanie Stock,University Hospital Cologne,Köln,Nordrhein-Westfalen,Germany,50.9243699,6.9194606
66197951,2017,Tijs Rotsaert,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
66197951,2017,Ernesto Panadero,Universidad Autónoma de Madrid,Madrid,Comunidad de Madrid,Spain,40.5466983,-3.6943619
66197951,2017,Tammy Schellens,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
66197951,2017,Annelies Raes,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
91545697,2017,Jesús Guillermo Sotelo Asef,Universidad Juárez del Estado de Durango,Durango,Durango,Mexico,24.0143332,-104.6894124
91545697,2017,Ernesto Geovani Figueroa González,Universidad Juárez del Estado de Durango,Durango,Durango,Mexico,24.0143332,-104.6894124
25816717,2017,Владимир Владимирович Глухов,Peter the Great St. Petersburg Polytechnic University,Sankt-Peterburg,Sankt-Peterburg,Russia,60.0076235,30.3731954
25816717,2017,N. О. Vasetskaya,Peter the Great St. Petersburg Polytechnic University,Sankt-Peterburg,Sankt-Peterburg,Russia,60.0076235,30.3731954
57611379,2017,Gunda Musekamp,University of Würzburg,Würzburg,Bayern,Germany,49.7881814,9.93526
57611379,2017,Michael Schüler,University of Würzburg,Würzburg,Bayern,Germany,49.7881814,9.93526
57611379,2017,Bettina Seekatz,University of Würzburg,Würzburg,Bayern,Germany,49.7881814,9.93526
57611379,2017,Jürgen Bengel,University of Freiburg,Freiburg im Breisgau,Baden-Württemberg,Germany,47.9935441,7.845949599999999
57611379,2017,Hermann Faller,University of Würzburg,Würzburg,Bayern,Germany,49.7881814,9.93526
57611379,2017,Karin Meng,University of Würzburg,Würzburg,Bayern,Germany,49.7881814,9.93526
72182975,2017,Marissa McClure,Indiana University of Pennsylvania,Indiana,Pennsylvania,United States,40.6214551,-79.15253489999999
72182975,2017,Patricia Tarr,University of Calgary,Calgary,Alberta,Canada,51.0783739,-114.134666
72182975,2017,Christine Marmé Thompson,School of Visual Arts,New York,New York,United States,40.7387621,-73.9822546
72182975,2017,Angela Eckhoff,Pennsylvania State University,State College,Pennsylvania,United States,40.7982133,-77.8599084
20717737,2017,Jolly Upadhyaya,University of Petroleum and Energy Studies,Misraspatti,Uttarakhand,India,30.415937,77.9668366
20717737,2017,Neelu Jyoti Ahuja,Center for Information Technology,,,,,
77189056,2017,Amy J. Starmer,,,,,,
77189056,2017,Nancy D. Spector,,,,,,
77189056,2017,Daniel C. West,,,,,,
77189056,2017,Rajendu Srivastava,,,,,,
77189056,2017,Theodore C. Sectish,,,,,,
77189056,2017,Christopher P. Landrigan,,,,,,
77189056,2017,Christopher P. Landrigan,,,,,,
77189056,2017,Nancy D. Spector,,,,,,
77189056,2017,Amy J. Starmer,,,,,,
77189056,2017,Theodore C. Sectish,,,,,,
77189056,2017,Rajendu Srivastava,,,,,,
77189056,2017,Daniel C. West,,,,,,
77189056,2017,Aravind Menon,,,,,,
77189056,2017,Arshia Ali,,,,,,
77189056,2017,Brenda Allair,,,,,,
77189056,2017,April D. Allen,,,,,,
77189056,2017,Nureddin Almaddah,,,,,,
77189056,2017,Claire Alminde,,,,,,
77189056,2017,Wilma Alvarado-Little,,,,,,
77189056,2017,Elizabeth Anson,,,,,,
77189056,2017,Michele Ashland,,,,,,
77189056,2017,Marisa Atsatt,,,,,,
77189056,2017,Megan Aylor,,,,,,
77189056,2017,Jennifer Baird,,,,,,
77189056,2017,James F. Bale,,,,,,
77189056,2017,Dorene F. Balmer,,,,,,
77189056,2017,Aisha Barber,,,,,,
77189056,2017,Kevin T. Barton,,,,,,
77189056,2017,Kimberly Bates,,,,,,
77189056,2017,Carolyn E Beck,,,,,,
77189056,2017,Kathleen Berchelmann,,,,,,
77189056,2017,Renuka Bhan,,,,,,
77189056,2017,Zia Bismilla,,,,,,
77189056,2017,Rebecca Blankenburg,,,,,,
77189056,2017,Aileen Boa-Hocbo,,,,,,
77189056,2017,Talya Bordin-Wosk,,,,,,
77189056,2017,Michelle Brooks,,,,,,
77189056,2017,Sharon Calaman,,,,,,
77189056,2017,Julie Campe,,,,,,
77189056,2017,Maria Lúcia Arruda de Moura Campos,,,,,,
77189056,2017,Debra Chandler,,,,,,
77189056,2017,Yvonne Cheung,,,,,,
77189056,2017,Amanda Choudhary,,,,,,
77189056,2017,Eileen Christensen,,,,,,
77189056,2017,Katherine Clark,,,,,,
77189056,2017,Maitreya Coffey,,,,,,
77189056,2017,Sally Coghlan-McDonald,,,,,,
77189056,2017,Ellen Cohen,,,,,,
77189056,2017,F. Sessions Cole,,,,,,
77189056,2017,Elizabeth Corless,,,,,,
77189056,2017,Sharon Cray,,,,,,
77189056,2017,Roxi Da Silva,,,,,,
77189056,2017,Devesh Dahale,,,,,,
77189056,2017,Anuj K. Dalal,,,,,,
77189056,2017,Lauren Destino,,,,,,
77189056,2017,Jonathan Doroshow,,,,,,
77189056,2017,Benard P. Dreyer,,,,,,
77189056,2017,Katharine duPont,,,,,,
77189056,2017,Steven Eagle,,,,,,
77189056,2017,Courtney L. Edgar-Zarate,,,,,,
77189056,2017,Angie Etzenhouser,,,,,,
77189056,2017,Jennifer L. Everhart,,,,,,
77189056,2017,Angela M. Feraco,,,,,,
77189056,2017,Alexandra Ferrer,,,,,,
77189056,2017,Paul J. Galardy,,,,,,
77189056,2017,Briana M. Garcia,,,,,,
77189056,2017,Maria Gaspar-Oishi,,,,,,
77189056,2017,Jenna Goldstein,,,,,,
77189056,2017,Brian Good,,,,,,
77189056,2017,Dionne A. Graham,,,,,,
77189056,2017,Amanda S. Growdon,,,,,,
77189056,2017,LeAnn Gubler,,,,,,
77189056,2017,Amy Guiot,,,,,,
77189056,2017,Charin Hanlon,,,,,,
77189056,2017,Mona Hanna‐Attisha,,,,,,
77189056,2017,Roben Harris,,,,,,
77189056,2017,Helen Haskell,,,,,,
77189056,2017,Melvyn Hecht,,,,,,
77189056,2017,Rebecca Hehn,,,,,,
77189056,2017,Justin D. Held,,,,,,
77189056,2017,Jennifer Hepps,,,,,,
77189056,2017,Debra Hillier,,,,,,
77189056,2017,Mark Hiraoka,,,,,,
77189056,2017,Eric Howell,,,,,,
77189056,2017,Christine Hrach,,,,,,
77189056,2017,Helen Hughes,,,,,,
77189056,2017,W. Charles Huskins,,,,,,
77189056,2017,Scott Kaatz,,,,,,
77189056,2017,Vishnu Kanala,,,,,,
77189056,2017,Michael Kantrowitz,,,,,,
77189056,2017,Peter Kaplan,,,,,,
77189056,2017,Deanne T. Kashiwagi,,,,,,
77189056,2017,Rajat Kaul,,,,,,
77189056,2017,Carol Keohane,,,,,,
77189056,2017,Jeremy Kern,,,,,,
77189056,2017,Alisa Khan,,,,,,
77189056,2017,Nazia Khan,,,,,,
77189056,2017,Barry Kitch,,,,,,
77189056,2017,Irene Kocolas,,,,,,
77189056,2017,Lara Kothari,,,,,,
78398389,2017,Anu Lyytinen,Tampere University,Tampere,Pirkanmaa,Finland,61.49435820000001,23.7804048
78398389,2017,Vuokko Kohtamäki,Tampere University,Tampere,Pirkanmaa,Finland,61.49435820000001,23.7804048
78398389,2017,Jussi Kivistö,Tampere University,Tampere,Pirkanmaa,Finland,61.49435820000001,23.7804048
78398389,2017,Elias Pekkola,Tampere University,Tampere,Pirkanmaa,Finland,61.49435820000001,23.7804048
78398389,2017,Seppo Hölttä,Tampere University,Tampere,Pirkanmaa,Finland,61.49435820000001,23.7804048
96400961,2017,Gerry Altmiller,E Ink (South Korea),Muju,Jeonbuk State,South Korea,35.907757,127.766922
96400961,2017,Gail Armstrong,College of New Jersey,Ewing Township,New Jersey,United States,40.268479,-74.77763329999999
39818473,2017,Xuewei Chen,Texas A&M University,College Station,Texas,United States,30.6187055,-96.3364682
39818473,2017,Sandra Acosta,Texas A&M University,College Station,Texas,United States,30.6187055,-96.3364682
39818473,2017,Adam E. Barry,Texas A&M University,College Station,Texas,United States,30.6187055,-96.3364682
41164692,2017,Ibrahim Yaro,Usmanu Danfodiyo University,Sokoto,Sokoto,Nigeria,13.1246469,5.199370399999999
41164692,2017,Rozita Arshad,Northern University of Malaysia,Bukit Kayu Hitam,Kedah,Malaysia,6.4484879,100.5096785
41164692,2017,Dani Salleh,Northern University of Malaysia,Bukit Kayu Hitam,Kedah,Malaysia,6.4484879,100.5096785
23608041,2017,Diana Schaack,University of Colorado Denver,Denver,Colorado,United States,39.7463596,-105.002342
23608041,2017,Vi Nhuan Le,National Opinion Research Center,,,,,
23608041,2017,Claude Messan Setodji,University of Chicago,Chicago,Illinois,United States,41.7904484,-87.6003953
33037782,2017,Robert Wolski,,,,,,
33037782,2017,Piotr Jagodziński,,,,,,
58158420,2017,Markus Seyfried,University of Potsdam,Potsdam,Brandenburg,Germany,52.401042,13.0119071
58158420,2017,Moritz Ansmann,University of Potsdam,Potsdam,Brandenburg,Germany,52.401042,13.0119071
55741052,2017,Oskari Harjunen,Aalto University,Espoo,Uusimaa,Finland,60.185145,24.8322977
55741052,2017,Mika Kortelainen,VATT Institute for Economic Research,,,,,
55741052,2017,Tuukka Saarimaa,University of Manchester,Manchester,England,United Kingdom,53.4656853,-2.232706
69168720,2017,Ingrid Snijders,HZ University of Applied Sciences,Vlissingen,Zeeland,Netherlands,51.44971959999999,3.589843999999999
69168720,2017,Remy M. J. P. Rikers,Roosevelt Institute for American Studies,Middelburg,Zeeland,Netherlands,51.50136329999999,3.6125937
69168720,2017,Lisette Wijnia,Utrecht University,Utrecht,Utrecht,Netherlands,52.0859667,5.1715372
69168720,2017,Sofie M. M. Loyens,Roosevelt Institute for American Studies,Middelburg,Zeeland,Netherlands,51.50136329999999,3.6125937
80452836,2017,Shanil Samarakoon,UNSW Sydney,Sydney,New South Wales,Australia,-33.917347,151.2312675
80452836,2017,Amé Christiansen,Victorian Curriculum and Assessment Authority,,,,,
80452836,2017,Paul Munro,University of Melbourne,Parkville,Victoria,Australia,-37.7983459,144.960974
59115493,2017,Vittal Ramprasad,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,10.7589381,78.8132181
59115493,2017,G. Subbaiyan,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,India,10.7589381,78.8132181
40308433,2017,Ahmed Anis,Cairo University,,Giza Governorate,Egypt,30.0272027,31.2085262
45693141,2017,Shahram Baraz,Ahvaz Jundishapur University of Medical Sciences,Ahvaz,Khuzestan Province,Iran,31.2973383,48.6503443
45693141,2017,Kourosh Zarea,Ahvaz Jundishapur University of Medical Sciences,Ahvaz,Khuzestan Province,Iran,31.2973383,48.6503443
45693141,2017,Hajieh Shahbazian,Ahvaz Jundishapur University of Medical Sciences,Ahvaz,Khuzestan Province,Iran,31.2973383,48.6503443
34796330,2017,Michael Crossley,University of Bristol,Bristol,England,United Kingdom,51.4585376,-2.6021758
34796330,2017,Cresantia Frances Koya Vaka’uta,University of the South Pacific,Suva,Central Division,Fiji,-18.1480462,178.4476007
34796330,2017,Rosiana Lagi,University of the South Pacific,Suva,Central Division,Fiji,-18.1480462,178.4476007
34796330,2017,Simon McGrath,University of Nottingham,Nottingham,England,United Kingdom,52.9387922,-1.1981057
34796330,2017,Konai Helu Thaman,University of the South Pacific,Suva,Central Division,Fiji,-18.1480462,178.4476007
34796330,2017,Ledua Waqailiti,University of the South Pacific,Suva,Central Division,Fiji,-18.1480462,178.4476007
20424478,2017,Yuqian Li,Nanjing University of Posts and Telecommunications,Nan Jing Shi,Jiang Su Sheng,China,32.0819945,118.7662779
20424478,2017,Peng Li,Nanjing University of Posts and Telecommunications,Nan Jing Shi,Jiang Su Sheng,China,32.0819945,118.7662779
20424478,2017,Feng Zhu,Nanjing University of Posts and Telecommunications,Nan Jing Shi,Jiang Su Sheng,China,32.0819945,118.7662779
20424478,2017,Ruchuan Wang,Nanjing University of Posts and Telecommunications,Nan Jing Shi,Jiang Su Sheng,China,32.0819945,118.7662779
31969785,2017,Lorna M Dreyer,Stellenbosch University,Stellenbosch,Western Cape,South Africa,-33.9328078,18.864447
65483887,2017,Dieter Verhaest,KU Leuven,Leuven,Vlaams Gewest,Belgium,50.87809710000001,4.699705300000001
65483887,2017,Stijn Baert,Ghent University,Gent,Vlaams Gewest,Belgium,51.0466584,3.7273733
67007351,2017,Mukhammad Ilyasin,Universitas 17 Agustus 1945 Samarinda,,Kalimantan Timur,Indonesia,-0.4806217,117.1347923
67007351,2017,Zamroni Zamroni,Universitas 17 Agustus 1945 Samarinda,,Kalimantan Timur,Indonesia,-0.4806217,117.1347923
75591604,2017,Azzurra Massimi,Sapienza University of Rome,Roma,Lazio,Italy,41.9037626,12.5144384
75591604,2017,Carolina Marzuillo,Sapienza University of Rome,Roma,Lazio,Italy,41.9037626,12.5144384
75591604,2017,Marco Di Muzio,Sapienza University of Rome,Roma,Lazio,Italy,41.9037626,12.5144384
75591604,2017,Maria Rosaria Vacchio,Sapienza University of Rome,Roma,Lazio,Italy,41.9037626,12.5144384
75591604,2017,Elvira D’Andrea,Sapienza University of Rome,Roma,Lazio,Italy,41.9037626,12.5144384
75591604,2017,Paolo Villari,Sapienza University of Rome,Roma,Lazio,Italy,41.9037626,12.5144384
75591604,2017,Corrado De Vito,Sapienza University of Rome,Roma,Lazio,Italy,41.9037626,12.5144384
79169773,2017,Masoome Shahnavazi,Tehran University of Medical Sciences,Tehran,Tehran Province,Iran,35.7058231,51.3941861
79169773,2017,Zohreh Parsa–Yekta,Tehran University of Medical Sciences,Tehran,Tehran Province,Iran,35.7058231,51.3941861
79169773,2017,Mir-Saeed Yekaninejad,Tehran University of Medical Sciences,Tehran,Tehran Province,Iran,35.7058231,51.3941861
79169773,2017,Sara Amaniyan,Tehran University of Medical Sciences,Tehran,Tehran Province,Iran,35.7058231,51.3941861
79169773,2017,Pauline Griffiths,Swansea University,,,,,
79169773,2017,Mojtaba Vaismoradi,Nord University,Bodø,Nordland,Norway,67.2890742,14.5603668
40998927,2017,Wouter Smets,Karel de Grote University College,,,,,
83439855,2017,Shirley Mo Ching Yeung,The Hang Seng University of Hong Kong,,New Territories,Hong Kong,22.3795293,114.2114767
88170068,2017,Katharina Dreiling,Universitätsmedizin Göttingen,Göttingen,Niedersachsen,Germany,51.5505375,9.942794899999999
88170068,2017,Diego Montaño,University of Göttingen,Göttingen,Niedersachsen,Germany,51.54149460000001,9.9375952
88170068,2017,Herbert Poinstingl,University of Göttingen,Göttingen,Niedersachsen,Germany,51.54149460000001,9.9375952
88170068,2017,Tjark Müller,Universität Hamburg,Hamburg,Hamburg,Germany,53.5630754,9.9884042
88170068,2017,Sarah Schiekirka-Schwake,University Medical Center Hamburg-Eppendorf,Hamburg,Hamburg,Germany,53.5908285,9.9739881
88170068,2017,Sven Anders,University of Göttingen,Göttingen,Niedersachsen,Germany,51.54149460000001,9.9375952
88170068,2017,Nicole von Steinbüchel,Universität Hamburg,Hamburg,Hamburg,Germany,53.5630754,9.9884042
88170068,2017,Tobias Raupach,University Medical Center Hamburg-Eppendorf,Hamburg,Hamburg,Germany,53.5908285,9.9739881
5122485,2017,Cuong Nguyen,UNSW Sydney,Sydney,New South Wales,Australia,-33.917347,151.2312675
5122485,2017,Thi Thu Hien Ta,"Vietnam National University, Hanoi",Hanoi,Hanoi,Vietnam,21.0277644,105.8341598
5122485,2017,Nguyễn Thị Thu Hường,"Vietnam National University, Hanoi",Hanoi,Hanoi,Vietnam,21.0277644,105.8341598
80778302,2017,Hesta Friedrich-Nel,Central University of Technology,Bloemfontein,Free State,South Africa,-29.1216621,26.2128388
80778302,2017,Joyce Mac Kinnon,Indiana University Health,,,,,
70033083,2017,Riitta Suhonen,University of Turku,Turku,Southwest Finland,Finland,60.45422669999999,22.284785
