PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude
20089184,2021,Narendra N. Dalei,University of Petroleum and Energy Studies,Misraspatti,Uttarakhand,India,30.415937,77.9668366
20089184,2021,Pramod Kumar Painuly,University of Petroleum and Energy Studies,Misraspatti,Uttarakhand,India,30.415937,77.9668366
20089184,2021,Atul Rawat,University of Petroleum and Energy Studies,Misraspatti,Uttarakhand,India,30.415937,77.9668366
20089184,2021,Githa S. Heggde,University of Petroleum and Energy Studies,Misraspatti,Uttarakhand,India,30.415937,77.9668366
30990859,2021,Newton Tawanda Runyowa,University of Pretoria,Pretoria,Gauteng,South Africa,-25.7545492,28.2314476
30990859,2021,Willem Fourie,University of Pretoria,Pretoria,Gauteng,South Africa,-25.7545492,28.2314476
38824194,2021,Tatenda Mangondo,University of Pretoria,Pretoria,Gauteng,South Africa,-25.7545492,28.2314476
40316245,2021,Khalil Raza,,,,,,
40316245,2021,Sardar Mohazzam,,,,,,
40316245,2021,Saadia QAYYUM,,,,,,
40316245,2021,Manzoor Hussain Soomro,,,,,,
63218441,2021,Hamid Reza Soltani Motlagh,Oman Medical College,Muscat,Muscat Governorate,Oman,23.5520926,58.3992476
58375950,2022,Jianjian He,Zhejiang University,Hang Zhou Shi,Zhe Jiang Sheng,China,30.30868439999999,120.0864995
58375950,2022,Yi Yang,Chongqing University,,Chong Qing Shi,China,29.56488,106.468097
58375950,2022,Zhongju Liao,Zhejiang Sci-Tech University,Hang Zhou Shi,Zhejiang,China,30.2655499,120.1536
58375950,2022,Anqi Xu,Zhejiang University,Hang Zhou Shi,Zhe Jiang Sheng,China,30.30868439999999,120.0864995
58375950,2022,Kai Fang,Zhejiang University,Hang Zhou Shi,Zhe Jiang Sheng,China,30.30868439999999,120.0864995
13171097,2022,Herlev Gebara Caroline,Technical University of Denmark,Kongens Lyngby,,Denmark,55.7860512,12.5233698
13171097,2022,Alexis Laurent,Technical University of Denmark,Kongens Lyngby,,Denmark,55.7860512,12.5233698
88812804,2022,Dmitriy Li,Chonnam National University,,Gwangju,South Korea,35.1755091,126.9071166
88812804,2022,Jeong Hwan Bae,Chonnam National University,,Gwangju,South Korea,35.1755091,126.9071166
88812804,2022,Meenakshi Rishi,Seattle University,Seattle,Washington,United States,47.6091765,-122.3178465
33528129,2022,Jana Chovancová,University of Prešov,,Prešovský kraj,Slovakia,48.99129019999999,21.2329572
33528129,2022,Roman Vavrek,VSB - Technical University of Ostrava,Ostrava 8,Moravskoslezský kraj,Czechia,49.8315196,18.1637906
15889910,2022,Raquel Chuliá-Jordán,Universitat de València,València,Comunidad Valenciana,Spain,39.4795247,-0.3633786
15889910,2022,Amparo Vilches,Universitat de València,València,Comunidad Valenciana,Spain,39.4795247,-0.3633786
15889910,2022,María Calero,Universitat de València,València,Comunidad Valenciana,Spain,39.4795247,-0.3633786
1713793,2022,Whitney Pailman,University of Cape Town,Cape Town,Western Cape,South Africa,-33.957652,18.4611991
1713793,2022,Jiska de Groot,University of Cape Town,Cape Town,Western Cape,South Africa,-33.957652,18.4611991
78560519,2022,Matthew J. Burke,University of Vermont,Burlington,Vermont,United States,44.4778528,-73.1964637
78560519,2022,Rigo Melgar,University of Vermont,Burlington,Vermont,United States,44.4778528,-73.1964637
43967023,2022,James Kwame Mensah,University of Ghana,Accra,Greater Accra Region,Ghana,5.650562,-0.1962244
25362619,2022,Sinan Küfeoğlu,University of Cambridge,Cambridge,England,United Kingdom,52.205356,0.113168
39313181,2022,Isa Ferrall,"University of California, Berkeley",Berkeley,California,United States,37.8712141,-122.255463
39313181,2022,Duncan S. Callaway,"University of California, Berkeley",Berkeley,California,United States,37.8712141,-122.255463
39313181,2022,Daniel M. Kammen,"University of California, Berkeley",Berkeley,California,United States,37.8712141,-122.255463
27372256,2022,Om Raj Katoch,University of Jammu,Jammu,,,32.7188024,74.8679707
27372256,2022,Shallu Sehgal,University of Jammu,Jammu,,,32.7188024,74.8679707
27372256,2022,Romesh Sharma,University of Jammu,Jammu,,,32.7188024,74.8679707
27372256,2022,Ashraz Nawaz,University of Jammu,Jammu,,,32.7188024,74.8679707
52836231,2022,Rick van Loenhout,University of Twente,Enschede,Overijssel,Netherlands,52.2396538,6.84979
52836231,2022,Champika Ranasinghe,University of Twente,Enschede,Overijssel,Netherlands,52.2396538,6.84979
52836231,2022,Auriol Degbelo,University of Münster,Münster,Nordrhein-Westfalen,Germany,51.9632304,7.6135582
52836231,2022,Nacir Bouali,University of Twente,Enschede,Overijssel,Netherlands,52.2396538,6.84979
18864013,2022,Maria Vasileva Ilieva,,,,,,
46959125,2022,Federico Alberto Sanchez Santillano,United Nations University,Shibuya,Tokyo,Japan,35.662312,139.7082801
46959125,2022,Margaret Koli,United Nations University,Shibuya,Tokyo,Japan,35.662312,139.7082801
46959125,2022,Ambe Emmanuel Cheo,United Nations University,Shibuya,Tokyo,Japan,35.662312,139.7082801
46959125,2022,Axel Nguedia Nguedoung,United Nations University,Shibuya,Tokyo,Japan,35.662312,139.7082801
46959125,2022,Erick Gankam Tambo,United Nations University,Shibuya,Tokyo,Japan,35.662312,139.7082801
89729416,2022,Carlos Alirio Díaz González,Universidad Autónoma de Bucaramanga,Bucaramanga,Santander,Colombia,7.1168802,-73.10520629999999
89729416,2022,Yilber Manuel Mendez Calderón,Universidad Autónoma de Bucaramanga,Bucaramanga,Santander,Colombia,7.1168802,-73.10520629999999
89729416,2022,Nicolas Alberto Mojica Cruz,Universidad Autónoma de Bucaramanga,Bucaramanga,Santander,Colombia,7.1168802,-73.10520629999999
89729416,2022,Leonardo Esteban Pacheco Sandoval,Universidad Autónoma de Bucaramanga,Bucaramanga,Santander,Colombia,7.1168802,-73.10520629999999
86380097,2023,V. L. Trinh,Hanoi University of Industry,,Hà Nội,Vietnam,21.053731,105.7351068
86380097,2023,C.K. Chung,National Cheng Kung University,,Tainan City,Taiwan,22.998955,120.2171461
65624482,2023,Ibtisam Razzaq,University of Engineering and Technology Lahore,Lahore,Punjab,Pakistan,31.5801604,74.356957
65624482,2023,Muhammad Amjad,University of Engineering and Technology Lahore,Lahore,Punjab,Pakistan,31.5801604,74.356957
65624482,2023,Adnan Qamar,University of Engineering and Technology Lahore,Lahore,Punjab,Pakistan,31.5801604,74.356957
65624482,2023,Muhammad Asim,University of Engineering and Technology Lahore,Lahore,Punjab,Pakistan,31.5801604,74.356957
65624482,2023,Kashif Ishfaq,University of Engineering and Technology Lahore,Lahore,Punjab,Pakistan,31.5801604,74.356957
65624482,2023,Afia Razzaq,University of Engineering and Technology Lahore,Lahore,Punjab,Pakistan,31.5801604,74.356957
65624482,2023,Khadija Mawra,University of Engineering and Technology Lahore,Lahore,Punjab,Pakistan,31.5801604,74.356957
85893697,2023,Andrew Ng Kay Lup,Xiamen University Malaysia,Sepang,Selangor,Malaysia,2.8324251,101.706975
85893697,2023,Vikram Soni,Xiamen University,Xia Men Shi,Fu Jian Sheng,China,24.4373484,118.097855
85893697,2023,Benjamin Keenan,University of Toronto,,,,,
85893697,2023,Jaewon Son,Swiss Federal Institute of Aquatic Science and Technology,Dübendorf,Zürich,Switzerland,47.4038135,8.6097632
85893697,2023,Mohammad Ramezani Taghartapeh,Karlsruhe Institute of Technology,Karlsruhe,Baden-Württemberg,Germany,49.0122041,8.415549
85893697,2023,Marcelo Menezes Morato,Swinburne University of Technology,Hawthorn,Victoria,Australia,-37.8221504,145.0389546
85893697,2023,Yalinu Poya,Universidade Federal de Santa Catarina,,State of Santa Catarina,Brazil,-26.928572,-49.36531489999999
85893697,2023,Rubén M. Montañés,University of Glasgow,Glasgow,Scotland,United Kingdom,55.872409,-4.2900014
98550660,2023,R. Brindha,National University of Singapore,Singapore,,Singapore,1.2966426,103.7763939
98550660,2023,Seeram Ramakrishna,National University of Singapore,Singapore,,Singapore,1.2966426,103.7763939
20018173,2023,Atik Jawad,University of Liberal Arts Bangladesh,Dhaka,Dhaka Division,Bangladesh,23.7603294,90.3491378
20018173,2023,Md. Sajid Hasan,Bangladesh University of Engineering and Technology,Dhaka,Dhaka Division,Bangladesh,23.7265659,90.3926596
20018173,2023,Md. Fatin Ishraq Faruqui,University of Liberal Arts Bangladesh,Dhaka,Dhaka Division,Bangladesh,23.7603294,90.3491378
20018173,2023,Nahid‐Al Masood,Bangladesh University of Engineering and Technology,Dhaka,Dhaka Division,Bangladesh,23.7265659,90.3926596
40894891,2023,James John Kozhimala,,,,,,
40894891,2023,Baby Mukulel Devasia,,,,,,
3346072,2023,Mulualem G. Gebreslassie,Mekelle University,Mekele,Tigray,Ethiopia,13.4797371,39.4852645
3346072,2023,Solomon T. Bahta,Mekelle University,Mekele,Tigray,Ethiopia,13.4797371,39.4852645
84624051,2023,Інна Макаренко,Sumy State University,Sumy,Sums'ka oblast,Ukraine,50.89226439999999,34.84181030000001
84624051,2023,Pavlo Brin,University of Helsinki,Helsinki,Uusimaa,Finland,60.16948170000001,24.9505269
84624051,2023,Anargul Belgibayeva,"National Technical University ""Kharkiv Polytechnic Institute""",Kharkiv,Kharkivs'ka oblast,Ukraine,49.999029,36.248372
84624051,2023,Ігор Віталійович Орлов,Ferenc Rákóczi II Transcarpathian Hungarian Institute,Pusztavacs,,Hungary,47.162494,19.503304
84624051,2023,Жанна Олексіч,Sumy State University,Sumy,Sums'ka oblast,Ukraine,50.89226439999999,34.84181030000001
42117941,2023,M. Saef Ullah Miah,Universiti Malaysia Pahang Al-Sultan Abdullah,Pekan,Pahang,Malaysia,3.5436412,103.4288926
42117941,2023,Junaida Sulaiman,Centurion University of Technology and Management,R.Sitapur,Odisha,India,18.8070889,84.1402679
42117941,2023,Md. Imamul Islam,Rajshahi University of Engineering and Technology,Rajshahi,Rajshahi Division,Bangladesh,24.3635683,88.6283773
42117941,2023,Md Masuduzzaman,Qatar University,Doha,Doha Municipality,Qatar,25.3755282,51.4887307
13711273,2023,Nicolás Martín,University of Sheffield,Sheffield,England,United Kingdom,53.3813502,-1.4884229
88725212,2023,Vikrant P. Katekar,Institute of Technology Management,,,,,
88725212,2023,Sandip Deshmukh,Birla Institute of Technology and Science - Hyderabad Campus,Secunderabad,Telangana,India,17.5448888,78.571838
59922389,2023,Muhammad Farooq,Heriot-Watt University,Edinburgh,Scotland,United Kingdom,55.9095155,-3.320646
59922389,2023,Ateekh Ur Rehman,King Saud University,Riyadh,Riyadh Province,Saudi Arabia,24.7222078,46.6258804
59922389,2023,Izza Anwer,University of Leeds,Leeds,England,United Kingdom,53.8066815,-1.5550328
59922389,2023,Muhammad Imran,Aston University,Birmingham,England,United Kingdom,52.4867138,-1.8882478
59922389,2023,Alberto Pettinau,Heriot-Watt University,Edinburgh,Scotland,United Kingdom,55.9095155,-3.320646
79916010,2023,Mehmet Metin Dam,Adnan Menderes University,,Aydın,Türkiye,37.85296659999999,27.8543611
79916010,2023,Funda Kaya,Adnan Menderes University,,Aydın,Türkiye,37.85296659999999,27.8543611
37293354,2023,Rakel García-Alonso,Tecnalia,,,,,
37293354,2023,Beñat Landeta‐Manzano,University of the Basque Country,Leioa,Euskadi,Spain,43.3308985,-2.9680574
37293354,2023,Germán Arana Landín,University of the Basque Country,Leioa,Euskadi,Spain,43.3308985,-2.9680574
37293354,2023,Rubén Jiménez-Redal,University of the Basque Country,Leioa,Euskadi,Spain,43.3308985,-2.9680574
2942303,2023,María Pía Ferraz,"i3S - Instituto de Investigação e Inovação em Saúde, Universidade do Porto",Porto,Porto,Portugal,41.1756649,-8.603126399999999
2942303,2023,Diogo Guedes Vidal,University of Coimbra,Coimbra,Coimbra District,Portugal,40.2076394,-8.4260932
2942303,2023,Ricardo Cunha Dias,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
2942303,2023,Paulo Castro Seixas,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
76925240,2023,Yekeen A. Sanusi,Federal University of Technology Minna,Minna,Niger,Nigeria,9.6559837,6.528722699999999
12809783,2023,Laode Muhamad Fathun,Universitas Pembangunan Nasional Veteran Jakarta,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.315644100000001,106.7934612
12809783,2023,Shanti Darmastuti,Universitas Pembangunan Nasional Veteran Jakarta,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.315644100000001,106.7934612
41584698,2023,Anurag Piyamrao Wasnik,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,India,23.0329473,72.5327703
68054614,2023,Ibrahim Nandom Yakubu,University for Development Studies,Tamale,Northern Region,Ghana,9.3722604,-0.8852348999999999
68054614,2023,Abdul-Hamid Abdul-Wahab,University for Development Studies,Tamale,Northern Region,Ghana,9.3722604,-0.8852348999999999
68054614,2023,Abdul-Latif Mohammed,University of Newcastle Australia,Callaghan,New South Wales,Australia,-32.8927718,151.7041775
48225243,2023,María Pía Ferraz,Universidade do Porto,Porto,Porto,Portugal,41.1465479,-8.6156998
48225243,2023,Diogo Guedes Vidal,"i3S - Instituto de Investigação e Inovação em Saúde, Universidade do Porto",Porto,Porto,Portugal,41.1756649,-8.603126399999999
48225243,2023,Ricardo Cunha Dias,"National Institute of Engineering, Technology and Innovation",,,,,
48225243,2023,Paulo Castro Seixas,University of Coimbra,Coimbra,Coimbra District,Portugal,40.2076394,-8.4260932
4589173,2023,Musawenkosi Lethumcebo Thanduxolo Zulu,University of KwaZulu-Natal,Durban,KwaZulu-Natal,South Africa,-29.8674219,30.9807272
4589173,2023,Rudiren Pillay Carpanen,University of KwaZulu-Natal,Durban,KwaZulu-Natal,South Africa,-29.8674219,30.9807272
4589173,2023,Remy Tiako,University of KwaZulu-Natal,Durban,KwaZulu-Natal,South Africa,-29.8674219,30.9807272
44674631,2023,Jarosław Wątróbski,University of Szczecin,Szczecin,Województwo zachodniopomorskie,Poland,53.4364995,14.5447261
44674631,2023,Aleksandra Bączkiewicz,University of Szczecin,Szczecin,Województwo zachodniopomorskie,Poland,53.4364995,14.5447261
44674631,2023,Robert Król,University of Szczecin,Szczecin,Województwo zachodniopomorskie,Poland,53.4364995,14.5447261
44674631,2023,Iga Rudawska,University of Szczecin,Szczecin,Województwo zachodniopomorskie,Poland,53.4364995,14.5447261
92837351,2024,Mehmet Metin Dam,Adnan Menderes University,,Aydın,Türkiye,37.85296659999999,27.8543611
92837351,2024,Funda Kaya,Adnan Menderes University,,Aydın,Türkiye,37.85296659999999,27.8543611
92837351,2024,Festus Víctor Bekun,Lebanese American University,Beirut,Beirut Governorate,Lebanon,33.8930148,35.4778415
66248536,2024,S. Vengatesan,SRM Institute of Science and Technology,Kattankulathur,Tamil Nadu,India,12.823033,80.044416
66248536,2024,Arunkumar Jayakumar,St. Peter's Institute of Higher Education and Research,Avadi,Tamil Nadu,India,13.1098721,80.1199415
66248536,2024,Kishor Kumar Sadasivuni,Qatar University,Doha,Doha Municipality,Qatar,25.3755282,51.4887307
76967910,2024,Marek Walesiak,Wroclaw University of Economics and Business,Wrocław,Województwo dolnośląskie,Poland,51.090502,17.026347
76967910,2024,Grażyna Dehnel,Poznań University of Economics and Business,Poznań,Województwo wielkopolskie,Poland,52.4061238,16.9185722
41945870,2024,Sunil Tiwari,,,,,,
41945870,2024,Calvin W. H. Cheong,,,,,,
41945870,2024,Loy See Mey,,,,,,
41945870,2024,T. G. Saji,,,,,,
97539241,2024,Prince Anthony Okoro,Aston University,Birmingham,England,United Kingdom,52.4867138,-1.8882478
97539241,2024,Katie Chong,Aston University,Birmingham,England,United Kingdom,52.4867138,-1.8882478
97539241,2024,Mirjam Röder,Aston University,Birmingham,England,United Kingdom,52.4867138,-1.8882478
39411150,2024,Xiaoru Niu,Shandong University,Ji Nan Shi,Shan Dong Sheng,China,36.64893,117.029014
39411150,2024,Chao Li,Shandong University,Ji Nan Shi,Shan Dong Sheng,China,36.64893,117.029014
39411150,2024,Xiang Li,Shandong University,Ji Nan Shi,Shan Dong Sheng,China,36.64893,117.029014
39411150,2024,Yuhan Zhang,Peking University,,Bei Jing Shi,China,39.986913,116.3058739
55154150,2024,Shi Chen,Southwestern University of Finance and Economics,Cheng Du Shi,Si Chuan Sheng,China,30.662819,104.016322
55154150,2024,Xiaoyu Duan,Southwestern University of Finance and Economics,Cheng Du Shi,Si Chuan Sheng,China,30.662819,104.016322
55154150,2024,Shiu-Chieh Chiu,CTBC Business School,,Tainan City,Taiwan,23.0639485,120.1621807
55154150,2024,Jyh-Horng Lin,Tamkang University,,New Taipei City,Taiwan,25.1740706,121.4473008
9741684,2024,Huadong Guo,,,,,,
51763892,2024,Mohammad Jibran Gul Wani,University of Technology Malaysia,Skudai,Johor Darul Ta'zim,Malaysia,1.5584681,103.6378169
51763892,2024,Nanthakumar Loganathan,Jazan University,Jizan,Jazan Province,Saudi Arabia,16.9658094,42.5418037
51763892,2024,Abdulwahab Mujalli,University of Business and Technology,Jeddah,Makkah Province,Saudi Arabia,21.5761301,39.1524268
71395335,2024,Benjamin Arthur Frimpong,Kwame Nkrumah University of Science and Technology,Kumasi,Ashanti Region,Ghana,6.674503499999999,-1.5716114
71395335,2024,Augustine Senanu Komla Kukah,Western Sydney University,,,,,
71395335,2024,Andrew Victor Kabenlah Blay,University of East London,London,England,United Kingdom,51.5076234,0.0650647
71395335,2024,Andrew Anafo,"University of Education, Winneba",Winneba,Central Region,Ghana,5.3621417,-0.6331989
71395335,2024,Richmond Makafui Kofi Kukah,Western Sydney University,,,,,
71395335,2024,Solomon Nii Offei Wellington,University of Ghana,Accra,Greater Accra Region,Ghana,5.650562,-0.1962244
71395335,2024,Dominic Nibeneanaa Kuutiero,Kwame Nkrumah University of Science and Technology,Kumasi,Ashanti Region,Ghana,6.674503499999999,-1.5716114
5279331,2024,Muhammad Sheraz,,,,,,
5279331,2024,Quande Qin,,,,,,
5279331,2024,Muhammad Zubair Mumtaz,,,,,,
1334618,2024,Nabila Amin,Shenzhen University,Shen Zhen Shi,Guang Dong Sheng,China,22.53306,113.932813
1334618,2024,Arshian Sharif,Sunway University,,,,,
1334618,2024,Muhammad Tayyab,University of Economics and Human Sciences in Warsaw,Warszawa,Województwo mazowieckie,Poland,52.250384,20.9785394
1334618,2024,Yanchun Pan,Korea University of International Studies,,Seoul,South Korea,37.5430523,126.9601265
16420349,2024,Federico Alberto Sanchez Santillano,,,,,,
16420349,2024,Margaret Koli,,,,,,
16420349,2024,Ambe Emmanuel Cheo,,,,,,
16420349,2024,Axel Nguedia Nguedoung,,,,,,
16420349,2024,Erick Gankam Tambo,,,,,,
3035744,2024,Arti Saxena,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
3035744,2024,Rajeev Kumar,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
3035744,2024,Vijay Kumar,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
3035744,2024,Jyoti Chawla,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
10961853,2024,Putri Lintang Utami,,,,,,
10961853,2024,Siti Aisah,,,,,,
10961853,2024,Nadi Suprapto,,,,,,
10961853,2024,Hasan Nuurul Hidaayatullaah,,,,,,
10961853,2024,Beken Arymbekov,,,,,,
21210410,2024,Akash Kumar Biswal,,,,,,
21210410,2024,Biswajit Patra,,,,,,
51759803,2024,Irem Tercan,Yeditepe University,,İstanbul,Türkiye,40.9719767,29.1522123
