PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude
20682805,2018,Kristina McLaughlin,University of Toronto,,,,,
20682805,2018,Susanne Murphy,University of British Columbia,Vancouver,British Columbia,Canada,49.26060520000001,-123.2459939
20682805,2018,Megan Edgelow,Université de Sherbrooke,Sherbrooke,Quebec,Canada,45.4042669,-71.89367399999999
20682805,2018,Margaret Anne Campbell-Rempel,CARE Canada,,,,,
20682805,2018,Ann Bossers,Western University,London,Ontario,Canada,43.0095971,-81.2737336
20682805,2018,Heidi Lauckner,Queen's University,Kingston,Ontario,Canada,44.2252795,-76.49514119999999
20682805,2018,Debra Cameron,Queen's University,Kingston,Ontario,Canada,44.2252795,-76.49514119999999
50533625,2018,Liliana A. Ponguta,Yale University,New Haven,Connecticut,United States,41.3163244,-72.92234309999999
50533625,2018,Chelsea Donaldson,United Nations Children's Fund,,,,,
50533625,2018,Friedrich W. Affolter,Queen's University Belfast,Belfast,Northern Ireland,United Kingdom,54.5844087,-5.9340494
50533625,2018,Paul Connolly,Queen's University Belfast,Belfast,Northern Ireland,United Kingdom,54.5844087,-5.9340494
50533625,2018,Laura Dunne,Queen's University Belfast,Belfast,Northern Ireland,United Kingdom,54.5844087,-5.9340494
50533625,2018,Sarah Miller,United Nations Children's Fund,,,,,
50533625,2018,Pia Rebello Britto,Yale University,New Haven,Connecticut,United States,41.3163244,-72.92234309999999
50533625,2018,Rima Salah,Yale University,New Haven,Connecticut,United States,41.3163244,-72.92234309999999
11112397,2018,Margaret Chon,Seattle University,Seattle,Washington,United States,47.6091765,-122.3178465
11112397,2018,Pedro Roffe,Agence internationale de l'énergie,,,,,
11112397,2018,Ahmed A. Abd El‐Latif,International Renewable Energy Agency,,,,,
36293476,2018,Obinna Ositadimma Oleribe,Excellence & Friends Management Care Centre,,,,,
36293476,2018,Babatunde Lawal Salako,Royal College of Physicians,London,England,United Kingdom,51.5257424,-0.145168
36293476,2018,Albert Akpalu,West African College of Physicians,,,,,
36293476,2018,Emmanuel Anteyi,West African College of Physicians,,,,,
36293476,2018,Mamadou Mourtalla Ka,"University College Hospital, Ibadan",Ibadan,Oyo,Nigeria,7.401860099999999,3.9020597
36293476,2018,Gibrilla F. Deen,University of Ibadan,Ibadan,Oyo,Nigeria,7.3775507,3.9470625
36293476,2018,Temilola Akande,West African College of Physicians,,,,,
36293476,2018,Mei Ran Abellona U,Korle Bu Teaching Hospital,Accra,Greater Accra Region,Ghana,5.536607,-0.2264091
36293476,2018,Maud Lemoine,National Hospital Abuja,Abuja,Federal Capital Territory,Nigeria,9.0406064,7.4617596
36293476,2018,Mairi McConnochie,West African College of Physicians,,,,,
36293476,2018,Matthew E. Foster,Université de Thiès,Thies,Thiès Region,Senegal,14.7936825,-16.962743
36293476,2018,Richard Walker,West African College of Physicians,,,,,
36293476,2018,Simon D. Taylor‐Robinson,West African College of Physicians,,,,,
36293476,2018,Ali S M Jawad,University of Sierra Leone,Batpela,Northern Province,Sierra Leone,8.460555,-11.779889
78517080,2018,Predrag Vuković,Institute of Agricultural Economics Belgrade,Belgrade,,Serbia,44.8125449,20.46123
78517080,2018,Svetlana Roljević Nikolić,Institute of Agricultural Economics Belgrade,Belgrade,,Serbia,44.8125449,20.46123
47984083,2018,Paul Oburu,,,,,,
47984083,2018,Hirokazu Yoshikawa,,,,,,
28656529,2018,Ayşem Mert,Policy Analysis (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379
28656529,2018,Philipp Pattberg,Policy Analysis (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379
23350474,2018,Alleman Douglas,University of Colorado Boulder,Boulder,Colorado,United States,40.0073499,-105.2659871
23350474,2018,Gabriel Jobidon,University of Colorado System,Keystone,Colorado,United States,39.5500507,-105.7820674
23350474,2018,Keith R. Molenaar,Université Laval,Québec,Québec,Canada,46.78174629999999,-71.2747424
23350474,2018,Edmund V. Caplicki,University of Colorado System,Keystone,Colorado,United States,39.5500507,-105.7820674
60993707,2019,Admos Chimhowu,University of Manchester,Manchester,England,United Kingdom,53.4656853,-2.232706
60993707,2019,David Hulme,University of Manchester,Manchester,England,United Kingdom,53.4656853,-2.232706
60993707,2019,Lauchlan T. Munro,University of Ottawa,Ottawa,Ontario,Canada,45.42310639999999,-75.68313289999999
33874549,2019,Pascual Berrone,Universidad de Navarra,,,,,
33874549,2019,Joan Ricart,Universidad de Navarra,,,,,
33874549,2019,Ana Duch,Universidad de Navarra,,,,,
33874549,2019,Valeria Bernardo,Barcelona School of Economics,Barcelona,Catalunya,Spain,41.389712,2.189701
33874549,2019,Jordi Salvador,Universitat de Barcelona,Barcelona,Catalunya,Spain,41.38667239999999,2.1638661
33874549,2019,Juan Piedra-Peña,Pompeu Fabra University,Barcelona,Catalunya,Spain,41.37896689999999,2.1797944
33874549,2019,Miquel Rodríguez Planas,Universidad de Navarra,,,,,
16561109,2019,Benedicte Bull,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296
16561109,2019,Desmond McNeill,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296
60753305,2019,Espen Solheim-Kile,University of Agder,Kristiansand,Agder,Norway,58.1638461,8.0030351
60753305,2019,Andreas Wald,University of Agder,Kristiansand,Agder,Norway,58.1638461,8.0030351
32732694,2019,Isabel B. Franco,United Nations University Institute for the Advanced Study of Sustainability,Shibuya,Tokyo,Japan,35.6624735,139.7083881
9559961,2019,Yang Liu,Northwestern Polytechnical University,Xi An Shi,Shan Xi Sheng,China,34.2459632,108.9138675
9559961,2019,Moses Olabhele Esangbedo,Northwestern Polytechnical University,Xi An Shi,Shan Xi Sheng,China,34.2459632,108.9138675
9559961,2019,Sijun Bai,Northwestern Polytechnical University,Xi An Shi,Shan Xi Sheng,China,34.2459632,108.9138675
56548891,2019,Anna Kalbarczyk,Johns Hopkins University,Baltimore,Maryland,United States,39.3299013,-76.6205177
56548891,2019,Wendy Davis,American University,Washington,District of Columbia,United States,38.9380155,-77.088922
56548891,2019,Sam Kalibala,Population Council,,,,,
56548891,2019,Scott Geibel,Population Council,,,,,
56548891,2019,Aisha Yansaneh,United States Agency for International Development,,,,,
56548891,2019,Nina A. Martin,Johns Hopkins University,Baltimore,Maryland,United States,39.3299013,-76.6205177
56548891,2019,Ellen Weiss,Population Council,,,,,
56548891,2019,Deanna Kerrigan,American University,Washington,District of Columbia,United States,38.9380155,-77.088922
56548891,2019,Yukari C. Manabe,Johns Hopkins Medicine,Baltimore,Maryland,United States,39.2992161,-76.5933799
18978788,2019,Anne Egelston,Tarleton State University,Stephenville,Texas,United States,32.2160433,-98.215953
18978788,2019,Scott Cook,Tarleton State University,Stephenville,Texas,United States,32.2160433,-98.215953
18978788,2019,Tú Anh Nguyễn,Tarleton State University,Stephenville,Texas,United States,32.2160433,-98.215953
18978788,2019,Samantha Shaffer,Tarleton State University,Stephenville,Texas,United States,32.2160433,-98.215953
8223035,2019,David Humphreys,Kyoto University,Kyoto,Kyoto,Japan,35.0262444,135.7808218
40839308,2019,Kelsey Gradwohl,Northwestern University,Evanston,Illinois,United States,42.0564594,-87.67526699999999
40839308,2019,Gordoń Wood,Northwestern University,Evanston,Illinois,United States,42.0564594,-87.67526699999999
40839308,2019,Katie Clepp,Northwestern Memorial Hospital,Chicago,Illinois,United States,41.8947049,-87.62148580000002
40839308,2019,Liza Rivnay,Northwestern University,Evanston,Illinois,United States,42.0564594,-87.67526699999999
40839308,2019,Eytan Szmuilowicz,Northwestern University,Evanston,Illinois,United States,42.0564594,-87.67526699999999
51582004,2019,Kyoji Sassa,,,,,,
36161200,2019,João V. Vítola,,,,,,
36161200,2019,Miguel Morita Fernandes-Silva,,,,,,
85189356,2019,David Humphreys,,,,,,
85189356,2019,Benjamin Singer,,,,,,
85189356,2019,Kathleen McGinley,,,,,,
85189356,2019,Roy L. Smith,,,,,,
85189356,2019,Jessica Budds,,,,,,
85189356,2019,Mónica Gabay,,,,,,
85189356,2019,Shonil A. Bhagwat,,,,,,
85189356,2019,Wil de Jong,,,,,,
85189356,2019,Helen Newing,,,,,,
85189356,2019,Charlotte Cross,,,,,,
85189356,2019,Poshendra Satyal,,,,,,
2439196,2019,Scott A. Hipsher,Webster University Thailand,Tambon Sampraya,Chang Wat Phetchaburi,Thailand,12.6570634,99.8512878
92752144,2019,Laurel Steinfield,Bentley University,Waltham,Massachusetts,United States,42.3855321,-71.2217903
92752144,2019,Wendy Hein,"Birkbeck, University of London",London,England,United Kingdom,51.5218563,-0.1303146
28416266,2019,Jason L. Taylor,University of Utah,Salt Lake City,Utah,United States,40.7649368,-111.8421021
28416266,2019,Mike Martineau,University of Utah,Salt Lake City,Utah,United States,40.7649368,-111.8421021
1984747,2019,Oda Hustad,Roskilde University,Roskilde,,Denmark,55.65320699999999,12.14078
82699182,2019,William E. Rosa,University of Pennsylvania,Philadelphia,Pennsylvania,United States,39.9515013,-75.1910161
82699182,2019,Michele J. Upvall,University of Central Florida,Orlando,Florida,United States,28.6024274,-81.2000599
82699182,2019,Jeanne Leffers,Florida College,Temple Terrace,Florida,United States,28.034575,-82.3834526
90908169,2019,Eoghan Kelly,,,,,,
90908169,2019,Katharina Lange,,,,,,
9452662,2019,Rabin Gautam,,,,,,
39331195,2020,Gabriel Eweje,Massey University,,,,,
39331195,2020,Aymen Sajjad,Massey University,,,,,
39331195,2020,Shobod Deba Nath,University of Dhaka,Dhaka,Dhaka Division,Bangladesh,23.7339483,90.3929252
39331195,2020,Kazunori Kobayashi,Dhaka International University,Dhaka,Dhaka Division,Bangladesh,23.7937364,90.4471447
50665730,2020,Anna de Visser-Amundson,Hotelschool The Hague,Den Haag,Zuid-Holland,Netherlands,52.1076895,4.292195899999999
53413689,2020,De‐Graft Owusu‐Manu,Kwame Nkrumah University of Science and Technology,Kumasi,Ashanti Region,Ghana,6.674503499999999,-1.5716114
53413689,2020,Thomas Kankam Adjei,Kwame Nkrumah University of Science and Technology,Kumasi,Ashanti Region,Ghana,6.674503499999999,-1.5716114
53413689,2020,David Mensah Sackey,Kwame Nkrumah University of Science and Technology,Kumasi,Ashanti Region,Ghana,6.674503499999999,-1.5716114
53413689,2020,David J. Edwards,Birmingham City University,Birmingham,England,United Kingdom,52.4831505,-1.882798
53413689,2020,M. Reza Hosseini,Deakin University,,,,,
32921170,2020,Rosalia G. Castillo-Villar,University of Monterrey,San Pedro Garza García,Nuevo León,Mexico,25.6609576,-100.4202461
53620885,2020,Md. Nazmul Haque,Khulna University of Engineering and Technology,Khulna,Khulna Division,Bangladesh,22.9005524,89.50235649999999
53620885,2020,Mustafa Saroar,Khulna University of Engineering and Technology,Khulna,Khulna Division,Bangladesh,22.9005524,89.50235649999999
53620885,2020,Md. Abdul Fattah,Khulna University of Engineering and Technology,Khulna,Khulna Division,Bangladesh,22.9005524,89.50235649999999
53620885,2020,Syed Riad Morshed,Khulna University of Engineering and Technology,Khulna,Khulna Division,Bangladesh,22.9005524,89.50235649999999
36784018,2020,Joyce Addo-Atuah,Touro College,New York,New York,United States,40.7566955,-73.9866995
36784018,2020,Batoul Senhaji-Tomza,Touro College,New York,New York,United States,40.7566955,-73.9866995
36784018,2020,Dipan Ray,Touro College,New York,New York,United States,40.7566955,-73.9866995
36784018,2020,Paramita Basu,Touro College,New York,New York,United States,40.7566955,-73.9866995
36784018,2020,F. Ellen Loh,Touro College,New York,New York,United States,40.7566955,-73.9866995
36784018,2020,Frances Thelma Owusu-Daaku,Kwame Nkrumah University of Science and Technology,Kumasi,Ashanti Region,Ghana,6.674503499999999,-1.5716114
34116792,2020,Jacobo Ramírez,Copenhagen Business School,Frederiksberg,,Denmark,55.68156519999999,12.5296944
46190422,2020,Aparajita Banerjee,University College Dublin,Dublin 4,County Dublin,Ireland,53.3097268,-6.2215897
46190422,2020,Enda Murphy,University College Dublin,Dublin 4,County Dublin,Ireland,53.3097268,-6.2215897
46190422,2020,Patrick Paul Walsh,University College Dublin,Dublin 4,County Dublin,Ireland,53.3097268,-6.2215897
70488192,2020,Antonio Sianes,Universidad Loyola Andalucía,Dos Hermanas,Andalucía,Spain,37.306615,-5.9423851
70488192,2020,Rocío Vela-Jiménez,Universidad Loyola Andalucía,Dos Hermanas,Andalucía,Spain,37.306615,-5.9423851
41771961,2020,Theresa Gehringer,University of Basel,Basel,Basel-Stadt,Switzerland,47.5585281,7.5838692
85973592,2020,Ralph Horne,RMIT University,Melbourne,Victoria,Australia,-37.8083331,144.9639386
85973592,2020,Joana Correia,RMIT University,Melbourne,Victoria,Australia,-37.8083331,144.9639386
85973592,2020,Hannah Badland,RMIT University,Melbourne,Victoria,Australia,-37.8083331,144.9639386
85973592,2020,Amanda Alderton,RMIT University,Melbourne,Victoria,Australia,-37.8083331,144.9639386
66061794,2020,Nataliya Pochernina,Tavria State Agrotechnological University,Melitopol',Zaporiz'ka oblast,Ukraine,46.8462909,35.3732396
65346487,2020,Serena Li,,,,,,
65346487,2020,Erin Gray,,,,,,
65346487,2020,Maggie Dennis,,,,,,
9278629,2020,R. Mark Simpson,,,,,,
9278629,2020,Shelley Hoover,,,,,,
9278629,2020,Barbara J. Davis,,,,,,
9278629,2020,J. Douglas Hickerson,,,,,,
9278629,2020,Margaret A. Miller,,,,,,
9278629,2020,Matti Kiupel,,,,,,
9278629,2020,John M. Cullen,,,,,,
9278629,2020,Jennifer E. Dwyer,,,,,,
9278629,2020,Bih‐Rong Wei,,,,,,
9278629,2020,Thomas J. Rosol,,,,,,
9278629,2020,Joe N. Kornegay,,,,,,
9278629,2020,Siba K. Samal,,,,,,
69172311,2020,Oda Hustad,Roskilde University,Roskilde,,Denmark,55.65320699999999,12.14078
38253745,2020,I.Yu. Merzlov,Solikamsk State Pedagogical Institute,Solikamsk,Perm Krai,Russia,59.6720331,56.7557668
85988311,2020,Evgenia A. Starikova,Moscow State Institute of International Relations,Moskva,Moskva,Russia,55.6728244,37.484662
42572124,2020,Deborah E. de Lange,Toronto Metropolitan University,Toronto,Ontario,Canada,43.6577145,-79.3792359
26844130,2020,Naim Kapucu,University of Central Florida,Orlando,Florida,United States,28.6024274,-81.2000599
26844130,2020,Sean Beaudet,University of Central Florida,Orlando,Florida,United States,28.6024274,-81.2000599
20851179,2020,Heba Abu,University of Jordan,Amman,Amman Governorate,Jordan,32.0161048,35.8695456
20851179,2020,Eyadah Prof,University of Jordan,Amman,Amman Governorate,Jordan,32.0161048,35.8695456
37685024,2020,Tracy K. Collier,RMIT University,Melbourne,Victoria,Australia,-37.8083331,144.9639386
2105912,2020,Oluwaseun James Oguntuase,Lagos State University,Lagos,Lagos,Nigeria,6.4663553,3.2003007
3314957,2020,Peter Cox,University of Chester,,,,,
32652244,2020,Tashmin Khamis,,,,,,
32652244,2020,Anil Khamis,,,,,,
77842788,2020,Arnaud Diemer,Université Jean Monnet,Saint-Étienne,Auvergne-Rhône-Alpes,France,45.4247661,4.3926886
77842788,2020,David Collste,Université Jean Monnet,Saint-Étienne,Auvergne-Rhône-Alpes,France,45.4247661,4.3926886
77842788,2020,Nathalie Spittler,Université Jean Monnet,Saint-Étienne,Auvergne-Rhône-Alpes,France,45.4247661,4.3926886
62834406,2021,Larissa Oliveira Duarte,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571
62834406,2021,Diane Aparecida Reis,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571
62834406,2021,André Leme Fleury,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571
62834406,2021,Rosana Aparecida Vasques,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571
62834406,2021,Homero Fonseca,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571
62834406,2021,Mikko Koria,Loughborough University,Loughborough,England,United Kingdom,52.7650253,-1.2320904
62834406,2021,Júlia Baruque-Ramos,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571
30630084,2021,Eduardo Ordonez‐Ponce,Athabasca University,Athabasca,Alberta,Canada,54.714955,-113.308545
30630084,2021,Amelia Clarke,University of Waterloo,Waterloo,Ontario,Canada,43.4722854,-80.5448576
30630084,2021,Adriane MacDonald,University of Lethbridge,Lethbridge,Alberta,Canada,49.6956181,-112.8451067
46241630,2021,Hakkı Emrah Erdoğan,Federal Office for the Environment,Ittigen,Bern,Switzerland,46.9735814,7.4801908
46241630,2021,Elena Havlicek,University of Palermo,Palermo,Sicilia,Italy,38.1174347,13.3700307
46241630,2021,Carmelo Dazzi,Joint Research Centre,,,,,
46241630,2021,Luca Montanarella,Joint Research Centre,,,,,
46241630,2021,Marc Van Liedekerke,Agricultural institute of Slovenia,Zagorje ob Savi,Zagorje ob Savi,Slovenia,46.151241,14.995463
46241630,2021,Borut Vrščaj,College of Environmental Protection,,,,,
46241630,2021,Pavel Krasilnikov,Lomonosov Moscow State University,Moskva,Moskva,Russia,55.70393490000001,37.5286695
46241630,2021,Gulchekhra Khasankhanova,Ministry of Health of the Republic of Uzbekistan,Muruntau,Navoiy viloyati,Uzbekistan,41.377491,64.585262
46241630,2021,Rodrigo Vargas,Food and Agriculture Organization of the United Nations,,,,,
58588780,2021,Christian Hauser,University of Applied Sciences of the Grisons,Chur,Graubünden,Switzerland,46.8528811,9.512661
58588780,2021,Annmarie Ryan,University of Limerick,Limerick,County Limerick,Ireland,52.6735881,-8.5724372
26500166,2021,David Murphy,University of Cumbria,Carlisle,England,United Kingdom,54.89086870000001,-2.922218
26500166,2021,Leda Stott,Universidad Politécnica de Madrid,Madrid,Community of Madrid,Spain,40.41672790000001,-3.7032905
3470151,2021,Іryna Pеtrova,,,,,,
1371017,2021,Holly Wescott,"National University of Ireland, Maynooth",Maynooth,County Kildare,Ireland,53.3846707,-6.6006075
1371017,2021,Malcolm MacLachlan,"National University of Ireland, Maynooth",Maynooth,County Kildare,Ireland,53.3846707,-6.6006075
1371017,2021,Hasheem Mannan,Flame University,Pune,Maharashtra,India,18.5233078,73.7317384
64953728,2021,Shynar Uzakova,Satbayev University,Almaty,Almaty,Kazakhstan,43.237084,76.931354
64953728,2021,A. Nurlanov,Satbayev University,Almaty,Almaty,Kazakhstan,43.237084,76.931354
32949694,2021,Hortensia Castañeda-Hidalgo,Autonomous University of Tamaulipas,Ciudad Victoria,Tamaulipas,Mexico,23.7325086,-99.1446325
32949694,2021,Constance Visovsky,Florida College,Temple Terrace,Florida,United States,28.034575,-82.3834526
32949694,2021,Dolores Eunice Hernández,University of South Florida,Tampa,Florida,United States,28.0587031,-82.41385389999999
32949694,2021,Nora Hilda González-Quirarte,Autonomous University of Tamaulipas,Ciudad Victoria,Tamaulipas,Mexico,23.7325086,-99.1446325
32949694,2021,Lidia G. Compeán-Ortiz,Autonomous University of Tamaulipas,Ciudad Victoria,Tamaulipas,Mexico,23.7325086,-99.1446325
32949694,2021,Susana Campino,Autonomous University of Tamaulipas,Ciudad Victoria,Tamaulipas,Mexico,23.7325086,-99.1446325
87781321,2021,Steve Sider,Wilfrid Laurier University,Waterloo,Ontario,Canada,43.4738499,-80.5274701
87781321,2021,Jhonel Morvan,Brock University,St. Catharines,Ontario,Canada,43.1181324,-79.247686
87781321,2021,Megan Börner,Institute for Clinical Evaluative Sciences,,,,,
19372256,2021,David Murphy,,,,,,
19372256,2021,Leda Stott,,,,,,
48423645,2021,Zaffar Sadiq Mohamed-Ghouse,Vision Australia,,,,,
48423645,2021,Cheryl Desha,Griffith University,Nathan,Queensland,Australia,-27.5530181,153.0510796
48423645,2021,Abbas Rajabifard,CRC for Spatial information,,,,,
48423645,2021,Michelle Blicavs,University of Melbourne,Parkville,Victoria,Australia,-37.7983459,144.960974
48423645,2021,Graeme Martin,Australian Association of Gerontology,St Kilda,Victoria,Australia,-37.8653771,144.9865294
14936093,2021,Laurel Steinfield,Bentley University,Waltham,Massachusetts,United States,42.3855321,-71.2217903
14936093,2021,Wendy Hein,"Birkbeck, University of London",London,England,United Kingdom,51.5218563,-0.1303146
76480209,2021,Liberty Kudzai Masekesa,Candid,,,,,
38497177,2021,Sebastian Zwalf,Monash University,Clayton,Victoria,Australia,-37.9142416,145.1346592
38829445,2021,Scott A. Hipsher,Webster University Thailand,Tambon Sampraya,Chang Wat Phetchaburi,Thailand,12.6570634,99.8512878
82899023,2021,Tatiana N. Gogoleva,Voronezh State University,Voronez,Voronezhskaya oblast',Russia,51.65667,39.206036
82899023,2021,V I Kostyleva,Voronezh State University,Voronez,Voronezhskaya oblast',Russia,51.65667,39.206036
82899023,2021,Pavel A. Kanapukhin,Voronezh State University,Voronez,Voronezhskaya oblast',Russia,51.65667,39.206036
82899023,2021,S A Zvyagin,Plekhanov Russian University of Economics,Moskva,Moskva,Russia,55.7273484,37.62757860000001
5747359,2021,Christine Wulandari,Lampung University,,Lampung,Indonesia,-5.3641812,105.2428973
5747359,2021,Novriyanti Novriyanti,Lampung University,,Lampung,Indonesia,-5.3641812,105.2428973
5747359,2021,Dian Iswandaru,Lampung University,,Lampung,Indonesia,-5.3641812,105.2428973
92277672,2021,Mphathesithe Mzwandile Mkhize,,,,,,
80651359,2021,Tan Tan,Shanghai University of Political Science and Law,,Shang Hai Shi,China,31.187184,121.434377
80651359,2021,M. A. German,Shanghai University of Political Science and Law,,Shang Hai Shi,China,31.187184,121.434377
64450430,2021,Arnaud Diemer,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,France,45.7756876,3.0918641
64450430,2021,David Collste,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,France,45.7756876,3.0918641
64450430,2021,Nathalie Spittler,Stockholm University,Stockholm,Stockholms län,Sweden,59.3652343,18.0550487
92338287,2021,Deborah E. de Lange,Toronto Metropolitan University,Toronto,Ontario,Canada,43.6577145,-79.3792359
90944287,2021,Christine Wulandari,Lampung University,,Lampung,Indonesia,-5.3641812,105.2428973
