PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude
83458765,2016,Nadja Kabisch,Helmholtz Centre for Environmental Research,Leipzig,Sachsen,Germany,51.3517518,12.4309111
83458765,2016,Niki Frantzeskaki,German Centre for Integrative Biodiversity Research,,,,,
83458765,2016,Stephan Pauleit,Humboldt-Universität zu Berlin,Berlin,Berlin,Germany,52.517883,13.3936551
83458765,2016,Sandra Naumann,Erasmus University Rotterdam,Rotterdam,Zuid-Holland,Netherlands,51.9172477,4.5263027
83458765,2016,McKenna Davis,Technical University of Munich,München,Bayern,Germany,48.1487646,11.5681764
83458765,2016,Martina Artmann,Ecologic Institute,Berlin,Berlin,Germany,52.489465,13.321449
83458765,2016,Dagmar Haase,Ecologic Institute,Berlin,Berlin,Germany,52.489465,13.321449
83458765,2016,Sonja Knapp,Leibniz Institute of Ecological Urban and Regional Development,Dresden,Sachsen,Germany,51.03124,13.74819
83458765,2016,Horst Korn,University of Salzburg,Salzburg,Salzburg,Austria,47.7972387,13.0480985
83458765,2016,Jutta Stadler,Humboldt-Universität zu Berlin,Berlin,Berlin,Germany,52.517883,13.3936551
83458765,2016,Karin Zaunberger,Helmholtz Centre for Environmental Research,Leipzig,Sachsen,Germany,51.3517518,12.4309111
83458765,2016,Aletta Bonn,Helmholtz Centre for Environmental Research,Leipzig,Sachsen,Germany,51.3517518,12.4309111
26236211,2016,Thomas Hale,,,,,,
3261681,2016,Элинор Остром,Indiana University Bloomington,Bloomington,Indiana,United States,39.1682449,-86.52300729999999
44444282,2016,Guy Howard,Overseas Development Institute,,,,,
44444282,2016,Roger Calow,British Geological Survey,,,,,
44444282,2016,Alan MacDonald,University of North Carolina at Chapel Hill,Chapel Hill,North Carolina,United States,35.9049122,-79.0469134
74811629,2016,Kathryn L. Doherty,Antioch University New England,Keene,New Hampshire,United States,42.9318847,-72.2938308
74811629,2016,Thomas Webler,Northampton Community College,Bethlehem,Pennsylvania,United States,40.6724332,-75.3257474
66393804,2016,Sander Chan,Utrecht University,Utrecht,Utrecht,Netherlands,52.0859667,5.1715372
66393804,2016,Robert Falkner,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513
66393804,2016,Matthew H. Goldberg,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513
66393804,2016,Harro van Asselt,Stockholm Environment Institute,Stockholm,Stockholm County,Sweden,59.3327036,18.0656255
58860257,2016,E. Carina H. Keskitalo,Umeå University,Umeå,Västerbottens län,Sweden,63.82022240000001,20.3054461
58860257,2016,Sirkku Juhola,Aalto University,Espoo,Uusimaa,Finland,60.185145,24.8322977
58860257,2016,Nina Baron,University of Helsinki,Helsinki,Uusimaa,Finland,60.16948170000001,24.9505269
58860257,2016,Håkon Fyhn,Aarhus University,Aarhus,,Denmark,56.1659924,10.2000645
58860257,2016,Johannes Klein,Norwegian University of Science and Technology,Trondheim,Trøndelag,Norway,63.4194872,10.4019939
53194272,2016,Jale Tosun,Heidelberg University,Heidelberg,Baden-Württemberg,Germany,49.41066,8.706554299999999
53194272,2016,Jonas J. Schoenefeld,Tyndall Centre,,,,,
10070662,2016,Thomas Hoppe,Delft University of Technology,Delft,Zuid-Holland,Netherlands,52.0021919,4.3735766
10070662,2016,A. van der Vegt,University of Twente,Enschede,Overijssel,Netherlands,52.2396538,6.84979
10070662,2016,Peter Stegmaier,University of Twente,Enschede,Overijssel,Netherlands,52.2396538,6.84979
53455607,2016,Helen Santiago Fink,BOKU University,Wien,Wien,Austria,48.2365448,16.337579
76873977,2016,Robert Gifford,University of Victoria,Victoria,British Columbia,Canada,48.4631345,-123.3121763
76873977,2016,Angel K. S. Chen,University of Victoria,Victoria,British Columbia,Canada,48.4631345,-123.3121763
80355919,2016,Sara Williams,University of the West of England,Stoke Gifford,England,United Kingdom,51.5006497,-2.5474318
80355919,2016,Lindsey McEwen,University of the West of England,Stoke Gifford,England,United Kingdom,51.5006497,-2.5474318
80355919,2016,Nevil Quinn,University of the West of England,Stoke Gifford,England,United Kingdom,51.5006497,-2.5474318
19293173,2016,G. Salvini,Wageningen University & Research,Wageningen,Gelderland,Netherlands,51.9863475,5.668019
19293173,2016,Annemarie van Paassen,Wageningen University & Research,Wageningen,Gelderland,Netherlands,51.9863475,5.668019
19293173,2016,A. Ligtenberg,Wageningen University & Research,Wageningen,Gelderland,Netherlands,51.9863475,5.668019
19293173,2016,Gabriel Cardoso Carrero,Wageningen University & Research,Wageningen,Gelderland,Netherlands,51.9863475,5.668019
66756851,2016,Missy Stults,University of Michigan–Ann Arbor,Ann Arbor,Michigan,United States,42.277145,-83.7382071
66756851,2016,Sierra Woodruff,University of North Carolina at Chapel Hill,Chapel Hill,North Carolina,United States,35.9049122,-79.0469134
66202749,2016,Inês Campos,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
66202749,2016,Filipe M. Alves,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
66202749,2016,J. Dinis,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
66202749,2016,Mónica Trüninger,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
66202749,2016,André Vizinho,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
98424860,2016,Bruce Barrett,University of Wisconsin–Madison,Madison,Wisconsin,United States,43.07551429999999,-89.4154526
98424860,2016,Maggie Grabow,University of Wisconsin–Madison,Madison,Wisconsin,United States,43.07551429999999,-89.4154526
98424860,2016,Cathy Middlecamp,University of Wisconsin Health,Madison,Wisconsin,United States,43.07551429999999,-89.4154526
98424860,2016,Margaret Mooney,University of Wisconsin–Madison,Madison,Wisconsin,United States,43.07551429999999,-89.4154526
98424860,2016,Mary Checovich,Cooperative Institute for Climate and Satellites,,,,,
98424860,2016,Alexander K. Converse,University of Wisconsin–Madison,Madison,Wisconsin,United States,43.07551429999999,-89.4154526
98424860,2016,Bob Gillespie,University of Wisconsin–Madison,Madison,Wisconsin,United States,43.07551429999999,-89.4154526
98424860,2016,Julia Yates,University of Wisconsin–Madison,Madison,Wisconsin,United States,43.07551429999999,-89.4154526
3896096,2016,Xun Cao,Pennsylvania State University,State College,Pennsylvania,United States,40.7982133,-77.8599084
3896096,2016,Hugh Ward,University of Essex,,,,,
14330739,2016,Nathalie Butt,University of Queensland,Saint Lucia,Queensland,Australia,-27.4976696,153.0128661
14330739,2016,Hugh P. Possingham,ARC Centre of Excellence for Environmental Decisions,,,,,
14330739,2016,C. De Los Rios,Imperial College London,London,England,United Kingdom,51.49882220000001,-0.1748735
14330739,2016,Ramona Maggini,ARC Centre of Excellence for Environmental Decisions,,,,,
14330739,2016,Richard A. Fuller,University of Queensland,Saint Lucia,Queensland,Australia,-27.4976696,153.0128661
14330739,2016,Sherrod L. Maxwell,University of Queensland,Saint Lucia,Queensland,Australia,-27.4976696,153.0128661
14330739,2016,James E. M. Watson,ARC Centre of Excellence for Environmental Decisions,,,,,
34370618,2016,Sisse Liv Jørgensen,Danish Nature Agency,København,,Denmark,55.70654099999999,12.553461
34370618,2016,Mette Termansen,Aarhus University,Aarhus,,Denmark,56.1659924,10.2000645
61615556,2016,Chrystal Mantyka‐Pringle,University of Queensland,Saint Lucia,Queensland,Australia,-27.4976696,153.0128661
61615556,2016,Tara G. Martin,Australian Research Council,Canberra Airport,Australian Capital Territory,Australia,-35.2984733,149.186325
61615556,2016,David B. Moffatt,Health Sciences and Nutrition,,,,,
61615556,2016,James Udy,Global Institute for Water Security,Saskatoon,Saskatchewan,Canada,52.140384,-106.624355
61615556,2016,Jon Olley,University of Saskatchewan,Saskatoon,Saskatchewan,Canada,52.1333989,-106.6313567
61615556,2016,Nina Elizabeth Saxton,University of Queensland,Saint Lucia,Queensland,Australia,-27.4976696,153.0128661
61615556,2016,Fran Sheldon,Health Sciences and Nutrition,,,,,
61615556,2016,Stuart E. Bunn,Australian Research Council,Canberra Airport,Australian Capital Territory,Australia,-35.2984733,149.186325
61615556,2016,Jonathan R. Rhodes,Queensland Department of Environment and Science,Manly,Queensland,Australia,-27.4521671,153.1894394
54128898,2016,Inês Campos,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
54128898,2016,João Guerra,Iscte – Instituto Universitário de Lisboa,Lisboa,Lisboa,Portugal,38.7478481,-9.153431699999999
54128898,2016,José Gomes Ferreira,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
54128898,2016,Luísa Schmidt,Iscte – Instituto Universitário de Lisboa,Lisboa,Lisboa,Portugal,38.7478481,-9.153431699999999
54128898,2016,Filipe M. Alves,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
54128898,2016,André Vizinho,Iscte – Instituto Universitário de Lisboa,Lisboa,Lisboa,Portugal,38.7478481,-9.153431699999999
54128898,2016,Gil Penha‐Lopes,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
27617306,2016,Nadine Ibrahim,University of Toronto,,,,,
27617306,2016,Christopher Kennedy,University of Toronto,,,,,
67644713,2016,Sarah Jennings,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
67644713,2016,Sean Pascoe,Centre for Marine Socioecology,,,,,
67644713,2016,Sophie Hall‐Aspland,Centre for Marine Socioecology,,,,,
67644713,2016,Bastien Le Bouhellec,CSIRO Oceans and Atmosphere,,,,,
67644713,2016,Ana Norman‐Lόpez,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
67644713,2016,Andrew Sullivan,Institute for Marine and Antarctic Studies,Battery Point,Tasmania,Australia,-42.8861888,147.3353521
67644713,2016,GT Pecl,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
91156839,2016,Steven R. Brechin,"Rutgers, The State University of New Jersey",New Brunswick,New Jersey,United States,40.4757766,-74.4289684
39461679,2016,Marianna Lanari,Universidade Federal do Rio Grande,,Rio Grande do Sul,Brazil,-32.072235,-52.160657
39461679,2016,Margareth Copertino,Universidade Federal do Rio Grande,,Rio Grande do Sul,Brazil,-32.072235,-52.160657
11126505,2016,Laura Valente de Macedo,Universidade de São Paulo,São Paulo,State of São Paulo,Brazil,-23.5557714,-46.6395571
67981957,2016,Tara Shine,Organisation de Coopération et de Développement Economiques,,,,,
67981957,2016,Gisela Campillo,Organisation de Coopération et de Développement Economiques,,,,,
47380506,2016,Jan Beermann,Freie Universität Berlin,Berlin,Berlin,Germany,52.52000659999999,13.404954
47380506,2016,A. Damodaran,Indian Institute of Management Bangalore,Bengaluru,Karnataka,India,12.8956152,77.602547
47380506,2016,Kirsten S. Jørgensen,Freie Universität Berlin,Berlin,Berlin,Germany,52.52000659999999,13.404954
47380506,2016,Miranda A. Schreurs,Freie Universität Berlin,Berlin,Berlin,Germany,52.52000659999999,13.404954
80555502,2016,Shilu Tong,Queensland University of Technology,Brisbane City,Queensland,Australia,-27.4773131,153.0270449
80555502,2016,Ulisses Confalonieri,Fundação Oswaldo Cruz,,Rio de Janeiro,Brazil,-22.8772312,-43.243633
80555502,2016,Kristie L. Ebi,University of Washington,Seattle,Washington,United States,47.65671709999999,-122.3066181
80555502,2016,Jørn Olsen,Aarhus University Hospital,Aarhus,,Denmark,56.1920892,10.1678923
84047045,2016,Debra Roberts,eThekwini Municipality,Kloof,KwaZulu-Natal,South Africa,-29.81203919999999,30.8039474
26711208,2016,Y. Tony Yang,George Mason University,Fairfax,Virginia,United States,38.8314094,-77.31115299999999
26711208,2016,Mona Sarfaty,George Mason University,Fairfax,Virginia,United States,38.8314094,-77.31115299999999
10820954,2016,Jessica McLean,Macquarie University,,,,,
10820954,2016,Sara Fuller,Macquarie University,,,,,
99460596,2016,David C. Eisenhauer,Rutgers Sexual and Reproductive Health and Rights,New Brunswick,New Jersey,United States,40.5017645,-74.44793419999999
86742414,2016,Chris Koski,Reed College,Portland,Oregon,United States,45.4810848,-122.6308086
86742414,2016,Alma Siulagi,University City Science Center,Philadelphia,Pennsylvania,United States,39.9567148,-75.19521809999999
27999503,2016,Sebastiaan Greeven,Institute for Development and Economic Analysis,,,,,
27999503,2016,Oscar Kraan,Leiden University,Leiden,Zuid-Holland,Netherlands,52.156569,4.4866564
27999503,2016,Émile Chappin,Delft University of Technology,Delft,Zuid-Holland,Netherlands,52.0021919,4.3735766
27999503,2016,Jan H. Kwakkel,Delft University of Technology,Delft,Zuid-Holland,Netherlands,52.0021919,4.3735766
12741940,2016,Prabhat Upadhyaya,,,,,,
86629149,2016,Sara Thomas Black,,,,,,
86629149,2016,Richard Milligan,,,,,,
86629149,2016,Nik Heynen,,,,,,
73608886,2016,D. Ombogoh,World Agroforestry Centre,,,,,
73608886,2016,Joseph Tanui,Kenyatta University,,,,,
73608886,2016,Stepha McMullin,World Agroforestry Centre,,,,,
73608886,2016,John M. Muriuki,Kenyatta University,,,,,
73608886,2016,Jeremias Mowo,World Agroforestry Centre,,,,,
2096825,2016,Lisa Zaval,Decision Sciences (United States),Abbeyville,Colorado,United States,38.7945952,-106.5348379
72912439,2016,Jame Schaefer,Marquette University,Milwaukee,Wisconsin,United States,43.0386955,-87.93101399999999
46252799,2016,Carrie L. Mitchell,University of Waterloo,Waterloo,Ontario,Canada,43.4722854,-80.5448576
46252799,2016,Sarah Burch,University of Waterloo,Waterloo,Ontario,Canada,43.4722854,-80.5448576
46252799,2016,Patrick Driscoll,Aalborg University,Aalborg,,Denmark,57.0139858,9.9845553
99904651,2016,Bertrand Noiret,Action Contre la Faim,,,,,
81346563,2016,Susanne Droege,"Stiftung Wissenschaft und Politik, German Institute for International and Security Affairs",Berlin,Berlin,Germany,52.4981194,13.3215104
81346563,2016,Harro van Asselt,Finland University,,,Finland,61.92410999999999,25.748151
81346563,2016,Kasturi Das,University of Eastern Finland,Kuopio,Pohjois-Savo,Finland,62.8937663,27.6401123
81346563,2016,Michael Mehling,India Habitat Centre,New Delhi,Delhi,India,28.5896808,77.22556019999999
48712405,2016,Reinhard Uehleke,Leipzig University of Applied Sciences,Leipzig,Sachsen,Germany,51.314347,12.3730481
48712405,2016,Bodo Sturm,Leipzig University of Applied Sciences,Leipzig,Sachsen,Germany,51.314347,12.3730481
3449477,2016,Kristina Liljestrand,Chalmers University of Technology,Göteborg,Västra Götalands län,Sweden,57.6898004,11.9741617
83334209,2016,Michael A. Smyer,Bucknell University,Lewisburg,Pennsylvania,United States,40.9547722,-76.88507589999999
49393356,2016,Philip Vaughter,,,,,,
59960555,2016,Gerd Lupp,University of Freiburg,Freiburg im Breisgau,Baden-Württemberg,Germany,47.9935441,7.845949599999999
59960555,2016,Linda Heuchele,Leibniz Institute of Ecological Urban and Regional Development,Dresden,Sachsen,Germany,51.03124,13.74819
59960555,2016,Christina Renner,Leibniz Institute of Ecological Urban and Regional Development,Dresden,Sachsen,Germany,51.03124,13.74819
59960555,2016,Ralf‐Uwe Syrbe,University of Freiburg,Freiburg im Breisgau,Baden-Württemberg,Germany,47.9935441,7.845949599999999
59960555,2016,Werner Konold,University of Applied Sciences Rapperswil,Rapperswil-Jona,St. Gallen,Switzerland,47.2266239,8.818437399999999
30370423,2016,Preeti Aggarwal,,,,,,
11786842,2016,Fábio Rúbio Scarano,Fundo Brasil,,,,,
11786842,2016,Paula Ceotto,Conservation International,,,,,
11786842,2016,Gustavo Martinelli,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,,Rio de Janeiro,Brazil,-22.9705196,-43.2234205
19083950,2016,Andrés F. Clarens,University of Virginia,Charlottesville,Virginia,United States,38.0335529,-78.5079772
19083950,2016,Catherine A. Peters,Princeton University,Princeton,New Jersey,United States,40.3430942,-74.65507389999999
5872010,2016,Jonathan Oosterman,Victoria University of Wellington,Wellington,Wellington,New Zealand,-41.2923814,174.7787463
49856760,2016,Tina Cumby,Wilfrid Laurier University,Waterloo,Ontario,Canada,43.4738499,-80.5274701
4247397,2016,Andrea Ferraz Young,Universidade Estadual de Campinas (UNICAMP),,São Paulo,Brazil,-22.8184393,-47.0647206
78004159,2016,Chandra Venkataraman,Indian Institute of Technology Bombay,Mumbai,Maharashtra,India,19.1330605,72.9151061
78004159,2016,Subimal Ghosh,Indian Institute of Technology Bombay,Mumbai,Maharashtra,India,19.1330605,72.9151061
78004159,2016,Milind Kandlikar,University of British Columbia,Vancouver,British Columbia,Canada,49.26060520000001,-123.2459939
48447060,2016,Endre Tvinnereim,Uni Research (Norway),Bergen,Vestland,Norway,60.3840971,5.333340199999999
48447060,2016,Érick Lachapelle,Université de Montréal,Montreal,Quebec,Canada,45.5018869,-73.56739189999999
48447060,2016,Christopher P. Borick,Muhlenberg College,Allentown,Pennsylvania,United States,40.5981933,-75.5081076
92186570,2017,Seth Wynes,Lund University,Lund,Skåne län,Sweden,55.7119483,13.203493
92186570,2017,Kimberly A. Nicholas,University of British Columbia,Vancouver,British Columbia,Canada,49.26060520000001,-123.2459939
3343085,2017,Ioan Fazey,University of Dundee,,,,,
3343085,2017,Niko Schäpke,Leuphana University of Lüneburg,Lüneburg,Niedersachsen,Germany,53.22895390000001,10.4013612
3343085,2017,Guido Caniglia,Leuphana University of Lüneburg,Lüneburg,Niedersachsen,Germany,53.22895390000001,10.4013612
3343085,2017,James Patterson,Lund University,Lund,Skåne län,Sweden,55.7119483,13.203493
3343085,2017,Johan Hultman,Wageningen University & Research,Wageningen,Gelderland,Netherlands,51.9863475,5.668019
3343085,2017,Barbara van Mierlo,Lund University,Lund,Skåne län,Sweden,55.7119483,13.203493
3343085,2017,Filippa Säwe,Arizona State University,Tempe,Arizona,United States,33.4229975,-111.9278306
3343085,2017,Arnim Wiek,Erasmus University Rotterdam,Rotterdam,Zuid-Holland,Netherlands,51.9172477,4.5263027
3343085,2017,Julia M. Wittmayer,Research Center for Integrated Disaster Risk Management,,,,,
3343085,2017,Paulina Aldunce,University of Chile,Santiago,Región Metropolitana,Chile,-33.444508,-70.6509542
3343085,2017,Husam Al Waer,University of Dundee,,,,,
3343085,2017,Nandini Battacharya,University of Dundee,,,,,
3343085,2017,Hilary Bradbury,Chalmers University of Technology,Göteborg,Västra Götalands län,Sweden,57.6898004,11.9741617
3343085,2017,Esther Carmen,University of Dundee,,,,,
3343085,2017,John Colvin,Centre for Marine Socioecology,,,,,
3343085,2017,Christopher Cvitanovic,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
3343085,2017,Marcella D’Souza,German Council on Foreign Relations,,,,,
3343085,2017,Maja Göpel,Sitra,Sitra,Southern Governorate,Bahrain,26.1650187,50.614186
3343085,2017,Bruce Evan Goldstein,University of Birmingham,Birmingham,England,United Kingdom,52.4506089,-1.9305745
3343085,2017,Timo J. Hämäläinen,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
3343085,2017,Gavin Harper,The Schumacher Institute,Bristol,England,United Kingdom,51.4470953,-2.6223309
3343085,2017,Tom Henfry,Forum for the Future,,,,,
3343085,2017,Anthony Hodgson,University of Dundee,,,,,
3343085,2017,Mark Howden,Australian National University,Canberra,Australian Capital Territory,Australia,-35.2812533,149.1183238
3343085,2017,Andrew Kerr,University of Edinburgh,Edinburgh,Scotland,United Kingdom,55.9445158,-3.1892413
3343085,2017,Matthias Klaes,University of Buckingham,Buckingham,England,United Kingdom,51.9958682,-0.9913084000000001
3343085,2017,Christopher J. Lyon,Centre for Marine Socioecology,,,,,
3343085,2017,Gerald Midgley,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
3343085,2017,Susanne C. Moser,University of Hull,Kingston upon Hull,England,United Kingdom,53.7723667,-0.3668222
3343085,2017,Nandan Mukherjee,Stanford University,Stanford,California,United States,37.42766,-122.17006
3343085,2017,Karl H. Müller,Palo Alto University,Palo Alto,California,United States,37.382454,-122.1874271
3343085,2017,Karen O’Brien,University of Dundee,,,,,
3343085,2017,Deborah O’Connell,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296
3343085,2017,Per Olsson,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
3343085,2017,Glenn G. Page,Commonwealth Scientific and Industrial Research Organisation,,,,,
3343085,2017,Mark S. Reed,University of Oslo,Oslo,Oslo,Norway,59.9404992,10.7215296
3343085,2017,Beverley A. Searle,University of Birmingham,Birmingham,England,United Kingdom,52.4506089,-1.9305745
3343085,2017,Giorgia Silvestri,Stockholm Resilience Centre,,,,,
3343085,2017,Viktoria Spaiser,Newcastle University,Newcastle upon Tyne,England,United Kingdom,54.9791871,-1.6146608
3343085,2017,Tim Strasser,University of Leeds,Leeds,England,United Kingdom,53.8066815,-1.5550328
3343085,2017,Petra Tschakert,University of Dundee,,,,,
3343085,2017,Natalia Uribe-Calvo,Erasmus University Rotterdam,Rotterdam,Zuid-Holland,Netherlands,51.9172477,4.5263027
3343085,2017,Steve Waddell,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
3343085,2017,Jennifer Rao‐Williams,Sitra,Sitra,Southern Governorate,Bahrain,26.1650187,50.614186
3343085,2017,Russell M. Wise,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
3343085,2017,Ruth Wolstenholme,University of Tasmania,Hobart,Tasmania,Australia,-42.9041118,147.3247503
3343085,2017,Mel Woods,Boston University,Boston,Massachusetts,United States,42.3504997,-71.1053991
3343085,2017,Carina Wyborn,CSIRO Land and Water,,,,,
20610470,2017,David R. Coyle,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001
20610470,2017,Uma J. Nagendra,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001
20610470,2017,Melanie K. Taylor,Southern Research Station,,,,,
20610470,2017,John H. Campbell,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001
20610470,2017,Chelsea E. Cunard,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001
20610470,2017,Aaron H. Joslin,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001
20610470,2017,Abha Mundepi,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001
20610470,2017,Carly Phillips,University of Georgia,Athens,Georgia,United States,33.9423394,-83.37242420000001
20610470,2017,Mac A. Callaham,Southern Research Station,,,,,
90063948,2017,Edidah Ampaire,International Institute of Tropical Agriculture,,,,,
90063948,2017,Laurence Jassogne,International Institute of Tropical Agriculture,,,,,
90063948,2017,Happy Providence,International Institute of Tropical Agriculture,,,,,
90063948,2017,Mariola Acosta,International Institute of Tropical Agriculture,,,,,
90063948,2017,Jennifer Twyman,International Center for Tropical Agriculture,,,,,
90063948,2017,Leigh Winowiecki,World Agroforestry Centre,,,,,
90063948,2017,Piet van Asten,International Institute of Tropical Agriculture,,,,,
4467770,2017,Zakaria Babutsidze,Institut d'Etudes Politiques de Paris,Paris,Île-de-France,France,48.8538182,2.3288779
4467770,2017,Andreas Chai,SKEMA Business School,,,,,
88642878,2017,Simon Bushell,Imperial College London,London,England,United Kingdom,51.49882220000001,-0.1748735
88642878,2017,Géraldine Satre Buisson,Imperial Consultants,London,England,United Kingdom,51.4988038,-0.1738958
88642878,2017,Mark Workman,Imperial College London,London,England,United Kingdom,51.49882220000001,-0.1748735
88642878,2017,Thomas Colley,Imperial Consultants,London,England,United Kingdom,51.4988038,-0.1738958
3811179,2017,Angel Hsu,Yale-NUS College,Singapore,,Singapore,1.30691,103.7718053
3811179,2017,Amy Weinfurter,Yale University,New Haven,Connecticut,United States,41.3163244,-72.92234309999999
3811179,2017,Kaiyang Xu,Yale University,New Haven,Connecticut,United States,41.3163244,-72.92234309999999
36903684,2017,Mark Groulx,University of Northern British Columbia,Prince George,British Columbia,Canada,53.8922034,-122.8133607
36903684,2017,Marie Claire Brisbois,University of Waterloo,Waterloo,Ontario,Canada,43.4722854,-80.5448576
36903684,2017,Christopher J. Lemieux,Wilfrid Laurier University,Waterloo,Ontario,Canada,43.4738499,-80.5274701
36903684,2017,Amanda K. Winegardner,McGill University,Montréal,Québec,Canada,45.50601839999999,-73.5783235
36903684,2017,LeeAnn Fishback,Churchill Northern Studies Centre,Churchill,Manitoba,Canada,58.73750620000001,-93.8190218
49074613,2017,Andy Haines,London School of Hygiene & Tropical Medicine,London,England,United Kingdom,51.5209041,-0.1303123
41522039,2017,Carol Hunsberger,Western University,London,Ontario,Canada,43.0095971,-81.2737336
41522039,2017,Esteve Corbera,Universitat Autònoma de Barcelona,Bellaterra,Catalunya,Spain,41.5021421,2.1038536
41522039,2017,Saturnino M. Borras,Metta Development Foundation,,,,,
41522039,2017,Jennifer C. Franco,UNICEF East Asia and Pacific Regional Office,Shizuishan,Ningxia,China,38.7945952,106.5348379
41522039,2017,Kevin M. Woods,Chiang Mai University,,Chang Wat Chiang Mai,Thailand,18.8082363,98.9546953
85758538,2017,Andrew Sudmant,Centre for Climate Change Economics and Policy,,,,,
85758538,2017,Andy Gouldson,University of Leeds,Leeds,England,United Kingdom,53.8066815,-1.5550328
85758538,2017,Joel Millward-Hopkins,Centre for Climate Change Economics and Policy,,,,,
85758538,2017,Kate Scott,University of Leeds,Leeds,England,United Kingdom,53.8066815,-1.5550328
85758538,2017,John Barrett,Centre for Climate Change Economics and Policy,,,,,
68836471,2017,Jessica B. Rodell,London School of Economics and Political Science,London,England,United Kingdom,51.5144388,-0.1164513
68836471,2017,Jonathan E. Booth,University of Illinois Chicago,Chicago,Illinois,United States,41.8686034,-87.6484377
52401865,2017,Ole Rößler,Oeschger Centre for Climate Change Research,,,,,
52401865,2017,Andreas M. Fischer,University of Bern,Bern,Bern,Switzerland,46.9503715,7.438186399999999
52401865,2017,H. Huebener,Federal Office of Meteorology and Climatology MeteoSwiss,,,,,
52401865,2017,Douglas Maraun,"Hessian Agency for Nature Conservation, Environment and Geology",Wiesbaden,Hessen,Germany,50.0348485,8.242825
52401865,2017,Rasmus Benestad,University of Graz,Graz,Steiermark,Austria,47.0776328,15.4495241
52401865,2017,Paul Christodoulides,Norwegian Meteorological Institute,Soere,Buskerud,Norway,60.47202399999999,8.468945999999999
52401865,2017,Pedro M. M. Soares,Cyprus University of Technology,Limassol,Limassol,Cyprus,34.675141,33.044167
52401865,2017,Rita M. Cardoso,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
52401865,2017,Christian Pagé,University of Lisbon,Lisboa,Lisboa,Portugal,38.7526578,-9.158244999999999
52401865,2017,Hideki Kanamaru,Centre National de la Recherche Scientifique,Paris,Île-de-France,France,48.8476037,2.2639934
52401865,2017,Frank Kreienkamp,Centre Européen de Recherche et de Formation Avancée en Calcul Scientifique,Toulouse,Occitanie,France,43.5758543,1.3713667
52401865,2017,Diamando Vlachogiannis,Food and Agriculture Organization of the United Nations,,,,,
90944651,2017,Richard C. Feiock,Florida State University,Tallahassee,Florida,United States,30.442087,-84.2979579
90944651,2017,Rachel M. Krause,University of Kansas,Lawrence,Kansas,United States,38.9543439,-95.2557961
90944651,2017,Christopher V. Hawkins,University of Central Florida,Orlando,Florida,United States,28.6024274,-81.2000599
44747174,2017,Walter Leal Filho,Manchester Metropolitan University,Manchester,England,United Kingdom,53.4703704,-2.2391476
44747174,2017,E. Morgan,Griffith University,,,,,
44747174,2017,Eric S. Godoy,Illinois State University,Normal,Illinois,United States,40.5121009,-88.99476299999999
44747174,2017,Ulisses M. Azeiteiro,University of Aveiro,Aveiro,Aveiro,Portugal,40.6305791,-8.6574621
44747174,2017,Paula Bacelar Nicolau,Universidade Aberta,Lisboa,Lisboa,Portugal,38.718155,-9.152332399999999
44747174,2017,Lucas Veiga Ãvila,University of Coimbra,Coimbra,Coimbra District,Portugal,40.2076394,-8.4260932
44747174,2017,Claudia Mac-lean,Universidade Federal de Santa Maria,,,,,
